Date,Source,Headlines,Teaser
  October 2006 ,Medscape Radiology,Is MRI Any Safer Than CT?  Part I: Systems and Safety Considerations,"Problems with metal within the area of the magnetic field can be the most dramatic misadventures in MRI -- with cases of wheelchairs, stretchers, and even hammers flying toward the magnet."
  January 2006 ,Medscape Pharmacists,Viewpoint: Disclosing Errors May Not Raise Legal Risks,"Parents of pediatric patients want to know when medical errors have occurred, even if they don't plan to pursue disciplinary or legal action."
  December 2005 ,Medscape Ob/Gyn,Battling the Obstetric Malpractice Crisis,"How do we develop a culture of safety in obstetrics? Dr. Peter Bernstein discusses the 7 objectives of ACOG's Committee Opinion on patient safety in OB/GYN, aimed to reduce preventable poor outcome."
  November 2005 ,Medscape Pharmacists,"CPOE: Fallible, Not Foolproof","The benefits of CPOE seem endless, but the technology also has the potential to introduce new errors, breed a false sense of security, and shift attention away from other important sources of error."
  October 2005 ,Medscape Ob/Gyn,"Improving Patient Safety, Part 1","Some scenarios describing a patient's pregnancies and deliveries are used to show that if systems supporting providers are better designed, poor outcomes may be averted."
  April 2005 ,Medscape Transplantation,45th Annual Conference of the ACLM,Legal Medicine - Confronting the Challenges: A discussion of the most current legal and legislative trends that impact everyone who practices medicine.
  April 2005 ,Medscape General Medicine,Resuscitating the Autopsy,"In up to 40% of autopsies, there is some finding that was not clinically suspected, and in many of those cases, the patients' lives might have been prolonged."
  July 2004 ,Medscape Nurses,NINR Summaries: July 2004,"Medication errors, PID and antibiotic adherence, stroke caregivers, infant colic, kangaroo care, sleep, and more, all in this month's research summaries from NINR."
  July 2004 ,Medscape Business of Medicine,"July 15, 2004",This edition: Error-prevention strategy relies on doctors' initials; Florida voters to decide on malpractice conditions; California caps hit patients hardest; and more.
  May 2004 ,Medscape Ob/Gyn,Highlights in Obstetrics,"Experts discussed approaches to reducing medical errors in obstetric settings, the need to educate patients, physicians, and the public about the etiologies of cerebral palsy, and new modalities in the management of diabetes in pregnancy."
  May 2004 ,Medscape Ob/Gyn,Highlights in Gynecology,"Screening for both cervical and colon cancer, implications of obesity in gynecologic patients, and robotic surgery were discussed by leaders in the field."
  July 2008 ,The Medscape Journal of Medicine,Building Physician Connectivity for e-Prescribing,"Kevin Hutchinson, President and Chief Executive Officer of Prematics, Inc., in Vienna, Virginia, tells us how to move e-prescribing forward."
  July 2008 ,Medscape Emergency Medicine,How Emergency Physicians Think,"""The ED is a natural laboratory for the study of error,"" Dr. Patrick Croskerry announces during the Fourth Annual Mediterranean EM Conference. Read the full review of his compelling research."
  July 2008 ,Medscape General Surgery,Does Bar-Coding Sponges Improve Surgical Safety?,"Commentary on a study on bar-coding surgical sponges, published April 2008 in the Annals of Surgery."
  May 2008 ,Medscape Med Students,How Can I Avoid Clinical Mistakes?,I am constantly worrying about making mistakes. Is there any way to minimize errors?
  May 2008 ,Medscape Nephrology,Pharmacovigilence in Nephrology,Recent controversies about heparin contamination from China and ESA adverse effects raise questions about drug safety and FDA oversight.
  May 2008 ,The Medscape Journal of Medicine,Patients: An Untapped Safety Resource,"Julia A. Hallisy, DDS, a dentist in San Francisco, California, teaches how patients can protect themselves."
  April 2008 ,The Medscape Journal of Medicine,"Readers' and Author's Responses to ""Electronic Medical Records""",Two readers and an author discuss the merits of electronic medical records.
  March 2008 ,Medscape General Surgery,Count Your Needles or Else They'll Count Against You,Commentary on a study on preventing retained instruments published January 2008 in the Annals of Surgery
  February 2008 ,The Medscape Journal of Medicine,Clinicians Must Reinvent the Medical Record to Adopt the EMR,"Blake Lesselroth, MD, MBI, Assistant Professor of Medicine and Medical Informatics, Portland VA Medical Center, Portland, Oregon, proposes a radical reform for electronic medical records."
  October 2007 ,Medscape Nurses,Perioperative Nurses: Dedicated to a Safe Operating Room,Learn how nurses are collaborating with their surgical colleagues to raise the bar for safety in perioperative care.
  August 2007 ,Medscape Diabetes & Endocrinology,Steven Nissen and Robert Califf: A Conversation About Rosiglitazone,"Drs. Nissen and Califf discuss the rosiglitazone controversy and its implications for individual clinicians, the future direction of the FDA, and the question of drug safety."
  August 2007 ,Medscape Pharmacists,What Happens to Epinephrine After the Expiration Date?,Is it acceptable to use epinephrine that is older than the expiration date stamped on the container?
  August 2007 ,Medscape Pharmacists,Current Issues in Heparin Dosing,Heparin anticoagulation therapy requires careful dosing and monitoring to reduce the risk for patient harm and to maximize the therapeutic benefit.
  July 2007 ,Medscape Pharmacists,Pharmacist-Run Clinic Minimizes Concerns About Teriparatide,"Although it carries a black-box warning, this drug is effective in treating osteoporosis, and safety issues can be addressed with pharmacist oversight."
  July 2007 ,Medscape General Surgery,Reduce Surgical Deaths -- Talk to Each Other,Commentary on a study on communication errors and surgical injuries published April 2007 in the Journal of the American College of Surgeons
  May 2007 ,Medscape Nurses,Health Care Without Harm,"How does your work setting handle medical waste? Learn more about medical waste and the effects on patients, workers, and the environment."
  April 2007 ,Medscape Pediatrics,Concerns About New Rotavirus Vaccines?,The authors of a study published in Pediatrics in January 2007 look at physicians' perceptions of the new rotavirus vaccines.
  April 2007 ,Medscape Family Medicine,Driving Restrictions for Patients With ICDs for Primary Prevention,"In this interview, Dr. Andrew E. Epstein provides an overview of the latest guidelines on safe driving practices for ICD patients, as well as insight into medical and ethical considerations."
  September 2009 ,Society of American Gastrointestinal Endoscopic Surgeons,Selection of Type of Laparoscopic Bariatric Surgery,This review article focuses on the current available evidence to help bariatric surgeons in selecting the most appropriate type of bariatric surgery for their patients.
  October 2009 ,Medscape Orthopedics,Cervical Transforaminal Epidural Steroid Injection for Cervical Radiculopathy and Its Association With CNS Injury,There has been growing concern about the safety of cervical transforaminal epidural steroid injection in patients with cervical radiculopathy.
  October 2009 ,Medscape Internal Medicine,Liability Means Never Saying You're Sorry,"The best malpractice reform is an apology coupled with compensation, says medical ethicist Nancy Berlinger, PhD, of the Hastings Center."
  September 2009 ,Topics in Advanced Practice Nursing eJournal,From Safe Practices to Safe Patients: The Evolution of a Revolution,"Like industries such as aviation, healthcare has improved safety through systems engineering. But patients are not planes, and patient involvement promises to drive the next generation of improvement."
  August 2009 ,Topics in Advanced Practice Nursing eJournal,Legal Obligations to the Dangerous Patient,"Ever wondered what to do when a medicated or intoxicated patient wants to drive home? Should you let him? Can you stop him? Find out with this practical advice from Carolyn Buppert, nurse attorney."
  August 2009 ,Medscape Pharmacists,How Are Medication Suspensions Dosed and Measured?,"Dosing measurements may vary from one medication to another, so careful attention must be paid to avoid dosing errors."
  July 2009 ,Topics in Advanced Practice Nursing eJournal,Automated Dispensing Cabinets: Getting It Right in the Age of Automation ,"Mechanization of drug retrieval doesn't necessarily eliminate mistakes, but it can help if these guidelines are followed."
  June 2009 ,Medscape Plastic Surgery,Aesthetic Surgery Education and Research Foundation (ASERF) Elects New Officers,"ASERF funds basic and clinical research to promote safety and efficacy of new plastic surgery techniques. Newly elected ASERF President, Dr. Laurie Casas, discusses their current and future goals."
  June 2009 ,Medscape Med Students,Channeling Florence Nightingale to Promote Patient Safety,A seasoned nurse and expert on medication safety offers tips and insights to help prevent drug errors.
  April 2009 ,Medscape General Surgery,Can a Surgical Safety Checklist Reduce Postoperative Complications?,"Commentary on a study on the effect of a surgical safety checklist on surgical outcomes, published January 2009 in the New England Journal of Medicine."
  March 2009 ,Medscape Nurses,NINR: Februrary 2009,Talking with non-English-speaking families about end-of-life care and nurses' buy-in to a culture of safety in acute care are the topics of February's nursing research summaries.
  February 2009 ,Medscape Business of Medicine,Waterboarding and Wilcoxon,Medical researchers routinely ask statisticians to torture a data set until it confesses.
  January 2009 ,Medscape Infectious Diseases,Control of Noroviruses in Healthcare Facilities,"Lisa L. Maragakis, MD, MPH offers a brief review of noroviruses, their mode of transmission, diagnosis, and recommended control measures in healthcare facilities."
  January 2009 ,Medscape Pediatrics,Potential Dangers of Cough and Cold Medications in Children,Three studies published in Pediatrics look at OTC cough and cold medication use in children.
  November 2008 ,American Academy of Emergency Medicine,EMTALA Community Call Plans and On-Call List Rules Finalized,"In this installment of Washington Watch, Kathleen Ream discusses the EMTALA rules for community call plans and on-call lists, and offers an interesting legal case relating to transferring a patient."
  November 2008 ,The Medscape Journal of Medicine,Why Connecting Humans Is as Important as Connecting Computers,"Daniel Z. Sands, MD, MPH, of Cisco and Harvard Medical School, explains why we need to learn to communicate better."
  November 2008 ,Medscape Med Students,What Should I Do If I Witness a Medical Error?,A medical student who sees an attending physician or resident commit an error must handle the situation ethically and diplomatically.
  September 2008 ,Medscape General Surgery,Does the Use of Radio Frequency Identification Devices Pose a Risk?,"Commentary on a study on the potential hazards of using radio frequency identification devices in the hospital setting, published June 2008 in the Journal of the American Medical Association."
  August 2008 ,Medscape Nurses,"Nurses Journal Scan, July 2008","Many important topics are covered this month including sleep apnea, suicide in the elderly, massage in osteoarthritis, advanced practice nursing, and burnout and staffing in perioperative nurses."
  August 2008 ,Medscape Med Students,"Online Community Displays the ""Intimacy"" of Diabetes","Patients with diabetes and their loved ones form special bonds while sharing stories and experiences at the blog, Six Until Me."
  August 2010 ,Medscape General Surgery,Is There a Link Between Surgeon Burnout and Medical Errors?,"Commentary on a study on the relationship between medical errors and burnout among surgeons, published June 2010 in the Annals of Surgery."
  May 2010 ,theheart.org on Medscape,The H2H Initiative -- Send Heart Failure Patients Home and Keep Them There,"Ileana Piña, MD, describes Hospital-to-Home (H2H), a joint initiative of the ACC and IHI to reduce rehospitalization of patients who have heart failure.  "
  May 2010 ,Medscape Business of Medicine,Ranking State Medical Boards: Are the Worst Really the Best?,A consumer advocacy group claims that medical boards that discipline more doctors are better boards. This is wrong.
  May 2010 ,Medscape Business of Medicine,Avoiding Malpractice Risks in the Patient Handoff,"The patient handoff, from doctor to hospitalist or specialist -- or when a patient is discharged -- is fraught with risk of being sued."
  April 2010 ,Medscape Med Students,How Can I Combat Call Fatigue?,"Sleep deprivation may not be avoidable, but the risks associated with fatigue can be minimized."
  April 2010 ,Medscape Business of Medicine,Testifying Against Your Partner or Colleague: Honor or Betrayal?,Doctors may feel conflicted if they are called to testify against a colleague or partner. It's important to know the right things to say and do.
  April 2010 ,Medscape Business of Medicine,"Response to ""When Saying 'I'm Sorry' Is the Worst Thing You Can Do""","This author, an attorney involved with medical malpractices cases, disputes the premise that an apology can harm or hinder a malpractice case."
  April 2010 ,Medscape Pediatrics,Parental Dosing: A Cup of Trouble,"You may be surprised at the level of error associated with liquid medication measurement in this simple, yet decidedly useful study with practical applications."
  April 2010 ,Topics in Advanced Practice Nursing eJournal,De-escalating the Aggressive Patient,The third-person approach may be the key to successfully de-escalating aggressive patients.
  March 2010 ,Medscape Business of Medicine,"When Saying ""I'm Sorry"" Is the Worst Thing That You Can Do","Saying ""I'm sorry"" can strengthen the case against you, increase your malpractice premiums, and have other negative effects. There's no evidence that it lowers the number of lawsuits."
  March 2010 ,Medscape Cardiology,"Afib Ablation versus Meds, Overcontrolling Rate, and More Highlights from ACC ","Learn all about today's late-breaking trials from ACC 2010 with Dr. Melissa Walton-Shirley: STOP-AF, CABANA, RACE-2, CONNECT, SORT OUT III, ISAR-TEST-2, REAL-LATE, ZEST-LATE, and more."
  March 2010 ,Medscape Nurses,Reporting Errors in ICU Settings,This study examines nurses' inclinations to report or not report errors in an ICU setting.
  February 2010 ,Medscape Nurses,Technologic Innovations for the Elderly,High-tech devices are helping older adults live where they want to live -- in their own homes.
  February 2010 ,Medscape Cardiology,Naproxcinod -- Does This New Drug Mean That Safe Pain Relief Is at Hand?,"Henry Black, MD, adds his knowledge to the results of a study comparing naproxcinod to naproxen and whether it means that we will finally be able to relieve chronic pain safely."
  February 2010 ,Medscape Internal Medicine,A Spoonful of Medicine? Mary Poppins Can Be Dangerous,"Sandra Fryhofer, MD, advises patients to use kitchen spoons for chicken soup, and measure your medicines accurately."
  January 2010 ,theheart.org on Medscape,Anemia and Heart Failure -- Patients UNITE and Insist on Work-Up,"Ileana Pina discusses a study in which patients with heart failure reported worse health status with lower hemoglobin levels. The anemia may be treatable, so perform a work-up.  "
  January 2010 ,Medscape Nurses,Just What Does Culture Have to Do With Patient Safety?,"The patient safety pendulum is swinging again, this time away from ""no blame"" and settling in a zone called ""just culture."""
  November 2009 ,Medscape Internal Medicine,Physician Impairment due to Substance Use Disorders,A family physician starts self-prescribing narcotics abuse after a bike accident.
  November 2009 ,Medscape Family Medicine,"Physicians Are Talking About: Tort Reform: Does Saying ""I'm Sorry"" Help?","Physicians are often reluctant to apologize for clinical errors because their words can be used in malpractice litigation as admissions of fault. MPC members discuss whether saying ""I'm sorry"" can help."
  October 2009 ,Medscape Nurses,Nurse Staffing For Safety,"We have heard a lot about safe staffing and mandated staffing ratios, but is it a good idea to legislate nurse staffing?"
  February 2011 ,Medscape General Surgery,Surgical Safety Checklists and Postoperative Outcomes,"Commentary on a study on the effectiveness of a comprehensive surgical safety system in postoperative outcomes, published November 2010 in The New England Journal of Medicine."
  February 2011 ,CDC Expert Commentary,Make Every Injection Safe!,"In this video commentary from the CDC, Dr. Joseph Perz clears up myths and misperceptions that could be putting your patients at risk."
  January 2011 ,Medscape Med Students,Intimidated in the OR: Speak Up or Stay Silent?,"A medical student recounts the first day of his surgery rotation, when he learned to speak up about an error."
  January 2011 ,Medscape Infectious Diseases,"Autism and the MMR Vaccine, Revisited","BMJ outs Andrew Wakefield as an ""elaborate fraud."" Paul A. Offit, MD, offers his perspective on the lessons we should learn from this saga."
  January 2011 ,Medscape Medical Ethics,'Some Worms Are Best Left in the Can' -- Should You Hide Medical Errors?,"Physicians revealed how forthcoming they'd be if they made a medical mistake that might harm a patient, and also told when it's acceptable to breach patient confidentiality."
  December 2010 ,Medscape Pathology,Top 10 Most-Read Pathology and Laboratory Medicine Articles,Which articles did pathologists and laboratory medicine specialists find most interesting on Medscape in 2010?
  December 2010 ,Medscape Medical Ethics,'What Should I Do Now?' Physician Challenges in Tough Decisions,"Medscape surveyed more than 10,000 physicians to learn about the biggest ethical dilemmas that they have encountered. Their responses were intriguing."
  December 2010 ,Medscape Business of Medicine,Legal and Malpractice Corner,Round-up of important legal and malpractice news that affects physicians and medical practice.
  October 2010 ,Medscape Business of Medicine,Your Malpractice Advisor: Lawsuit Risks in Urology,"Urologists are faced with a significant risk for malpractice lawsuits. However, many of those risks can be avoided by planning and action in a number of key areas."
  October 2010 ,Medscape Pediatrics,Home vs Hospital Outcomes: The Pediatrician's View,A pediatrician offers his perspective on the finding that neonatal mortality is higher in home vs hospital births.
  October 2010 ,Medscape One-on-One,Dr. John Howard From CDC's NIOSH Discusses the Consequences of the Gulf Oil Spill,"John Howard, MD, MPH, JD, Director, NIOSH, talks to Eli Adashi, MD, about the efforts to protect health during and after the Gulf oil spill."
  September 2010 ,CDC Expert Commentary,CDC Expert Commentary: What to Tell Your Patients About Medication Safety,"In this video commentary from the CDC, Dan Budnitz addresses one of the most common causes of serious harm in children."
  September 2010 ,Medscape Business of Medicine,Your Malpractice Advisor: Unique Malpractice Risks for Rheumatologists,Rheumatologists face malpractice dangers because they often deal with uncertain diagnoses and patients who are using complementary and alternative medicines. Here's how to lessen the risk.
  September 2010 ,Medscape Business of Medicine,Six Top Malpractice Risks in Primary Care,"Here are the most common reasons that primary care doctors get sued, as well as the most frequent types of cases and what goes wrong."
  September 2010 ,Medscape Nurses,Diagnostic Accuracy of Emergency Nurse Practitioners,More evidence of the equivalence of practice between NPs and physicians -- this time in the emergency department.
  September 2010 ,Medscape Cardiology,Warfarin and Cranberry Juice: Time to Lose the Warnings? ,"In this expert interview, Jack Ansell, MD, talks to Medscape about whether there is any basis for the interaction between warfarin and cranberry juice."
  August 2010 ,Medscape Nurses,Skin Injury From Interventional Radiology Procedures,Should practitioners warn patients about the possibility of skin injury associated with common interventional radiology procedures?
  August 2010 ,Medscape Med Students,Student-Led Movement Tackles Medical Errors,"Students are not just discussing the errors that can harm our patients, they're organizing a social movement about preventing them."
  September 2011 ,Medscape Radiology,New Technologies Promise Dramatic Cuts in CT Dose,Common dose-reduction features seldom used on installed systems could lower dose without sacrificing quality.
  August 2011 ,Medscape Business of Medicine,Malpractice Risks Rise With New Pressure to Undertreat,New payment arrangements designed to lower costs may exert pressure on physicians to avoid various tests and procedures. But doctors are still subject to lawsuits for missing a diagnosis.
  July 2011 ,Medscape Pediatrics,Helping Families Manage Food Allergy in Schools,School can be a frightening place for food-allergic kids and their parents. Are you providing the best information to help them?
  July 2011 ,Medscape Public Health,Florida 'Gag Law' on Asking Patients About Firearms,"What are the potential implications of the Florida ""gag"" law on gun questions for clinical practice and public health? Stephen W. Hargarten, MD, MPH, offers his perspectives."
  July 2011 ,Government Perspectives on Healthcare,CMS Partnership to Drastically Cut Errors,"Donald M. Berwick, MD, of the CMS talks about Partnership for Patients, a public-private coalition to prevent hospital complications and dramatically reduce patient errors."
  July 2011 ,Medscape Pharmacists,Do Relief Pharmacists Need Professional Liability Insurance?,Do employers provide liability protection to per-diem pharmacists?
  June 2011 ,CDC Expert Commentary,"Vaccine Administration, Storage, and Handling",Make sure that your vaccine procedures are error proof with this concise summary from the CDC.
  June 2011 ,Medscape Radiology,CT Use and Radiation Exposure in Children,The growing use of pediatric CT scanning and heightened awareness about the long-term effects of radiation have prompted greater scrutiny of the radiation doses used in children.
  May 2011 ,Medscape Business of Medicine,Legal and Malpractice Corner: Transparency and Errors,Challenges continue for physicians as the legal landscape becomes more complex. Battles emerge over public disclosure of physician records and other issues.
  May 2011 ,Medscape Dental & Oral Health,Minimizing Dental Patient Exposure to BPA,Dr. Ewoldsen describes the endocrine disruption potential of BisGMA resin found in dental materials such as sealants.
  April 2011 ,Medscape Family Medicine,The Potential Complications of Chiropractic Therapy,"Rare, serious complications can occur with chiropractic care. This case discusses the risks."
  April 2011 ,Medscape Gastroenterology,Hepatic Encephalopathy and Driving,"Should patients with hepatic encephalopathy be driving, and what is the healthcare provider's responsibility?"
  April 2011 ,Medscape Dental & Oral Health,MRSA in the Dental Office,How big a threat are MRSA and other multidrug-resistant bacteria in dental care settings?
  March 2011 ,Medscape Business of Medicine,Is the FDA's Bad Ad Program Working?,Latest legal and malpractice developments; FDA fights bad ads; hospital errors from not using checklists
  March 2011 ,Medscape Emergency Medicine,How Can ED Physicians Avoid Iatrogenic Patient Injuries?,Three simple rules can help emergency department physicians avert medical errors when performing bedside procedures.
  March 2011 ,CDC Expert Commentary,Medication Use in Pregnancy,Responsibilities of healthcare providers to counsel pregnant patients about medication use are outlined in this CDC commentary.
  March 2011 ,Medscape Nurses,Analgesic Prescribing Errors,"The ""who, what, when, where, and why"" of analgesic errors are explored in this hospital-based study."
  February 2011 ,Medscape General Surgery,Is Outpatient Appendectomy Safe?,"Commentary on a study on the clinical outcomes and cost of outpatient appendectomy, published in the Journal of the American College of Surgeons."
  February 2011 ,Medscape Business of Medicine,The Surprise Malpractice Suit: 'Why Did You Sue Me?',Many doctors are stunned when they learn that they are being sued. Experts tell why some lawsuits seem to come out of nowhere.
  February 2011 ,Medscape Radiology,Reducing Radiation Exposure of Children in Electrophysiology,Stunning results from implementing a radiation safety protocol have lessons for all who perform electrophysiology procedures in children.
  January 2012 ,Medscape General Surgery,Avoidable Factors Can Compromise Image-Guided Interventions,Learn what issues in image-guided intervention can harm physician performance and outcomes.
  December 2011 ,Medscape General Surgery,What Are Surgeons Reading at Medscape?,What were the 10 most-read articles of 2011?
  December 2011 ,Medscape Nurses,What Are the Consequences of Violating Medication Policies?,A reader asks nurse attorney Carolyn Buppert about failing to follow hospital policy on medication administration.
  December 2011 ,Medscape Nephrology,Dosing Errors in Kidney Patients: A Common UK-US Enemy,"In this UK-US Skype conversation, Lynda Szczech and Donal O'Donoghue discuss their common enemy -- system problems and dosing errors in patient with kidney disease."
  December 2011 ,Medscape Anesthesiology,Most Read Articles in Anesthesiology,What was most interesting to readers in anesthesiology?
  December 2011 ,Medscape Nurses,Protocols vs Individual Care: What's Best for VLBW Infants?,"A reader questions the wisdom of caring for the smallest of patients with protocols and algorithms, rather than taking an individualized approach."
  December 2011 ,Medscape Pharmacists,Top 10 Pharmacists Articles: 2011,What articles on Medscape Pharmacists were the most widely read in 2011? A quick look back.
  December 2011 ,CHOP Expert Commentary,Teaching Teens to Drive: Helping Parents,Parents are often a child's primary source of driver education. Dr. Winston provides information about ways to help parents become better teachers.
  November 2011 ,FDA Expert Commentaries and Interviews,The Problem With Drug Shortages,How is the FDA responding to actual and potential drug shortages?
  October 2011 ,Medscape Nurses,When 'to Err' Is a Crime,Misdemeanor or mistake? A trend toward criminalization of errors in healthcare deserves attention.
  October 2011 ,CDC Expert Commentary,Protect Outpatient Oncology Patients From Infections,One thing 1 million patients undergoing treatment for cancer don't need is an avoidable infection.
  October 2011 ,Medscape Radiology,Unique Gad Contrast Agent Shows Few Complications,Does this unique MRI contrast agent have an edge in preserving renal function?
  October 2011 ,Medscape Critical Care,Preventing Medication Discontinuation After Hospitalization,Unintentional discontinuation of medication in a hospital or ICU setting is common. How can this problem and the negative outcomes it may lead to be avoided?
  October 2011 ,Medscape Business of Medicine,Medical Mistakes; Controversial Ruling,Cognitive Glitches that Cause Medical Mistakes; HHS Yanks Public Access to Data Bank; NJ High Court Issues Controversial Ruling: A Roundup of Legal and Medical Malpractice News
  October 2011 ,FDA Expert Commentaries and Interviews,Surgical Fires: How They Start and How to Prevent Them,"In this FDA peer-to-peer video Stephanie Joseph and Dr. Kenneth Silverstein discuss his experience with surgical fires, which led to important and innovative improvements in preventive systems."
  October 2011 ,CHOP Expert Commentary,Keeping Teens Safe Behind the Wheel,Driving is the most dangerous task of adolescence. Are you doing all you can to keep teens safe?
  May 2012 ,CDC Expert Commentary,Keeping Patients Safe From Infection in Outpatient Settings,"In the absence of accreditation, patient safety is largely a matter of trust in ambulatory care settings. Joseph Perz of the CDC explains."
  May 2012 ,Medscape Business of Medicine,Malpractice Experiment Riles Lawyers; Legal Battle in Ohio,Important legal and malpractice news that can affect physicians.
  April 2012 ,FDA Expert Commentaries and Interviews,A Short Tutorial on REMS: The FDA Perspective,"Dr. Gerald Dal Pan, Acting Director of the Office of Surveillance and Epidemiology at the FDA, describes the current situation with REMS."
  April 2012 ,Medscape General Surgery,Does More Experience Equal a Better Thyroidectomy?,"Commentary on a study on the relationship between surgeons' experience and complications after thyroidectomy, published January 2012 in BMJ."
  April 2012 ,CHOP Expert Commentary,What You Might Have Missed From AAPOS,Dr. Monte Mills takes a quick tour of the most interesting topics from this year's American Association for Pediatric Ophthalmology and Strabismus (AAPOS) meeting in San Antonio.
  April 2012 ,Medscape Ophthalmology,Generic vs Brand-Name Drugs: An Ongoing Debate,"With even the Supreme Court weighing in on generic vs brand-name drugs, Dr. Roger Steinert offers his opinion on this ongoing debate and what it means for practicing ophthalmologists."
  April 2012 ,Medscape Nurses,What Can Be Done to Prevent Firearm Injury in Children?,Make sure you know what you should be telling parents about gun safety and their children -- before a tragedy occurs.
  March 2012 ,CDC Expert Commentary,Refining Our Approach to Clostridium difficile Prevention,The evidence is clear that Clostridium difficile infection can be prevented. The task before us is to do so.
  March 2012 ,Medscape Nurses,When Does a Nurse Need a Lawyer?,Readers often ask whether an attorney is needed to resolve a work-related problem. Nurse-attorney Carolyn Buppert provides examples of situations that might require legal advice.
  March 2012 ,Medscape Business of Medicine,Will Patient Safety Initiatives Harm Physicians?,"Protections exist to shield the peer-review process from plaintiffs, but doctors and hospitals are concerned that information obtained during peer review can be used against them in malpractice cases."
  February 2012 ,Medscape Features Slideshows,12 Worst Medical Technology Dangers,"Technology saves lives, but it can also create dangers. Here are some of the leading areas in which medical technology dangers can cause serious problems."
  February 2012 ,Medscape Pharmacists,Can Kids Be Given Injectable Dexamethasone Orally?,Can the injectable form of this corticosteroid be given by mouth?
  February 2012 ,CDC Expert Commentary,Don't Do It: Sharing Insulin Pens Jeopardizes Patients,CDC's Dr. Melissa Schaefer puts to rest the myth that insulin pens can be shared as long as the needle is changed.
  February 2012 ,Medscape Gastroenterology,PPIs and C difficile: Putting the Risk in Perspective,The FDA is warning that PPIs may be associated with a higher risk for C difficile-associated diarrhea. What does this mean for your patients? Dr. David Johnson offers his guidance to clinicians.
  February 2012 ,Medscape Anesthesiology,Drug Shortages Still Vex Anesthesiology,A 2011 survey found widespread drug shortages in anesthesia. Does this critical issue show any signs of improving soon?
  February 2012 ,Medscape Nurses,Can Hospitals Force Patients to Remain in Isolation?,Do hospitals have any recourse when patients with multidrug-resistant organisms leave their isolation rooms?
  February 2012 ,Medscape Pharmacists,Is Liability Protection Provided for Charitable Work?,What if a pharmacist makes an error while doing charitable work?
  February 2012 ,Faculty of 1000,MRI Scans and Cardiac Devices: Is It Safe Yet?,Commentary on this F1000 practice-changing study concerns the safety of performing MRI scans in patients with selected cardiac devices.
  January 2012 ,Medscape Pharmacists,Are Electronic Cigarettes Safe?,Is this alternative to cigarette smoking safe and effective?
  January 2012 ,Medscape Nurses,Help Me Make it Through the Night (Shift),"Do you love the night shift, tolerate it for reasons of your own, or suffer it only until a day position opens up?"
  August 2012 ,Medscape Gastroenterology,Endoscopy in Pregnancy: Risks and Safety,New guidelines aim to minimize the risk to the unborn child when endoscopy can't be postponed until after birth.
  August 2012 ,Medscape Nephrology,Pass the Guns and Hold the Ammunition,Jeffrey Berns steps out of his comfort zone to discuss gun control and suggests that we allow the sale of guns but not ammunition.
  August 2012 ,Medscape Radiology,Studies: Link Between Cancer and Imaging Radiation,Generating hard data about the link between cancer and imaging radiation has been difficult; large-scale studies in the works promise to provide answers.
  August 2012 ,Medscape Nurses,Nurses: What Is the Most Important Documentation Advice?,Nurse-attorney Carolyn Buppert outlines 5 important documentation tips for healthcare providers.
