Date,Source,Headlines,Teaser
  June 2004 ,Medscape Medical News,Lidocaine Patch Safe and Effective for Diabetic Neuropathic Pain,"The patch reduces pain, improves quality of life, and may allow tapering of other pain medication."
  May 2004 ,Medscape Medical News,Pregabalin May Be Helpful in Postherpetic Neuralgia,"In a randomized trial, this drug reduced pain and improved sleep and mood disturbances; however, it is not yet approved by the FDA."
  April 2004 ,Medscape Medical News,"Pain Control: A Newsmaker Interview With James N. Thompson, MD",The Federation of State Medical Boards recommends that undertreatment of pain be considered a practice violation similar to overtreatment.
  March 2004 ,Medscape Medical News,Transdermal Analgesia Equivalent to IV Morphine,A randomized trial demonstrates that patient-controlled analgesia (PCA) with fentanyl provides postsurgical pain control equivalent to that of a standard intravenous morphine PCA pump regimen.
  March 2004 ,Medscape Medical News,Steroid Injections No Better Than Placebo for Back Pain,A Canadian study showed no difference in outcomes between the two groups at any time on any of the measures.
  March 2004 ,Medscape Medical News,Prosthetic Disc Replacement May Be Better Than Fusion,"At one year, patient satisfaction and range of motion in the prosthetic disc group were significantly higher, but commentators have reservations."
  March 2004 ,Medscape Medical News,Transdermal Fentanyl Not as Constipating as Other Long-Duration Opioids,"In a retrospective study, patients receiving this drug had a lower risk of developing constipation compared with those receiving oxycodone CR or morphine CR."
  March 2004 ,Medscape Medical News,Celiac Block Reduces Pain of Pancreatic Cancer,"In a randomized trial, this procedure did not improve quality of life or survival."
  March 2004 ,Medscape Medical News,Dexamethasone Offers Short-term Pain Relief in Mononucleosis,"Based on a randomized, double-blind trial, more than one dose may be needed to relieve sore throat pain, but this benefit may not surpass the potential risk."
  February 2004 ,Medscape Medical News,Valproic Acid Not Effective for Polyneuropathic Pain,Total pain ratings in the valproic acid and placebo groups at week 4 were similar.
  February 2004 ,Medscape Medical News,Mepartricin Helpful in Chronic Pelvic Pain Syndrome,"In a randomized controlled trial, this drug significantly improved symptoms; the effect may be related to the drug's role in decreasing estrogen levels and their concentration in the prostate."
  February 2004 ,Medscape Medical News,IV Lidocaine Helpful for Mechanical Allodynia,Modality-specific antihyperalgesic effects of this drug suggest that patients with pain from peripheral nerve injury may respond to local anesthetics and other sodium-channel blockers.
  January 2004 ,Medscape Medical News,Intrathecal Ziconotide Effective in Treating Pain From Cancer or AIDS,"In a randomized controlled trial, half of patients responded to this therapy compared with 17.5% of the placebo group."
  November 2003 ,Medscape Medical News,Self-Management Helpful for Low Back Pain,"In a randomized trial, group classes, exercise sheet handouts, and telephone follow-up helped inner-city patients manage their pain and improve function."
  November 2003 ,Medscape Medical News,"Fire, Extreme Heat Potential Risks in Anesthesia Machines With...",Use of a dessicated carbon dioxide absorbent is linked to fire or extreme heat in the respiratory circuit of anesthesia machines.
  November 2003 ,Medscape Medical News,Medium-Firm Mattress May Improve Low-Back Pain,Results of a new study challenge the conventional wisdom that a firm mattress will improve back pain.
  November 2003 ,Medscape Medical News,Perioperative COX-2 Inhibitors Improve Outcome of Knee Replacement Surgery,"In a randomized controlled trial, rofecoxib significantly reduced pain, analgesic use, and sleep disturbances, and increased postoperative range of motion."
  February 2005 ,Medscape Medical News,Peri-articular Analgesia Injection Gives Significant Pain Control in...,A randomized trial showed postoperative benefits for up to 24 hours.
  February 2005 ,Medscape Medical News,International Drug Alerts: COX-2 Inhibitors and Co-proxamol,"The European Union has restricted the use of celecoxib (Celebrex), valdecoxib (Bextra), parecoxib (Dynastat), lumiracoxib (Prexige), and etoricoxib (Arcoxia) in the European Union; the United Kingdom has approved the gradual withdrawal of a paracetamol plus dextropropoxyphene product (Co-proxamol) from the market."
  February 2005 ,Medscape Medical News,Three Pivotal Trials of COX-2 Inhibitors Released Early by NEJM,"The APPROVe trial led to the withdrawal of Vioxx, the APC trial led to modified warnings and use of Celebrex, and the third study showed similar harm for valdecoxib and parecoxib."
  February 2005 ,Medscape Medical News,"First-Time Generic Approvals: Climara, Duragesic, Levaquin","The FDA has approved first-time generic formulations of 0.025 mg/day and 0.075 mg/day estradiol transdermal systems (Climara); 25, 50, 75, and 100 mcg/hour fentanyl transdermal systems (Duragesic); and 750 mg levofloxacin tablets (Levaquin)."
  February 2005 ,Medscape Medical News,"FDA Approvals: Doxil, Lower-Dose Duragesic, Eloxatin","The FDA has approved a revised indication for doxorubicin HCl liposome injection (Doxil), a lower-dose fentanyl transdermal system (Duragesic 12-mcg/hour), and an aqueous solution formulation of oxaliplatin for injection (Eloxatin)."
  February 2005 ,Medscape Medical News,"FDA Approvals: Procedur Syringes, 10"" ON-Q Soaker, Genesis RC and  RC Dual","The FDA has approved two specialty syringes (Procedur-10 and Procedur-SF), a 10-inch version of the ON-Q Soaker catheter, two rechargeable spinal cord stimulation systems (Genesis RC and Genesis RC Dual), and a more powerful version of the Freezor cardiac cryoablation catheter (Freezor MAX)."
  February 2005 ,Medscape Medical News,Orthoses May Not Reduce Risk of Weight Bearing-Induced Back Pain,"The results of this randomized trial in infantry recruits do not support the use of orthoses, either custom soft or semirigid biomechanical, as prophylactic treatment."
  February 2005 ,Medscape Medical News,"International Approvals: Once-Daily Tramadol, Enbrel, Freezor",France has approved a once-daily formulation of tramadol; Japan has approved etanercept (Enbrel); and the People's Republic of China has approved a cryoablation system (Freezor).
  January 2005 ,Medscape Medical News,Rofecoxib Increases Risk for Acute MI; Higher Doses Further Increase Risk,"In a retrospective population study of more than 100,000 elderly persons, aspirin ameliorated the effect for lower doses of rofecoxib; celecoxib, naproxen, and other NSAIDs did not increase risk."
  January 2005 ,Medscape Medical News,"More Evidence on Cardiovascular Risks of COX-2 Inhibitors, Other NSAIDs",Four studies in the Archives of Internal Medicine shed new light on the cardiovascular risks of both groups of anti-inflammatory drugs.
  January 2005 ,Medscape Medical News,Delirium Often Accompanies Stem Cell Transplantation,"A study suggests that delirium occurs in about 50% of patients, and that presentations are atypical."
  January 2005 ,Medscape Medical News,Supplemental Carnitine May Be Helpful in Diabetic Neuropathy,"Two randomized trials suggests that this supplement can improve pain, vibratory perception and nerve regeneration."
  December 2004 ,Medscape Medical News,"FDA Approvals: Prialt, Clolar, Nasonex, Eligard","The FDA has approved ziconotide intrathecal infusion (Prialt), clofarabine (Clolar), a new indication for mometasone furoate monohydrate nasal spray (Nasonex), and a 6-month formulation of leuprolide acetate (Eligard)."
  December 2004 ,Medscape Medical News,Surgery Might Benefit Patients With Migraine Responding to Botulinum Toxin,"Based on a randomized trial, surgical deactivation of migraine trigger sites may eliminate or significantly reduce migraine symptoms, although additional studies are needed."
  December 2004 ,Medscape Medical News,Bupivicaine Infiltrated Immediately After Laparoscopy May Reduce Pain,"In a randomized study, this intervention significantly decreased pain at 1 hourpostoperatively, but preoperative infiltration was ineffective."
  November 2004 ,Medscape Medical News,Back pain and brain changes,"Patients with chronic back pain lasting longer than a year show signs of atrophy in specific brain regions known to be involved in pain perception. The finding highlights the need for treating pain early and aggressively, say the researchers. (Apkarian AV et al. 2004; 24:10410-10415.)"
  November 2004 ,Medscape Medical News,MPA Therapy Appears Effective in Alleviating Endometriosis Pain,"MPA is as effective as leuprolide therapy in relieving pain, with less decline in bone mineral density and fewer symptoms of hypoestrogenemia."
  October 2004 ,Medscape Medical News,Sustained-Release Morphine May Alleviate Chronic Pain in Refractory Patient,"Results of the KRONUS-MSP Trial showed that significant improvements were seen at week 4 in pain and sleep scores, among other outcomes."
  October 2004 ,Medscape Medical News,Half of Pediatric Discharge Analgesia Orders May Contain Errors,"In two studies, errors ranged from documentation problems to those likely to cause adverse drug events."
  October 2004 ,Medscape Medical News,Low-Dose Ketamine May Be Helpful for Chronic Regional Pain Syndrome,"In a retrospective review, infusion of subanesthetic doses was effective, but more studies are needed."
  September 2005 ,Medscape Medical News,"FDA Safety Labeling Changes: Activella, Duramorph PF, Nutropin","The FDA has approved revisions to the safety labeling for estradiol/norethindrone tablets (Activella), morphine sulfate preservative-free injection (Duramorph PF), and somatropin [rDNA origin] injection (Nutropin, Nutropin AQ)."
  August 2005 ,Medscape Medical News,"FDA Approvals: Diovan, Celebrex, Adderall XR","The FDA has approved new indications for valsartan tablets (Diovan), celecoxib capsules (Celebrex), and mixed salts of a single-entity amphetamine product (Adderall XR)."
  August 2005 ,Medscape Medical News,"First-Time Generic Approvals: Nydrazid, Aclovate, Allegra","The FDA has approved first-time generic formulations of isoniazid 100-mg/mL injection, USP, in 10-mL multiple-dose vials (Nydrazid), aclometasone dipropionate 0.05% cream, U.S. Pharmacopeia (Aclovate), and fexofenadine HCl 60-mg capsules (Allegra)."
  July 2005 ,Medscape Medical News,"FDA Approvals: Rozerem, Synera, Avelox IV","The FDA has approved ramelteon 8-mg tablets (Rozerem), a lidocaine-tetracaine 70-mg/70-mg topical patch (Synera), and a new indication for moxifloxacin intravenous infusion (Avelox IV)."
  July 2005 ,Medscape Medical News,FDA Investigates Deaths Linked to Fentanyl Patch,Agency warns patients that safety instructions for patch use must be followed exactly.
  July 2005 ,Medscape Medical News,Palladone Suspended Because of Alcohol Interaction,"Hydromorphone HCl extended-release capsules can have fatal effects when taken with alcohol, according to the FDA."
  July 2005 ,Medscape Medical News,"International Approvals: PTC 124, Nelarabine, Rectogesic",Europe has approved orphan drug indications for PTC 124 and nelarabine; the U.K. has approved nitroglycerine 0.4% ointment (Rectogesic).
  June 2005 ,Medscape Medical News,"FDA Approvals: Focalin XR, Merrem IV, Tramadol ODT","The FDA has approved an extended-release formulation of dexmethylphenidate HCl (Focalin XR capsules), a new indication for meropenem injection (Merrem IV), and an orally disintegrating 50-mg tablet formulation of tramadol HCl (Tramadol ODT)."
  May 2005 ,Medscape Medical News,Surgery vs rehabilitation for low back pain,"A randomized controlled trial comparing surgical stabilization with intensive rehabilitation concluded that there is no clear evidence that surgery was better and that at two years of follow-up, intensive rehabilitation was considerably more cost effective. (Fairbank J et al. Rivero-Arias O et al. ; published online before print May 23, 2005.)"
  May 2005 ,Medscape Medical News,"First-Time Generic Approvals: Clozaril, Ultracet, Sandostatin, Elocon","The FDA has approved a first-time generic formulation and first-time 50-mg dosage strength of clozapine tablets (Clozaril) and first-time generic formulations of tramadol HCl plus acetaminophen 37.5-mg/325-mg tablets (Ultracet); octreotide acetate 0.2-mg/mL and 1-mg/mL injections (Sandostatin); and mometasone furoate topical solution, USP 0.1% (Elocon)."
  May 2005 ,Medscape Medical News,Topical Lidocaine Shows Promise for Treating Chronic Dysmenorrhea,"All measures of chronic dysmenorrhea diminished in a cohort of women using a topical lidocaine vaginal gel, according to investigators."
  April 2005 ,Medscape Medical News,"International Approvals: Plan B, Sativex, Aclasta",Health Canada has approved over-the-counter levonorgestrel emergency contraceptive (Plan B) and Cannabis sativa L. extract oral spray (Sativex); the European Union has approved zoledronic acid (Aclasta).
  April 2005 ,Medscape Medical News,"FDA Approvals: Restore, DuraSeal, AcrySof ReSTOR","The FDA has approved a rechargeable neurostimulation system (Restore), a dural sealant system (DuraSeal), and a multifocal intraocular lens (AcrySof ReSTOR)."
  April 2005 ,Medscape Medical News,"Tamoxifen May Reduce Breast Pain, Gynecomastia Associated With Bicalutamide",The authors of this randomized study suggest that antiestrogen treatment with tamoxifen may help patients with prostate cancer to tolerate the hypergonadotropic effects of bicalutamide.
  April 2005 ,Medscape Medical News,French Physical Therapy Technique Effective in Patients With Refractory...,Souchard's global postural re-education restores most people to complete activities of daily living.
  April 2005 ,Medscape Medical News,Bextra Withdrawn From Market,"In addition, the FDA is requiring that all NSAID product labels include stronger warnings on cardiovascular and gastrointestinal adverse events."
  April 2005 ,Medscape Medical News,Buccal Oxycodone May Be Helpful in Children With Acute Abdominal Pain,"In a randomized study, this drug provided reasonable pain relief without obscuring the clinical diagnosis."
  March 2005 ,Medscape Medical News,"FDA Approvals: Boniva, Baraclude, depo-subQ provera 104","The FDA has approved a once-monthly formulation of ibandronate sodium tablets (Boniva), entecavir tablets and oral solution (Baraclude), and new indication for medroxyprogesterone acetate injectable suspension (depo-subQ provera 104)."
  March 2005 ,Medscape Medical News,"Valdecoxib, Parecoxib Use Not Associated With Increased Stroke or MI...","But in a second study, use of the COX-2 inhibitors in coronary artery bypass graft patients found a significant increase in cardiovascular events."
  March 2005 ,Medscape Medical News,Virtual Reality May Help Manage Acute Pain in Children,"In a randomized pilot study, virtual reality games provided analgesia to burn patients with minimal adverse effects and little effect on the physical hospital environment."
  May 2006 ,Medscape Medical News,CT and Ultrasound Both Effective for Diagnosing Acute Pelvic Pain in Women,Abdominal/pelvic computed tomography and pelvic ultrasound imaging were helpful in making the correct diagnosis in 80% of cases.
  May 2006 ,Medscape Medical News,"International Approvals: MICRONAIL, MicroCan, Eon",Japan has approved an intramedullary radius fixation device (MICRONAIL); the EU has approved a miniature retinal cannula (MicroCan) and an implantable pulse generator neurostimulation system (Eon).
  May 2006 ,Medscape Medical News,"International Approvals: Tygacil, DepoDur, and Zyvox",The EU has approved tigecycline injection (Tygacil); the United Kingdom has approved a single-dose sustained-release injectable formulation of morphine (DepoDur); and Japan has approved a new indication for linezolid 600-mg tablets and injection (Zyvox).
  April 2006 ,Medscape Medical News,"First-Time Generic Approvals: Novantrone, Terazol 3, Norco","The FDA has approved first-time generic formulations for mitoxantrone HCl 2-mg/mL injection (Novantrone), terconazole 80-mg vaginal suppositories (Terazol 3), and a new 7.5-mg/300-mg strength of hydrocodone bitartrate plus acetaminophen tablets (Norco)."
  April 2006 ,Medscape Medical News,Fibromyalgia as neuropathic pain,A number of new lines of research suggest that fibromyalgia is at least in part a neuropathic pain syndrome. (Martinez-Lavin M. 2006; 33:827-829.)
  March 2006 ,Medscape Medical News,"New FDA Orphan Drugs: Ceflatonin, Valortim, TQ-1018","The FDA has approved orphan drug status for homoharringtonine (Ceflatonin), MDX-1303 (Valortim), and a high-concentration topical capsaicin product (TQ-1018)."
  February 2006 ,Medscape Medical News,"First-Time Generic Approvals: Commit, Dynacirc, Norco",The FDA has approved first-time generic formulations for nicotine polacrilex 2- and 4-mg lozenges (Commit); isradipine 2.5- and 5-mg capsules (Dynacirc); and hydrocodone bitartrate plus acetaminophen 5-mg/300-mg tablets (Norco).
  February 2006 ,Medscape Medical News,Inappropriate Use of Benzocaine Sprays Linked to Risk for Methemoglobinemia,The FDA has issued a public health advisory regarding inappropriate use of benzocaine topical sprays and risk factors for methemoglobinemia.
  February 2006 ,Medscape Medical News,"First-Time Generic Approvals: Xanax XR, Dostinex, Percocet","The FDA has approved first-time generic formulations for alprazolam 0.5-mg extended-release tablets (Xanax XR); cabergoline 0.5-mg tablets (Dostinex); and oxycodone HCl/acetaminophen 2.5/300-mg, 5/300-mg, 7.5/300-mg, and 10/300-mg tablets (Percocet)."
  January 2006 ,Medscape Medical News,"First-Time Generic Approvals: Copegus, Tegretol, Roxicodone","The FDA has approved first-time generic formulations for ribavirin (Copegus), carbamazepine (Tegretol), and oxycodone HCl (Roxicodone)."
  December 2005 ,Medscape Medical News,"First-Time Generic Approvals: Dilaudid, Cefzil, Zithromax","The FDA has approved first-time generic formulations for hydromorphone HCl 2-, 4-, and 8-mg tablets (Dilaudid); cefprozil 250- and 500-mg tablets (Cefzil); and azithromycin 250-, 500-, and 600-mg tablets (Zithromax)."
  November 2005 ,Medscape Medical News,COX-2 Inhibitors and Other NSAIDs Increase Mortality in Acute MI Patients,"Post-MI patients should not use COX-2 inhibitors and they should use nonsteroidal anti-inflammatory drugs only at low doses, according to a large analysis of registry data."
  November 2005 ,Medscape Medical News,"FDA Approvals: Q-CPR, VerifyNow P2Y12, Personal Therapy Manager","The FDA has approved a real-time cardiopulmonary resuscitation monitoring and feedback device (Q-CPR), a blood test to measure the efficacy of clopidogrel therapy (VerifyNow P2Y12), and a patient-activated accessory device for an implantable morphine pump (Personal Therapy Manager)."
  November 2005 ,Medscape Medical News,"Botulinum Toxin Type A May Be Effective for Chronic Pelvic Pain, Muscle...","In preliminary findings from a randomized controlled trial, one patient was pain-free three years after a single injection."
  November 2005 ,Medscape Medical News,"Avinza Interaction With Alcohol May Be Lethal, FDA Warns",Alcohol may trigger a rapid release of morphine from the extended-release capsules.
  October 2005 ,Medscape Medical News,Highlights From MMWR: CO Poisoning After Hurricane Katrina and More,"The CDC has reported on carbon monoxide poisoning after Hurricane Katrina; health risk behaviors and conditions in depressed adults; inadequate support for children with emotional, behavioral, or developmental problems; breast cancer screening rates and socioeconomic status; pain medication prescribing in emergency settings; and a decrease in the prevalence of leisure-time physical inactivity."
  September 2005 ,Medscape Medical News,"FDA Approvals: Lipitor, Arimidex, Tramadol ER","The FDA has approved new indications for atorvastatin calcium (Lipitor) and anastrozole (Arimidex), and an extended-release formulation of tramadol HCl."
  September 2005 ,Medscape Medical News,"International Approvals: Precision SCS, DuraSeal, EP-4",The EU has approved a spinal cord stimulation system (Precision) and a new indication for a surgical sealant system (DuraSeal); Canada has approved a computerized cardiac stimulator (EP-4).
  September 2005 ,Medscape Medical News,"FDA Approvals: Nevanac, Sugar-Free Actiq, Quinine Sulfate","The FDA has approved nepafenac 0.1% ophthalmic suspension (Nevanac), a sugar-free formulation of oral transmucosal fentanyl citrate (Actiq), and quinine sulfate 324-mg capsules."
  September 2005 ,Medscape Medical News,"International Approvals: Bonviva, Once-Daily Tramadol, Mifepristone",Switzerland has approved a once-monthly formulation of ibandronate sodium (Bonviva); use of once-daily tramadol HCl is now allowed in 22 European countries; and the EU has approved an orphan drug indication for mifepristone.
  February 2007 ,Medscape Medical News,Limited Success for Lumbar Epidural Steroid Injections in Stenosis,A survival and cost analysis shows limited success of lumbar epidural steroid injections in patients with moderate and severe stenosis.
  February 2007 ,Medscape Medical News,Hydromorphone in Urine Drug Tests is an Indicator of Morphine Therapy,"Results of a new study confirm that hydromorphone is a minor metabolite of morphine and appears on urine drug testing, suggesting it may be used to determine whether patients are compliant with therapy."
  February 2007 ,Medscape Medical News,Pharmacogenomics and TDM May Decrease Adverse Drug Reactions,"Genotyping chronic pain patients in addition to use of therapeutic drug management may improve patient outcomes by reducing adverse drug reactions, a new study suggests."
  February 2007 ,Heartwire from Medscape,MEDAL GI Results Published,"Detailed gastrointestinal results from the trial, comparing Mercks new COX-2 inhibitor etoricoxib with diclofenac, show significantly fewer uncomplicated upper-gastrointestinal clinical events with etoricoxib, but no difference in complicated GI events, leading to questions about whether this benefit is clinically relevant."
  February 2007 ,Medscape Medical News,"First-Time Generic Approvals: Inderal LA, Duragesic-12, DuoNeb",The FDA has approved first-time generic formulations for propanolol HCl extended-release capsules (Inderal LA); a fentanyl transdermal system (Duragesic-12); and albuterol sulfate plus ipratropium bromide inhalation solution (DuoNeb).
  December 2006 ,Medscape Medical News,"FDA Approvals: Ziana, Kadian, Polyphenon E","The FDA has approved clindamycin phosphate 1.2% plus tretinoin 0.025% gel (Ziana), an 80-mg dose strength for morphine sulfate extended-release capsules (Kadian), and an herbal topical ointment (Polyphenon E, 15%)."
  November 2006 ,Medscape Medical News,Pregabalin Effective for Neuropathic Pain After Spinal Cord Injury,A placebo-controlled trial shows the anticonvulsant pregabalin effectively relieved central neuropathic pain and improved sleep and anxiety as well in patients with spinal cord injury.
  November 2006 ,Medscape Medical News,Methadone-Related Fatalities Underscore Need for Careful Dosing,Inadvertent systemic accumulation of methadone (Dolophine) can increase the risk for respiratory depression and cardiac arrhythmias.
  November 2006 ,Medscape Medical News,Pregabalin May Relieve Fibromyalgia Pain,"In a double-blind study that followed an initial open-label washout period, time to loss of therapeutic response was significantly longer for patients treated with pregabalin compared with those receiving placebo."
