Date,Source,Headlines,Teaser
  August 2004 ,Medscape Public Health,Boosting Child Immunizations as Kids Head Back to School,"Child Immunization rates are at an all-time high in the U.S., but major gaps remain. As kids head back to school, we need to redouble our efforts to improve access to vaccinations among all children."
  August 2004 ,Medscape Pediatrics,Importance of Delay Between Hepatitis B Vaccine Dosages,"If the time between doses is less than recommended, does this affect the efficacy of the immunization?"
  August 2004 ,Pediatric Pharmacotherapy,Current Recommendations for Influenza Vaccination in Children,"Hospitalization rates for otherwise healthy children infected with influenza have been estimated at 100 per 100,000 children. In infants and children with chronic medical conditions, the rate of hospitalization is increased to 500 per 100,000 children."
  August 2004 ,Clinical Drug Investigation™,Adverse Reactions to Vaccines in Primary Care,Are primary care physicians and nurses vigilant for information on adverse reactions to vaccines?
  July 2004 ,Morbidity & Mortality Weekly Report,Updated Recommendations for Use of Pneumococcal Conjugate,This recommendation reflects Centers for Disease Control assessment of the existing national PCV7 supply and will be changed if the supply changes.
  July 2004 ,Journal of Pediatric Health Care,Childhood Immunizations (Part Two),"The second article in this series discusses HIB, varicella, pneumococcus, Hepatitis A, and influenza."
  June 2004 ,Medscape Nurses,Bacterial Meningitis: A Deadly But Preventable Disease,"Those whose lives have been touched by this lethal disease call for greater awareness, better prevention efforts, and more accurate diagnosis and treatment."
  June 2004 ,Pediatric Pharmacotherapy,Global Poliovirus Eradication and the Inactivated Poliovirus,"In 1988, the World Health Assembly, the directing council of the World Health Organization (WHO), passed a resolution committed to the elimination of poliomyelitis."
  May 2004 ,Pediatric Pharmacotherapy,Assessing Information from the Vaccine Adverse Event Reporting,The National Childhood Vaccine Injury Act of 1986 mandated post-marketing surveillance of vaccine adverse events through the Department of Health and Human Services.
  April 2004 ,Morbidity & Mortality Weekly Report,"National Infant Immunization Week, April 25--May 1, 2004","National Infant Immunization Week (NIIW) is April 25-May 1, 2004."
  March 2004 ,Journal of Pediatric Health Care,Childhood Immunizations (Part One),"Vaccination guidelines for diphtheria, tetanus, pertussis, measles, mumps, rubella, polio, and hepatitis B are reviewed in the first of a 2 articles."
  February 2004 ,Medscape Nurses,Children and Early Vaccinations,A child received a vaccination 11 days before his first birthday. The school system says the child should be revaccinated before he attends kindergarten. What should be the resolution?
  January 2004 ,Morbidity & Mortality Weekly Report,Recommended Childhood and Adolescent Immunization Schedule,"Each year, CDC's Advisory Committee on Immunization Practices (ACIP) reviews the recommended childhood and adolescent immunization schedule to ensure that it is current with changes in manufacturers' vaccine formulations and reflects revised recommendations for the use of licensed vaccines, including those newly licensed."
  November 2003 ,Medscape Infectious Diseases,Emerging Infections,"Dr. John Bartlett reports on the latest data from IDSA on SARS, monkeypox, and other emerging infectious disease threats."
  November 2005 ,Morbidity & Mortality Weekly Report,"Immunization Information System Progress - United States, 2004","One of the national health objectives for 2010 is to increase to at least 95% the proportion of children aged <6 years who participate in fully operational, population-based immunization registries."
  October 2005 ,Morbidity & Mortality Weekly Report,Rate of Hospitalizations for Pertussis In Infants Aged <6 Months,"More than 90% of hospitalizations for pertussis among children <2 years occurred in infants <6 months, too young to receive vaccination or to have developed adequate protection from vaccination."
  September 2005 ,Medscape Pharmacists,Pertussis Treatment,"What are the best recommendations for the diagnosis, containment, and treatment of pertussis from a practical standpoint in an outpatient clinical setting today? Find out what an expert says."
  September 2005 ,Morbidity & Mortality Weekly Report,Routine Vaccination of Children With PCV7,This report updates assessment of the impact of PCV7 on IPD through 2003 by using population-based data from the Active Bacterial Core surveillance of the Emerging Infections Program Network.
  September 2005 ,The Pediatric Infectious Disease Journal,"Safety, Immunogenicity and Efficacy of an Attenuated Rotavirus","Two doses of vaccine were highly efficacious, providing cross-protection against prevalent virus strains and early protection against any and severe rotavirus gastroenteritis and hospitalization."
  September 2005 ,Dermatitis,Hypersensitivity Reactions to Vaccine Components,What substances in vaccines sometimes cause cutaneous reactions in susceptible adults and children?
  August 2005 ,Morbidity & Mortality Weekly Report,Tiered Use of Inactivated Flu Vaccine in the Event of a Shortage,The US has experienced disruptions in the manufacture or distribution of inactivated influenza vaccine during 3 of the last 5 influenza seasons. Vaccine shortages remain possible.
  August 2005 ,American Journal of Public Health,Timeliness of Childhood Immunizations,"In a state-by-state analysis of childhood vaccinations,researchers found children ages 2-3 rarely get their recommended shots on time."
  July 2005 ,Morbidity & Mortality Weekly Report,Vaccination Coverage Among Children Aged 19--35 Months,"Nationwide increases noted in coverage with at least 1 dose of varicella and pneumococcal conjugate vaccine, and the 4:3:1, 4:3:1:3:3, and 4:3:1:3:3:1 vaccine series."
  July 2005 ,Medscape Nurses,Hepatitis B Titer,What happens when a person received a hepatitis B series 2-10 years ago but never had a titer drawn?
  July 2005 ,Laboratory Medicine,Neck Pain and Rash in an 18-Year-Old Student,The patient had received quadravalent Neisseria meningitidis vaccination at the County Health Department 6 months prior to his admission.
  June 2005 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: May 31, 2005","Dr. Bartlett reviews pertussis prev/tx, purpura fulminans due to S aureus, tx for Legionnaires disease, impact of vancomycin resistance on enterococcal bacteremia, entecavir for HBV, and much more."
  May 2005 ,Medscape Pediatrics,Repeat Meningococcal Vaccinations,There is some concern about anergy with repeated doses of meningococcal vaccine.
  May 2005 ,Pediatric Pharmacotherapy,Meningococcal Conjugate Vaccine,A description of the newly approved vaccine (MCV4) and a review of the available studies assessing its efficacy and safety in children.
  March 2005 ,Medscape Nurses,Healthcare After the Tsunami: From the Front Lines in Banda Aceh,"Can you imagine the chaos as waves swept through a hospital? Or injuries suffered by those running for their lives? Learn about the healthcare situation in Banda Aceh today, after the tsunami."
  February 2005 ,The Pediatric Infectious Disease Journal,Immunogenicity and Tolerability of a Pneumococcal Vaccine,Assessment of a 2+1 pneumococcal vaccination schedule during the first year of life and the immune responses to concomitantly administered Hib vaccine.
  October 2004 ,Journal Watch,Influenza Vaccination: Young Children at High Priority,"Despite the influenza-vaccine shortage for 2004-2005, children aged 6-23 months remain on the ACIP priority list of vaccine recipients."
  September 2004 ,Morbidity & Mortality Weekly Report,Childhood Influenza-Vaccination Coverage United States,This report on childhood vaccination coverage influenza season provides a baseline for the continuing assessment of coverage among children aged 6-23 months.
  July 2008 ,Emerging Infectious Diseases,"Etiology of Childhood Acute Bacterial Meningitis, Turkey",This study highlights the emergence of serogroup W-135 disease in Turkey. Could the meningitis vaccine help?
  May 2008 ,Morbidity & Mortality Weekly Report,Not Recommend Routine Vaccination of All Children Aged 2-10 Years With MCV4,How did the ACIP come to its decision not to recommend routine vaccination of children aged 2-10 years against meningococcal disease unless the child is at increased risk for the disease?
  April 2008 ,Expert Review of Vaccines,Rotavirus Vaccine Introduction in the Americas,"There is a critical need for countries to have precise plans that will ensure technical, programmatic and financial sustainability of vaccine introduction; particularly for the Rotavirus vaccine."
  March 2008 ,The Pediatric Infectious Disease Journal,Risk Factors for Meningococcal Disease in Students in Grades 9-12,Most meningococcal disease in high school students can be prevented if recommendations on use of meningococcal conjugate vaccine are implemented.
  January 2008 ,Medscape Infectious Diseases,Influenza Vaccination for Adolescent and Colllege Healthcare,Why should influenza immunization of low-risk populations be considered? A successful university health campaign underscores the impact to public health.
  May 2007 ,The Pediatric Infectious Disease Journal,Use of Meningococcal Vaccines in the United States,MCV4 should become a key addition to existing meningococcal disease prevention measures.
  November 2006 ,Morbidity & Mortality Weekly Report,Improved Supply of Meningococcal Conjugate Vaccine,"Providers who deferred vaccination of children aged 11-12 years should recall those patients for vaccination; for questions about ordering vaccine, contact Sanofi Pasteur at 1-800-VACCINE."
  October 2006 ,Emerging Infectious Diseases,"Health Benefits, Risks, and Cost-Effectiveness of Flu Vaccination of Kids",This is the first study to include measures of health preferences that allow results to be calculated in quality-adjusted life years.
  August 2006 ,Morbidity & Mortality Weekly Report,Prevention of Rotavirus Gastroenteritis Among Infants and Children,"In February 2006, a live, oral, uman-bovine reassortant rotavirus vaccine (RotaTeqÃÂ®) was licensed for use among U.S. infants"
  June 2006 ,Emerging Infectious Diseases,Haemophilus influenzae Type b Reemergence After Immunization,Do these findings support an association between DTaP-Hib vaccine combinations and clinical Hib disease?
  May 2006 ,Morbidity & Mortality Weekly Report,Vaccine Preventable Deaths and the Global Immunization Vision,"The WHO estimates that 2 million child deaths were prevented by vaccinations in 2003. Nonetheless, more deaths can be prevented through optimal use of currently existing vaccines."
  April 2006 ,The Pediatric Infectious Disease Journal,Varicella Given With Haemophilus influenzae/Hepatitis Vaccines,"In this multicenter trial, group 1 received all vaccines concomitantly; group 2, MMRV followed by Hib/HepB and DTaP at day 42; group 3, MMR and varicella followed by Hib/HepB and DTaP at day 42."
  April 2006 ,Pediatric Pharmacotherapy,Routine Hepatitis A Vaccination in the United States,This issue reviews available vaccines and new recommendations for routine immunization during childhood.
  February 2006 ,Morbidity & Mortality Weekly Report,Imported Vaccine-Associated Paralytic Poliomyelitis,This report describes the first known occurrence of imported VAPP in an unvaccinated US adult who was exposed abroad through contact with an infant recently vaccinated with oral polio vaccine.
  February 2006 ,Morbidity & Mortality Weekly Report,Childhood Influenza Vaccination Coverage,This report provides an assessment of childhood influenza vaccination coverage for the 2003-04 influenza season.
  January 2006 ,Morbidity & Mortality Weekly Report,Recommended Childhood and Adolescent Immunization Schedule,"This report describes changes to the previous childhood and adolescent immunization schedule, published January 2005."
  January 2006 ,Medscape Pediatrics,Earliest Time to Administer Varicella-Zoster Vaccine?,What is the optimal earliest time to give varicella-zoster (chickenpox) vaccine?
  December 2005 ,Morbidity & Mortality Weekly Report,Notice to Readers: FDA Approval of Havrix for Persons Aged 1-18,"On October 17, 2005, the FDA approved an application to allow use of the pediatric/adolescent formulation of Havrix (hepatitis A vaccine, inactivated) for persons aged 1-18 years."
  September 2009 ,Medscape Family Medicine,Novel H1N1 Influenza Practice Assessment,Assess your influenza clinical practices in comparison with that of your peers with this questionnaire.
  September 2009 ,Medscape Nurses,What Are the Latest Childhood Vaccine Recommendations?,A quick review to keep you in the know.
  September 2009 ,Medscape Pediatrics,Reduced 7-Valent Pneumococcal Conjugate Vaccine Doses Adequately Protect Against Disease?,"A study published in the July 8, 2009, issue of JAMA looks at the feasibility of reduced-dose schedules in children."
  September 2009 ,Medscape Pediatrics,Varicella Disease and Parental Report: A Valid Indicator of Immunity?,A study published in the May 2009 issue of Pediatrics looks at varicella immunity in the postvaccine era.
  August 2009 ,Medscape Oncology,How Safe Is the HPV Vaccine?,Dr. Maurie Markman highlights the results of a surveillance study on the safety of the HPV vaccine in his latest video blog.
  August 2009 ,Medscape Pediatrics,Internationally Adopted Children: Can Vaccine Records Be Trusted?,A study published in the May 2009 issue of the Archives of Pediatrics and Adolescent Medicine looks at the immune status of international adoptees.
  August 2009 ,Expert Review of Vaccines,Seven-valent Pneumococcal Conjugate Vaccines for Developing Countries,"Pneumococcal disease kills more children than any other illness, but several developing countries still fail to recognize invasive pneumococcal disease as a major problem."
  July 2009 ,Expert Review of Vaccines,Meningococcal vaccines and herd immunity: lessons learned from serogroup C conjugate vaccination programs,Are individuals who are not vaccinated for meningococcal serogroup C conjugate less at risk for contracting the disease? 
  June 2009 ,Medscape Public Health,"As Novel H1N1 Influenza Reaches Pandemic Level, Public Health Preparedness Efforts Build","A multidisciplinary expert panel on Human Swine Flu (H1N1) and Novel Influenza Pandemics held at NYAS drew attention to worldwide, national, and local surveillance and preparedness efforts."
  June 2009 ,Morbidity & Mortality Weekly Report,Updated Recommendations for Use of Hib Vaccine,"Effective immediately, CDC is recommending reinstatement of the booster dose of Hib vaccine for children aged 12-15 months who have completed the primary 3-dose series."
  June 2009 ,Medscape Infectious Diseases,Measles on the Upswing,"As more children go unvaccinated, the risk of losing ""herd immunity"" grows."
  June 2009 ,American Journal of Public Health,Pap Screening Behavior in Mothers and HPV Vaccine Uptake in Adolescent Girls,Could mothers' personal attitude about prevention influence their daughters' initiation and completion of HPV vaccination?
  April 2009 ,Morbidity & Mortality Weekly Report,"Influenza Activity, US, September 2008-April 2009; 2009-10 Vaccine Composition",What was the reported influenza activity during this time and what is the 2009-2010 influenza vaccine strain selection?
  April 2009 ,Medscape Pharmacists,Is Gardasil Recommended for Young Women Already Exposed to HPV?,Many clinicians are uncertain as to whether they should recommend Gardasil vaccination to young women who have already tested positive for human papillomavirus or who have had an abnormal Pap test.
  April 2009 ,The Pediatric Infectious Disease Journal,Prevention of Invasive Meningococcal Disease in the United States,"This review will address strategies for, and barriers to, the prevention of IMD caused by vaccine preventable serogroups."
  March 2009 ,Expert Review of Vaccines,Congenital Rubella Syndrome: Progress and Future Challenges,This report discusses the accomplishments of the rubella vaccination program in Costa Rica and the challenges posed by rubella and congenital rubella syndrome in the future.
  February 2009 ,Expert Review of Vaccines,Experience With Pneumococcal Conjugate Vaccine in Norway,The implementation of the seven-valent pneumococcal conjugate vaccine (PCV7) has led to major reductions in pneumonia infection among Norwegian children.
  February 2009 ,Malaria Journal,Clinical Trials to Estimate the Efficacy of Preventive Interventions Against Malaria in Paediatric Populations,"How can trial design be improved and standardized to enable comparative evaluation of malaria control measures in pediatric populations, specifically with respect to the design of malaria vaccine trials?"
  January 2009 ,Morbidity & Mortality Weekly Report,Pneumonia Hospitalizations Among Young Children Before and After PCV7,A 7-valent pneumococcal conjugate vaccine (PCV7) caused major reductions in pneumonia infection among children after its licensure in 2000. Have the effects of PCV7 continued through 2006?
  September 2008 ,The Pediatric Infectious Disease Journal,Meningitis Arising From Serogroups of Streptococcus Pneumoniae,"In children with pneumococcal meningitis, infections with non-PCV7 serogroups seem less likely to result in death"
  November 2009 ,Medscape Infectious Diseases,2009 H1N1 Influenza -- Just the Facts: Vaccine Essentials,"John G. Bartlett, MD, updates his report on the 2009 H1N1 vaccine with the latest summary of VAERS data."
  November 2009 ,Morbidity & Mortality Weekly Report,"Mumps Outbreak -- New York, New Jersey, Quebec, 2009",Learn more about the investigation behind the largest mumps outbreak in the United States since 2006.
  November 2009 ,CDC Expert Commentary,CDC Commentary: Seasonal and H1N1 Influenza Vaccines -- Timing of Doses,"What is the optimal spacing and timing of the seasonal and H1N1 influenza vaccines? In this video blog, William Atkinson, MD, MPH, offers specific guidance from the CDC."
  November 2009 ,Morbidity & Mortality Weekly Report,Update on Influenza A (H1N1) 2009 Monovalent Vaccines, Preliminary data indicate that the immunogenicity and safety of the H1N1 vaccines are similar to those of seasonal influenza vaccines.
  November 2009 ,Medscape Pediatrics,Cross-Reactivity to 2009 H1N1 Influenza Virus,Does anyone -- young or old -- have preexisting immunity to H1N1?
  November 2009 ,Journal Watch,"Good News and Bad News About 2009 H1N1 Influenza (""Swine Flu"")",The bad news: antibodies against H1N1 are rarely found in stored serum US samples. The good news: H1N1 vaccine easily elicits them.
  November 2009 ,CDC Expert Commentary,CDC Commentary: 2009 H1N1 Influenza Vaccine in Pregnancy,"Pregnant women are 1 of the 5 initial target groups for the 2009 H1N1 influenza vaccine. In this video commentary, Sonja Rasmussen, MD, MS, Senior Scientist at CDC, reviews the latest guidelines."
  November 2009 ,Medscape Pediatrics,Comparative Efficacy of Influenza Vaccines,"This multi-year study sheds light on the differences between vaccine formulations, and why vaccine types work better in some age groups than in others."
  October 2009 ,The Nation's Health,Health Workers Gearing up for More H1N1 Cases in Fall ,Even Sunday sermons are preaching flu preparedness. 
  October 2009 ,Medscape Infectious Diseases,2009 H1N1 Influenza: Common Concerns -- Fall 2009,"In this video blog, Paul G. Auwaerter, MD, MBA, reviews current areas of concern with 2009 H1N1 influenza, including vaccine safety, vaccine supply, and difficult treatment decisions."
  October 2009 ,Medscape Family Medicine,Physicians Are Talking About: Is It Worth Getting the H1N1 Vaccine?,Are you getting vaccinated against the swine flu? Medscape Physician Connect members debate their reasons for and reservations against receiving the vaccine.
  October 2009 ,Morbidity & Mortality Weekly Report,Hepatitis A Vaccination Coverage Among Children Aged 24-35 Months,"An increase in hepatitis A vaccination coverage is likely due to expanded 2006 recommendations, which bodes well for further declines in hepatitis A incidence in the US. "
  October 2009 ,Morbidity & Mortality Weekly Report,"Vaccination Coverage Among Children 19 to 35 Months, United States, 2008","With roughly 12,000 children born every day in the US, vigilance is needed to ensure protection from vaccine-preventable childhood diseases. "
  October 2009 ,Medscape Internal Medicine,The Double Flu Vaccine Season Is Here -- Now What Should You Do?,"Sandra Fryhofer, MD, starts her new column ""Staying Well"" with an important summary of the most recent CDC recommendations for flu season."
  October 2009 ,Morbidity & Mortality Weekly Report,"Pandemic Influenza A (H1N1) Virus Infections -- Chicago, April-July 2009",This investigation of influenza A (H1N1) virus infections in Chicago affirms that children and adolescents are among the groups who are at a disproportionate risk for infection and hospitalization. 
  October 2009 ,Morbidity & Mortality Weekly Report,"Progress Toward Poliomyelitis Eradication -- India, January 2007-May 2009","Continued vigilance, sustained commitment, and aggressive responses to new cases will be required to interrupt remaining wild poliovirus transmission and to eliminate polio in India."
  October 2009 ,Morbidity & Mortality Weekly Report,Updated Recommendations Regarding Routine Poliovirus Vaccination,Three key take-home messages emerge from recently updated recommendations issued by US federal health officials on routine poliovirus vaccination. Take a look. 
  September 2009 ,Medscape Infectious Diseases,Influenza Immunization: Obligation or Option?,"First, do no harm. In this video blog, Paul G. Auwaerter, MD, MBA, offers an update on H1N1 vaccines and focuses on the need for healthcare workers to get immunized."
  September 2009 ,Medscape Internal Medicine,H1N1 -- Who Are the Targets? And Who Gets the Vaccine?,"Sandra A. Fryhofer, MD, discusses the population targets for H1N1, prospects for vaccine availability, and current recommendations on treatments.  "
  September 2009 ,Medscape Gastroenterology,How Should I Manage the Pregnant HBeAg-Positive Woman?,New 2009 guidelines address the management of the HBeAg-positive pregnancy.
  December 2009 ,Morbidity & Mortality Weekly Report,Updated Recommendation for Meningococcal Disease Revaccination,This report provides the rationale for recently updated recommendations on revaccination against meningococcal disease.
  December 2009 ,Morbidity & Mortality Weekly Report,Effectiveness of 2008-09 Influenza Vaccine Against 2009 Influenza A (H1N1),Does the 2008-2009 seasonal influenza vaccine increase or decrease the risk for 2009 pandemic influenza A illness?
  December 2009 ,CDC Expert Commentary,CDC Commentary: Advice for Patients Traveling During Flu Season,"Phyllis Kozarsky, MD, offers video commentary on advising patients about safe and healthy travel, especially during flu season."
  December 2009 ,Morbidity & Mortality Weekly Report,"Influenza Vaccination Coverage in Children 6 Mos-18 Yrs, US 2008-2009",Seasonal influenza vaccination rates remain low among healthy children aged 5 to 18 -- a group newly recommended for influenza vaccination.
  December 2009 ,Medscape Infectious Diseases,"2009 H1N1: What's New This Week -- December 14, 2009","Although H1N1 is waning, John Bartlett comments on the past week's H1N1 news and provides guidance to practicing clinicians."
  December 2009 ,Morbidity & Mortality Weekly Report,"Reduction in Rotavirus After Vaccine Introduction, US, 2000-2009","Introduction of rotavirus vaccine in the US led to a rapid and substantial decline in rotavirus activity, according to federal health officials. "
  December 2009 ,CDC Expert Commentary,CDC Commentary: High-Risk Children and 2009 H1N1 Influenza,"In this video commentary from the CDC, Georgina Peacock, MD, MPH, offers guidance to clinicians who care for children at ""high risk"" for severe illness from influenza."
  December 2009 ,Morbidity & Mortality Weekly Report,Influenza Vaccination Coverage in Children 6 to 23 Months: US 2007-2008,Increased efforts are needed to get more infants and children younger than age 2 fully vaccinated against seasonal influenza.
  December 2009 ,Medscape Infectious Diseases,"2009 H1N1: What's New This Week -- December 7, 2009",John Bartlett comments on the past week's H1N1 news and provides guidance to practicing clinicians.
  December 2009 ,Morbidity & Mortality Weekly Report,Bacterial Coinfections in Lung Tissue From Fatal Cases of H1N1 Influenza,"Bacterial coinfections, most commonly S. pneumoniae, are playing an important role in pandemic influenza A (H1N1) deaths."
  December 2009 ,The Pediatric Infectious Disease Journal,Kawasaki Disease After Vaccination: VAERS ,Are pediatric vaccines in the US associated with an increased incidence of Kawasaki Disease?
  December 2009 ,Faculty of 1000,Prophylactic Paracetamol at Time of Vaccination and Febrile Reactions and Antibody Responses,Should prophylactic acetaminophen routinely be given at the time of vaccination?
  December 2009 ,Medscape Infectious Diseases,"2009 H1N1: What's New This Week -- December 1, 2009",John Bartlett comments on the past week's H1N1 news and provides guidance to practicing clinicians.
  November 2009 ,Morbidity & Mortality Weekly Report,"Influenza Vaccination Coverage in US Children and Adults, 2008-2009","During last year's flu season, only approximately 20% of school-aged children were vaccinated against seasonal influenza, highlighting the need for increased attention to this age group."
  November 2009 ,The Nation's Health,Public Health Officials Readying for Increase in H1N1 Influenza Cases,An expected increase of H1N1 influenza this fall has federal health agencies and health leaders ramping up resources.
  November 2009 ,Morbidity & Mortality Weekly Report,Introduction and Transmission of 2009 Pandemic H1N1 Virus - Kenya,"Since introduction of pandemic H1N1 virus in Kenya in June 2009, the overall 26% secondary attack rate of the virus appears comparable to that of seasonal influenza. "
  November 2009 ,The Pediatric Infectious Disease Journal,Neonatal Vaccination: A Once in a Lifetime Opportunity,"Birth is the most frequent healthcare contact, and the best time to protect children from vaccine-preventable diseases."
  November 2009 ,Medscape Infectious Diseases,"2009 H1N1: What's New This Week -- Commentary by John G. Bartlett, MD",John Bartlett comments on this week's H1N1 news.
  November 2009 ,The Pediatric Infectious Disease Journal,Novel H1N1 Pandemic. When Pigs Fly.,"A concise review of the spread of swine/novel H1N1 influenza, from California and Mexico to global pandemic."
  November 2009 ,Journal Watch,Prophylactic Acetaminophen Could Lower Response to Childhood Immunizations,Giving infants acetaminophen after routine childhood immunizations to guard against fever may do more harm than good.
  March 2010 ,Medscape Family Medicine,Family Vaccination Practice Assessment,"In the vaccination assessment for 2010, we invite you to test your knowledge and assess your practice in comparison with your peers."
  March 2010 ,Medscape Pediatrics,The Risks for Varicella Vaccine Refusal,"When parents refuse varicella vaccine, these data may be helpful in trying to change their minds."
  March 2010 ,Medscape Infectious Diseases,Top 10 Infectious Disease Publications in 2009,Review these not-to-be-missed infectious disease articles from 2009.
  February 2010 ,Medscape Nurses,Lack of Immunization Data for Home-Schooled Children,Are America's 2 million home-schooled children receiving their recommended immunizations?
  February 2010 ,Morbidity & Mortality Weekly Report,"Global Measles Mortality, 2000-2008","After a period of rapid progress in reducing deaths from measles worldwide, the decline in global deaths due to measles has begun to level off. What more needs to be done? "
  February 2010 ,Journal of the National Cancer Institute,Decreased Incidence of Hepatocellular Carcinoma in Hepatitis B Vaccinees,This study sought to determine whether prevention of hepatocellular carcinoma (HCC) by hepatitis B vaccination extended beyond childhood and to identify the predictors of HCC for those vaccinated.
  February 2010 ,Medscape Infectious Diseases,"2009-2010 H1N1: What's New This Week -- February 8, 2010","John G. Bartlett, MD, comments on new data and the past week's H1N1 news and provides guidance to practicing clinicians."
  February 2010 ,Medscape Pediatrics,Response to Influenza A (H1N1) Vaccine by Age,"A single microgram dose of vaccine without adjuvant produces an adequate immune response in some, but not all, age groups."
  February 2010 ,Pediatric Pharmacotherapy,New Drug Approvals and Safety Warnings Affecting Children,A wide variety of new drugs were approved by the FDA during the past year that may be of benefit to children.
  January 2010 ,Medscape Infectious Diseases,"2009-2010 H1N1: What's New This Week -- January 25, 2010","Pandemic H1N1 is winding down. John Bartlett, MD, comments on new data and the past week's H1N1 news and provides guidance to practicing clinicians."
  January 2010 ,CDC Expert Commentary,CDC Commentary:  Pertussis -- Recognition and Treatment,"Are you up-to-date on the recognition and treatment of pertussis? Thomas Clark, MD, MPH, offers the latest for clinicians in this video blog from the CDC. "
  January 2010 ,Pharmacotherapy,"Overview, Prevention, and Treatment of Rabies",Human rabies infection is usually fatal and universally feared. Recent issues regarding rabies virus transmission and recommendations for pre- and postexposure prophylaxis and treatment are discussed.
  January 2010 ,Morbidity & Mortality Weekly Report,Licensure of a Hib Vaccine (Hiberix) and Updated Recommendations for Use,"The recent shortage of Hib vaccines has left many children in need of catch-up vaccination. With vaccine supplies increasing, now is the time to recall those children in need, according to the CDC."
  January 2010 ,CDC Expert Commentary,Surgeon General Commentary: Leading by Example to Fight H1N1,"In this video commentary, Dr. Regina M. Benjamin, Surgeon General, encourages health professionals to lead by example, getting H1N1 vaccinations themselves and recommending their patients do the same."
  January 2010 ,Medscape Infectious Diseases,"2009-2010 H1N1: What's New This Week -- January 11, 2010","As pandemic influenza wanes, we are learning more about it. John Bartlett, MD, comments on new data and the past week's H1N1 news and provides guidance to practicing clinicians."
  January 2010 ,Medscape Family Medicine,H1N1 Influenza: Results of a 2009 Season Practice Assessment,"Novel H1N1 is described by the WHO as a pandemic. To understand how 10,000 surveyed clinicians are managing influenza, read the results of a clinical practice self-assessment here."
  January 2010 ,Medscape Infectious Diseases,"2009-2010 H1N1: What's New This Week -- January 4, 2010","As experts try to predict what influenza will do in the new year, John Bartlett, MD, comments on new data and the past week's H1N1 news and provides guidance to practicing clinicians."
  January 2010 ,Influenza and Other Respiratory Viruses,Attitudes Among Hospital Healthcare Workers Towards Seasonal Influenza,"Most healthcare workers acknowledge the importance of getting vaccinated against seasonal influenza, yet most remain unvaccinated, this study confirms. "
  January 2010 ,Liver International,Current Issues in the Management of Pediatric Viral Hepatitis,What are the latest strategies and challenges for managing children with viral hepatitis? This article provides an overview. 
