Date,Source,Headlines,Teaser
  September 2009 ,Medscape Medical News,FDA Approves 4 Vaccines for 2009 H1N1 Influenza,"The FDA has approved 4 vaccines against the 2009 influenza A (H1N1) virus, formerly known as ""swine flu."" The vaccine lots are expected to be available and distributed within the next 4 weeks."
  September 2009 ,Medscape Medical News,New NIH Studies Support Effectiveness for Single-Dose H1N1 Vaccine,Initial results corroborate and reinforce recent findings that a single dose of the influenza A (H1N1) vaccine is well-tolerated and produces a protective response in adults.
  September 2009 ,Medscape Medical News,Single-Dose Monovalent H1N1 Vaccine Appears to Be Immunogenic,"Two studies suggest that the monovalent 2009 influenza A (H1N1) vaccine appears to be immunogenic in adults, with mild to moderate vaccine-associated reactions."
  September 2009 ,Medscape Medical News,Nonadjuvanted Influenza Vaccines May Not Protect Against 2009 H1N1 ,Vaccination with recent seasonal nonadjuvanted influenza vaccines induced little or no cross-reactive antibody response to 2009 H1N1 in any age group. 
  September 2009 ,Medscape Medical News,HPV Vaccines: Cervarix and Gardasil Use in Boys and Men,An FDA Advisory Committee voted to recommend approval of a second human papillomavirus vaccine and to expand approval of Gardasil to boys and men.
  September 2009 ,Medscape Medical News,CDC Updates Guidelines on Management of 2009 H1N1 Influenza,"Although the recommended drugs remain unchanged, the CDC's updated guidelines include a ""watchful waiting"" option for prophylaxis and emphasize the need for prompt treatment in high-risk patients."
  September 2009 ,Medscape Medical News,American Academy of Pediatrics Updates Flu Recommendations,The AAP has updated current recommendations for routine use of trivalent seasonal influenza vaccine and antiviral medications for the prevention and treatment of influenza in children.
  September 2009 ,WebMD Health News,Swine Flu Vaccine: Will It Catch On?,"Some health care workers and the public may refuse the new flu vaccine for fear of possible side effects, according to a study"
  September 2009 ,Medscape Medical News,CDC Reports H1N1 Cases Already Increasing; Urges Vaccination of Children,The number of H1N1 influenza cases reported continued throughout the summer and is already increasing; the CDC is urging vaccination of all school-aged children as soon as a vaccine becomes available.
  September 2009 ,Medscape Medical News,"FDA Safety Changes: Actonel, Gardasil, Myfortic","The FDA has approved safety labeling revisions for risedronate sodium tablets, human papillomavirus quadrivalent [recombinant] vaccine, and mycophenolic acid delayed-release tablets."
  September 2009 ,Medscape Medical News,Report New Cases of Guillain-Barré After H1N1 Flu Vaccine,The American Academy of Neurology is teaming up with the Centers for Disease Control and Prevention to ask neurologists to remain vigilant in tracking any new cases of the autoimmune disease.
  August 2009 ,Medscape Medical News,H1N1 Test Approved for US Troops Serving Overseas,"The 2009 H1N1 influenza virus test is now approved for use in detecting the virus in troops serving overseas, the FDA has announced."
  August 2009 ,Medscape Medical News,ACIP Issues Guidelines for Use of Influenza A (H1N1) Monovalent Vaccine,The Advisory Committee on Immunization Practices has provided recommendations regarding the use of vaccine against infection with novel influenza A (H1N1) virus.
  August 2009 ,Medscape Medical News,First H1N1 Flu Vaccine Trials Underway,"Trials to evaluate the safety of the H1N1 vaccine are underway. However, no concerns have been raised to date, says the Centers for Disease Control and Prevention. "
  August 2009 ,Medscape Medical News,Accelerated FDA Approval of New Hib Vaccine Boosts Nationwide Supply,The FDA has granted accelerated approval for a Haemophilus influenza type b vaccine as a booster dose for children aged 15 months through 4 years.
  August 2009 ,Medscape Medical News,"HPV Vaccine: Debate Over Benefits, Marketing, and New Adverse Event Data","The benefit of HPV vaccination to prevent cervical cancer is debated, the product's marketing criticized, and new details on postlicensure reports of adverse events revealed in a new issue of JAMA."
  August 2009 ,Medscape Medical News,ACIP Updates Recommendations for Routine Poliovirus Vaccination ,Updated ACIP recommendations for routine poliovirus vaccination eliminate potential confusion about using different vaccine products for routine and catch-up immunization.
  August 2009 ,WebMD Health News,Lupus Drugs Dull Flu Shots,Immune-suppressing lupus treatments dampen the flu vaccination.
  July 2009 ,Medscape Medical News,CDC Issues H1N1 Vaccination Recommendations,"In an ""urgently"" called advisory meeting, the CDC has recommended H1N1 vaccination of pregnant women, all individuals between 6 months and 24 years of age, and high-risk individuals."
  July 2009 ,Medscape Medical News,CDC Recommendation: All Children Should Receive Annual Seasonal Flu Vaccines,The CDC upgrades its recommendation from advisement to full recommendation for annual seasonal flu vaccine for all children aged 6 months to 18 years.
  October 2009 ,Medscape Medical News,H1N1 Vaccine Trials in HIV-Positive Pregnant Women and Children to Begin,Safety and efficacy testing of the H1N1 vaccine in HIV-positive pregnant women and HIV-positive children will begin this week; trials of the vaccine in patients with asthma are set to launch shortly.
  October 2009 ,Medscape Medical News,HPV Vaccination of Males Not Cost-Effective,"A new analysis finds that vaccinating boys in addition to girls is unlikely to be cost-effective, compared with vaccinating girls alone."
  October 2009 ,Medscape Medical News,"No Loss of Efficacy When H1N1, Seasonal Flu Vaccines Given Simultaneously","A report shows that simultaneously administering the H1N1 and seasonal flu vaccines does not lessen either vaccine's efficacy, and 1 dose of the H1N1 vaccine may elicit an adequate immune response."
  October 2009 ,Medscape Medical News,H1N1 Flu Deaths in Children Could Far Surpass Those for Seasonal Flu,Deaths among children related to H1N1 flu have already reached 76 at what is normally the beginning of the flu season; pediatric deaths from the past 3 flu seasons have ranged from 46 to 88.
  October 2009 ,Medscape Medical News,Vaccine Reduces Cocaine Use in Patients Reaching Target Antibody Levels ,Treatment holds promise for other drugs addictions as well.
  October 2009 ,Medscape Medical News,Seasonal Flu Vaccine May Help Protect Against H1N1,"A case-control study suggests partial protection of seasonal trivalent inactivated vaccine against novel pandemic influenza A (H1N1), but a specific vaccine against H1N1 flu is still needed."
  October 2009 ,Medscape Medical News,CDC Offers Reassurances on H1N1 Vaccine Safety,"On the second day of nationwide vaccination for the influenza A (H1N1) virus, the director of the U.S. Centers for Disease Control and Prevention reiterated today that the vaccine is safe in an effort to assuage public misgivings."
  October 2009 ,Medscape Medical News,Cost Effectiveness of Influenza Vaccination,Two studies showed that earlier H1N1 vaccination prevented more deaths and that expanded vaccination and antiviral prophylaxis are effective and cost-effective against avian flu pandemic.
  October 2009 ,Medscape Medical News,"25 States, Cities to Receive H1N1 Vaccine by Tuesday","Twenty-five states and cities that placed orders for 600,000 doses of a live attenuated (intranasal) vaccine for the influenza A (H1N1) virus will receive their shipments by Tuesday, October 6."
  September 2009 ,Medscape Medical News,Death After Cervarix Propels HPV Vaccination Into Headlines Again,"Early reports suggest the death of a 14-year-old British girl was not linked to the vaccine, but this is not the first time that deaths after HPV vaccination have made headlines."
  September 2009 ,Medscape Medical News,"Vaccines, Hygiene Key to Minimizing H1N1 Spread","The vaccine against H1N1 influenza will be available in abundant quantities, more people are getting immunized against influenza than in the past, and the virus's genetic make-up is not changing."
  September 2009 ,Medscape Medical News,Live Attenuated Flu Vaccine May Be Less Effective Than Inactivated Flu Vaccine,"In the 2007-2008 flu season, the inactivated vaccine was more effective than the live attenuated vaccine in preventing laboratory-confirmed symptomatic influenza A (mostly H3N2) in healthy adults."
  September 2009 ,Medscape Medical News,"HIV Vaccine Shows ""Modest"" Efficacy in Phase 3 Trial",A phase 3 study in Thailand demonstrates safety of an HIV vaccine that has 31% efficacy in preventing infection.
  September 2009 ,Medscape Medical News,Updated Recommendations for Use of Hib Booster Vaccine as Supplies Increase,The final dose of the Hib booster vaccination series is being given to those children between the age of 15 months and before their fifth birthday who have already received the primary series.
  September 2009 ,Medscape Medical News,Reports of Autoimmune Disorders After HPV Vaccine Raise Questions,"Investigators have not established a causal relationship between the HPV vaccine and autoimmune disorders, but they are asking clinicians to monitor patients for any emerging adverse effects."
  September 2009 ,Heartwire from Medscape,Flu Vaccine May Protect Against MI ,"A protective effect was seen in patients with established cardiovascular disease. Whether vaccination is protective in people with no vascular disease is less clear, a new review suggests."
  September 2009 ,Medscape Medical News,"New Guidelines Issued for Immunization of Infants, Children, Teens, Adults","An Expert Panel of the Infectious Diseases Society of America has prepared these updated, evidence-based guidelines, which replace the previous guidelines published in 2002."
  September 2009 ,Medscape Medical News,New H1N1 Vaccine Works Like Seasonal Flu Vaccine in Children,"In children aged 10 to 17 years, a single dose of a 2009 H1N1 influenza vaccine generates an immune response that is expected to be protective against the virus."
  September 2009 ,WebMD Health News,First Doses of H1N1 Vaccine Coming Soon,The CDC says 3.4 million doses will be ready in early October.
  September 2009 ,Medscape Medical News,"States, Institutions Requiring Flu Shots for Healthcare Workers on the Rise","US healthcare workers are increasingly being required to undergo seasonal and H1N1 influenza vaccinations, but the reaction among professionals has not been entirely positive."
  November 2009 ,Medscape Medical News,Vaccine Effective for HPV-Related Vulvar Intraepithelial Neoplasia,"An experimental vaccine induced a high rate of response in women with human papillomavirus (HPV)-16-positive, high-grade vulvar intraepithelial neoplasia."
  November 2009 ,Medscape Medical News,Vaccines Safe for Children With Inborn Errors of Metabolism,"A preliminary study found no evidence of serious adverse events, including autism, in children with inborn errors of metabolism who received recommended childhood immunizations."
  November 2009 ,Medscape Medical News,H1N1 Vaccine Supplies Catching Up,"H1N1 vaccine supplies are now ""on track"" to meet target levels, according to data reported today at a CDC press briefing."
  November 2009 ,Medscape Medical News,First Group B Streptococcal Vaccine Prevents Colonization ,"A phase 3 study shows, for the first time, the feasibility of immunization against Group B streptococcus infection; an investigational vaccine prevents vaginal colonization."
  November 2009 ,WebMD Health News,H1N1 Vaccine Protects Pregnant Women,"One dose of the H1N1 vaccine works for pregnant women, but children still need 2 doses."
  October 2009 ,Medscape Medical News,"Shortages of H1N1 Vaccine, Liquid Oseltamivir Continue",H1N1 2009 vaccine still in short supply; spot shortages of liquid oseltamivir occurring in some areas.
  October 2009 ,Medscape Medical News,Seasonal Flu Vaccine for Pregnant Mothers Protects Infants,"Infants born to mothers who were immunized during pregnancy with the seasonal flu vaccine were less likely to be premature, low birthweight, or hospitalized for influenza."
  October 2009 ,WebMD Health News,Officials: Stay Calm on H1N1 Flu Vaccine,"The H1N1 vaccine gap is closing, say health and homeland secretaries."
  October 2009 ,Medscape Medical News,Do Yearly Flu Shots for Kids Affect Immunity Against Pandemic Strains?,A Lancet Infectious Diseases personal view and comment debate whether yearly vaccinations for children against seasonal flu might stop immunity developing against pandemic strains.
  October 2009 ,Medscape Medical News,Report of Motor Neuron Disease After HPV Vaccine,Investigators present a case of rapidly progressive disease leading to the death of a 14-year-old girl.
  October 2009 ,WebMD Health News,H1N1 Flu Vaccine Arriving -- Slowly,"Within 2 weeks, the H1N1 swine flu vaccine 'will seem' easier to get, says the CDC."
  October 2009 ,Medscape Medical News,Flu Vaccine Mandate for Healthcare Workers Halted in New York,Hundreds of thousands of healthcare workers in New York State are now no longer mandated to be vaccinated against seasonal and H1N1 influenza.Hundreds of thousands of healthcare workers in New York State are now no longer mandated to be vaccinated against seasonal and H1N1 influenza.
  October 2009 ,Medscape Medical News,"CDC Will Rely on ""Antiquated"" H1N1 Vaccine Production Despite Shortage","Although disappointed with lower-than-expected supplies of the H1N1 influenza vaccine, the CDC would not switch to newer manufacturing methods, given the relatively mild nature of the pandemic."
  October 2009 ,Medscape Medical News,Quadrivalent HPV Vaccine (Gardasil) Cuts Rates of Genital Warts,"The incidence of genital warts was markedly reduced in women by the quadrivalent human papillomavirus (HPV) vaccine, and a benefit was also seen in heterosexual men."
  October 2009 ,Medscape Medical News,Most Patients With Vaccine Allergy May Be Safely Vaccinated,A practice parameter also recommends that patients with suspected allergy to vaccines or vaccine components be evaluated by an allergist or immunologist.
  October 2009 ,Medscape Medical News,FDA Approves Fourth Influenza Shot for Kids,The FDA has approved pediatric use of a trivalent inactivated influenza vaccine in children aged 3 to 17 years. The action brings the total number of pediatric seasonal flu vaccines to 4.
  October 2009 ,Medscape Medical News,FDA Approves Cervarix for Cervical Cancer Prevention,The FDA has approved a bivalent [recombinant] HPV vaccine for the prevention of cervical cancer and precancers caused by HPV types 16 and 18 in women aged 10 through 25 years.
  October 2009 ,Medscape Medical News,Prophylactic Acetaminophen Before Vaccination in Infants Reduces Vaccine Response,A new study shows that the antipyretic acetaminophen may interfere with the efficacy of vaccines and suggests that their use should not be routinely recommended.
  October 2009 ,Medscape Medical News," Thai HIV Vaccine Trial Results Called ""Weak""","The value of an HIV vaccine in clinical trials in Thailand is questioned after results are described by its own investigators as ""weak."""
  October 2009 ,Medscape Medical News,Clinical and Psychosocial Burdens of HPV,A recent presentation examined the clinical and psychosocial burden and the cost of HPV infection to patients and society. 
  December 2009 ,Medscape Medical News,"Sanofi Pasteur Recalls 800,000 Doses of Pediatric H1N1 Vaccine","H1N1 influenza vaccine prefilled syringes for children aged 6 to 35 months were recalled because of deficient antigen levels; no revaccination is required, but a second dose may be required."
  December 2009 ,Medscape Medical News,H1N1 Vaccine Trial in HIV-Positive Adults Begins Enrollment,The NIAID has begun enrolling HIV-positive adults aged 18 to 64 years in a clinical trial of the 2009 H1N1 influenza vaccine to assess its effect on CD4+ T-cell count and immune response.
  December 2009 ,Medscape Medical News,Maternal Immunization During Pregnancy Can Reduce IgE Response in Offspring,A new Norwegian study using a mouse model supports the idea that prenatal allergen exposure can reduce the development of childhood allergies.
  December 2009 ,WebMD Health News,CDC: Few Serious Reactions After Swine Flu Vaccine,"Chances of neurological disorder seen in 1976 ""vanishingly remote."""
  December 2009 ,Medscape Medical News,Cervarix Provides Long Duration of Protection Against HPV 16 and 18,An extended follow-up study shows that Cervarix generates sustained high levels of neutralizing antibodies against human papillomavirus types 16 and 18 for up to 6.4 years.
  December 2009 ,Medscape Medical News,Phase 2 Clinical Trial of Pediatric Dengue Vaccine Shows Promise,Investigational tetravalent vaccine against dengue fever showed immunogenicity and was well tolerated in Filipino children.
  November 2009 ,Medscape Medical News,FDA Approves New Seasonal Influenza Vaccine,Accelerated approval of seasonal flu vaccine is expected to enhance US supplies.
  November 2009 ,Medscape Medical News,CDC Warns of Increasing Pneumococcal Disease Associated With H1N1 Flu,"The CDC is reporting an increase in invasive pneumococcal disease associated with H1N1 influenza, as well as increasing vaccine supplies and no new safety concerns."
  November 2009 ,WebMD Health News,Seasonal Flu Vaccine May Cut Swine Flu Risk,Researchers say seasonal flu provides some cross-immunity against H1N1 swine flu.
  November 2009 ,Medscape Medical News,FDA Expert Panel Declines to Endorse New Influenza Vaccine,"An advisory committee said more efficacy and safety data are needed before it can back FluBlock, which is made using a new technology."
  November 2009 ,Medscape Medical News,No Adverse Events Reported So Far With H1N1 Influenza Vaccine ,"US officials are keeping a close watch for adverse events from H1N1 influenza vaccinations; nothing has been reported yet, but it's early, and the data are insufficient to assess the safety just yet."
  November 2009 ,Medscape Medical News,"H1N1 Vaccine as Safe as Seasonal Vaccine, WHO Says","The WHO emphasizes that the pandemic H1N1 influenza vaccine appears to be as safe as the seasonal influenza vaccine, with few reports of adverse events."
  November 2009 ,Medscape Medical News,FDA Panel Recommends Prevnar 13 Vaccine for Approval,An advisory committee voted 10 to 1 (with 1 abstention) to approve Pfizer's request for licensure of Prevnar 13 to immunize infants and children against invasive pneumococcal disease.
  November 2009 ,Medscape Medical News,HIV-1 STEP Vaccine Trial Failure Blamed on Adenovirus Shell,"The increase in HIV infections among vaccines, leading to a halt of the HIV type 1 STEP vaccine trial, has been traced to the adenovirus shell. "
  November 2009 ,Medscape Medical News,Less Than Half of College Women Vaccinated Against HPV,"A new study shows that only 41% of young women in college are vaccinated against human papillomavirus; 30% of unvaccinated women believe the vaccine will ""make them sick."""
  November 2009 ,Medscape Medical News,FDA Approves Pediatric Use of H1N1 Flu Vaccine,"CSL Limited has received approval for an expanded indication for its 2009 H1N1 influenza vaccine, allowing the vaccine's use in children 6 months and older in addition to adults."
  November 2009 ,Medscape Medical News,FDA Approves New H1N1 Flu Vaccine,"The FDA has approved a strain change supplement for an unadjuvanted seasonal influenza vaccine, allowing its modification into a 2009 influenza A (H1N1) pandemic vaccine for use in adults."
  November 2009 ,Medscape Medical News,FDA Commissioner Addresses H1N1 Vaccine Safety Concerns,"The commissioner of the US Food and Drug Administration reassured healthcare professionals about vaccine safety and thanked them for their ""extraordinary efforts"" during the H1N1 influenza outbreak."
  November 2009 ,Reuters Health Information,Dutch Pull Pfizer Vaccine Batch After Infants Die,"Dutch authorities say they have banned use of a batch of Pfizer Inc's (PFE.N) Prevenar, or Prevnar, after three infants died within two weeks of receiving the anti-infection vaccination."
  November 2009 ,Medscape Medical News,Statins Associated With Lower Risk for Death,Statin users hospitalized for influenza experienced a 54% lower risk for death than patients not taking statins.
  February 2010 ,Medscape Medical News,Adult Vaccinations Should Be as Widespread as Those for Children,"Tens of thousands of adults die each year from vaccine-preventable diseases such as seasonal influenza and pneumonia, according to a study."
  February 2010 ,WebMD Health News,Study Linking Autism to Vaccine Retracted,"The retraction follows the finding of 'dishonest, irresponsible' study methods."
  February 2010 ,WebMD Health News,"Study Linking Vaccine to Autism Broke Research Rules, U.K. Regulators Say","The MMR/autism doctor acted ""dishonestly and irresponsibly,"" a U.K. regulatory panel has ruled."
  January 2010 ,Medscape Medical News,Pentavalent Rotavirus Vaccine May Be Highly Effective Against Severe Disease,A case-control study also shows that even partial immunization against severe rotavirus disease confers substantial health benefits.
  January 2010 ,Medscape Medical News,H1N1 2009 Monovalent Vaccination Recommended for Overall Population,"Now that an ample supply of influenza A (H1N1) vaccine is available, the CDC has expanded the recommendation for vaccination to the rest of the population."
  January 2010 ,Medscape Medical News,Pneumococcal Vaccine Linked to Increase in Serious Lung Complication,"But children should still be vaccinated against bacterial pneumonia, the researchers say."
  January 2010 ,Medscape Medical News,Personalized Lymphoma Vaccine Is Granted Orphan Drug Status,The manufacturer says it is preparing to file for approval on the basis of data that showed an improvement in disease-free survival in lymphoma.
  January 2010 ,Medscape Medical News,Healthcare Costs Slashed When Allergic Children Receive Immunotherapy,The cost of prescriptions was also reduced by 16% after immunotherapy initiation in children with allergic rhinitis.
  January 2010 ,Medscape Medical News,Parental Varicella Vaccination Refusal Increases Risk for Unvaccinated Children,"Unvaccinated children had 9 times the risk for varicella, including medically attended infection, and immunization refusal may decrease herd immunity."
  January 2010 ,Medscape Medical News,IOM Recommends National Strategy for Hepatitis B and C,"The Institute of Medicine has issued a report recommending a national strategy for the prevention and control of hepatitis B and C viruses, which result in significant mortality."
  January 2010 ,WebMD Health News,Holiday Uptick in Severe H1N1 Flu,"Over 60 million got the H1N1 vaccine, and over 75 million more doses are now available."
  January 2010 ,Medscape Medical News,Adult Immunization Schedule for 2010 Issued,The Advisory Committee on Immunization Practices has issued clinical guidelines for the adult immunization schedule for 2010.
  January 2010 ,Medscape Medical News,Most Healthcare Workers Support Compulsory Influenza Vaccinations,Those favoring the mandate more likely to be immunized; some opponents may be swayed by education.
