Date,Source,Headlines,Teaser
  June 2003 ,CHEST,Diagnosis of Airflow Limitation Combined With Smoking Cessation,Population spirometric screening in middle-aged smokers in Poland proved to be an effective method for the early diagnosis of COPD.
  May 2003 ,Pharmacotherapy,Illicit Methylphenidate Use,"Determining the prevalence of methylphenidate use among undergraduate students, as well as identifying alcohol and drug use behaviors, risk factors, and consequences."
  May 2003 ,CHEST,Cigarette Smoking Among Asthmatic Adults,"The emergency department (ED) is an important focal point for adult asthmatic individuals with uncontrolled illness, many of whom are active cigarette smokers."
  May 2003 ,Southern Medical Journal,Spontaneous Pleural Empyema,This article details the case of an alcoholic man who had spontaneous pleural empyema due to Y. enterocolitica.
  May 2003 ,Current Opinion in Psychiatry,Physical Complications of Substance Abuse,Diverse physical problems accompany and complicate substance abuse in a way that requires the psychiatrist to be aware and well informed.
  March 2003 ,Current Opinion in Psychiatry,Management of Smoking in People With Psychiatric Disorders,"Individuals with a mental illness or addiction are two to three times more likely to be tobacco dependent than the general population, and smokers with psychiatric disorders consume nearly half of all cigarettes consumed in the United States."
  May 2003 ,Current Opinion in Psychiatry,"Review of Comorbidity of Affective, Anxiety, and Substance Use",There is a growing body of literature exploring the interface of mood and anxiety disorders and substance use disorders.
  April 2003 ,Morbidity & Mortality Weekly Report,Prevalence of Current Cigarette Smoking Among Adults,"Tobacco use, particularly cigarette smoking, is the leading preventable cause of death in the United States and is responsible for approximately 440,000 deaths each year."
  April 2003 ,Morbidity & Mortality Weekly Report,Observational Survey of Smoking Provisions in Food Service,"In the United States, approximately 38,000 deaths are attributable to second hand smoke (SHS) exposure each year."
  April 2003 ,Morbidity & Mortality Weekly Report,Point-of-Purchase Alcohol Marketing and Promotion by Store Type,"Alcohol consumption is the third leading preventable cause of death in the United States, accounting for approximately 100,000 deaths annually."
  March 2003 ,CHEST,Cough Reflex Sensitivity in Cigarette Smokers,Cough results from the stimulation of sensory receptors within the respiratory tract the afferent impulses of which activate a brainstem cough center.
  April 2004 ,Alimentary Pharmacology & Therapeutics,Current Management of Alcoholic Liver Disease,Alcohol intake remains the most important cause of cirrhosis in the Western world.
  March 2004 ,American Heart Journal,Lifestyle Determinants of High-density Lipoprotein Cholesterol,"Data was collected from the population-based epidemiologic studies in the NHLBI Family Heart Study to compare the effects of alcohol consumption, level of physical activity, and smoking habits on HDL."
  February 2004 ,American Heart Journal,Red Wine's Antioxidants Counteract Acute Endothelial Dysfunction,"The aim of the current study was to investigate whether red wine, with or without alcohol, influences endothelial dysfunction induced by acute cigarette smoking."
  February 2004 ,Morbidity & Mortality Weekly Report,Impact of a Smoking Ban on Restaurant and Bar Revenues,"Smoke-free indoor air ordinances protect employees and customers from secondhand smoke exposure, which is associated with increased risks for heart disease and lung cancer in adults and respiratory disease in children."
  January 2004 ,Annals of Family Medicine,Is Making Smoking Status a Vital Sign Sufficient to Increase ...,The current Tobacco Use and Dependence Clinical Practice Guideline from the US Public Health Service (PHS) provides clear evidence that identification of smokers and providing support for smoking cessation in medical practice are effective.
  January 2004 ,Annals of Family Medicine,Diabetic Patients Who Smoke: Are They Different?,Smoking has long been known to worsen the prognosis of patients with diabetes.
  January 2004 ,The British Journal of Dermatology,Cutaneous Complications of Intravenous Drug Abuse,"Intravenous drug abuse has diverse cutaneous manifestations, which are classified in this paper."
  January 2004 ,Pharmacotherapy,Epidemiology and Clinical Management of Inhaled Nitrate Abuse,"Drugs such as 3,4-methylenedioxy-meth-amphetamine (MDMA, Ecstasy), γ-hydroxybutyric acid (GHB), methamphetamine, and ketamine are popular substances of abuse in social settings such as bars and dance clubs."
  January 2004 ,CHEST,Smoking Patterns in African Americans and Whites,"Despite narrowing differences in smoking patterns between races and genders, the prevalence of COPD remains higher in whites than in African Americans, and in men than women."
  January 2004 ,Morbidity & Mortality Weekly Report,State-Specific Prevalence of Current Adult Cigarette Smoking,"Cigarette smoking in the United States causes serious illnesses among an estimated 8.6 million persons and approximately 440,000 deaths annually, resulting in $157 billion in health-related economic costs."
  January 2004 ,American Journal of Public Health,"Maternal Smoking in Pregnancy, Fetal Development",Smoking during pregnancy is a well-established determinant of fetal growth and risk of low birthweight.
  December 2003 ,American Journal of Public Health,Research and Practice,"Environmental tobacco smoke (ETS) contains over 4000 compounds, including several carcinogens, irritants, and toxic agents."
  October 2003 ,CHEST,Smoking Habits Among Medical and Nursing Students,"Despite extensive data indicating that health-care providers can help smokers to quit, medical and nursing practitioners have generally not been proactive in providing smoking cessation services to patients."
  October 2003 ,American Journal of Health-System Pharmacy,ASHP Statement on the Pharmacist?s Role in Substance Abuse,"The American Society of Health-System Pharmacists (ASHP) believes that pharmacists have the unique knowledge, skills, and responsibilities for assuming an important role in substance abuse prevention, education, and assistance."
  October 2003 ,American Journal of Health-System Pharmacy,Professional Casualties on America?s War on Drugs,"The metaphor of warfare has frequently been used in descriptions of government actions to ""combat"" the scourge of drug abuse in American society."
  November 2003 ,Current Opinion in Psychiatry,A Much Neglected Risk Factor In Elderly Mental Disorders,"Despite 2000 years of alcohol consumption, and several hundred years of harmful alcohol use, most publications on health effects have ignored the elderly, and most recent public concern in this field has centred on issues related to youth."
  October 2003 ,Topics in Advanced Practice Nursing eJournal,Helping Pregnant Women Cope With Smoking Cessation,Learn a 3-step approach to helping pregnant women stop smoking.
  July 2003 ,Journal of the American Board of Family Medicine,Characteristics of Mothers Who Have Children With FAS,Fetal alcohol syndrome (FAS) is the most common cause of preventable mental retardation in the United States.
  October 2003 ,American Journal of Health-System Pharmacy,Pharmacists' Role in Preventing and Treating Substance Abuse,"The substance abuse problem in the United States is so severe that the owners of one New York City nightclub contracted with a private ambulance service to transport victims with ""club drug"" toxicity to emergency departments."
  March 2005 ,Pharmacotherapy,Osteoporosis Screening and Education in Community Pharmacies,"In this prospective, cross-sectional study, osteoporosis screening using heel quantitative ultrasound and education in a community pharmacy were effective in detecting undiagnosed disease."
  March 2005 ,The Nation's Health,Anti-Smoking Campaign Lowers Youth Smoking Rates,"The only nationwide, independent youth anti-tobaccocampaign in the United States is in jeopardy of losing its funding,despite a new study showing its success."
  February 2005 ,Pharmacotherapy,Enhanced Antithrombotic Effect of Warfarin,A 58-year old man was receiving long-term anticoagulation with warfarin for the prevention of ischemic stroke.
  January 2005 ,Annals of Family Medicine,Alcohol-Related Injuries: Evidence for the Prevention Paradox,"Risk of injury increases exponentially with alcohol consumption on a given occasion, but the conclusion that alcohol-related injuries are attributable primarily to heavy drinking may not be correct."
  December 2004 ,Pharmacotherapy,Carisoprodol Withdrawal Syndrome,A 43-year-old man with chronic back and shoulder pain was treated with hydrocodone. He began taking excessive amounts of the drug.
  December 2004 ,CHEST,Benchmarking Lung Cancer Mortality Rates in Smokers,A model for analyzing a population of subjects who are undergoing lung cancer screening or receiving lung cancer chemoprevention.
  December 2004 ,CHEST,Smoking Prevalence and National Tobacco Control Legislation,"An analysis of whether the implementation of national tobacco control legislation had an association with the prevalence of smoking, and thereby, with the occurrence of smoking-related lung diseases."
  November 2004 ,American Journal of Health-System Pharmacy,"Pharmacotherapy, Pharmacogenomics, and Alcohol Dependence",Recent advances in molecular and behavioral genetics are guiding the development of new drugs.
  November 2004 ,American Journal of Health-System Pharmacy,Alcohol Dependence Treatment,"As many neurotrasmitters are affected by alcohol, no single therapeutic agent is expected to offer substantially consistent benefit."
  August 2004 ,Seminars in Liver Disease,Alcohol and Hepatitis C,"Understand the clinical consequences of alcholism, comphrehend the current postulated mechanism of injury, and understand that 30 grams of alcohol or more daily will enhance progression."
  October 2004 ,Laboratory Medicine,"Fatigue, Bronze-Colored Skin, and Skin Ulcerations","Case: A 51-year-old Caucasian woman with a history of hepatitis C, porphyria cutanea tarda, and tobacco and alcohol abuse, presents with fatigue, ""bronze-colored"" skin, and dorsal hand ulcerations."
  September 2004 ,Morbidity & Mortality Weekly Report,Alcohol-Attributable Deaths and Years of Potential Life Lost,"These findings emphasize the importance of adopting effective strategies to reduce excessive drinking, including screening for alcohol misuse in clinical settings."
  August 2004 ,Seminars in Liver Disease,Diagnosis and Therapy of Alcoholic Liver Disease,"Identify at risk patients, perform testing to confirm diagnosis, and understand importance of abstention and potential for therapeutic drug options."
  July 2004 ,Southern Medical Journal,Alcohol Consumption: An Overview of Benefits and Risks,"For a person with a substance abuse disorder, alcohol consumption is likely to serve as a trigger for the compulsive behavior associated with the disease."
  June 2004 ,The Nation's Health,Health Effects of Smoking are More Dangerous Than Thought,"While smoking has long been linked to an array of health problems, a new report found that smoking causes diseases in almost every organ of the body."
  July 2004 ,Journal of the American Board of Family Medicine,Smoking Cessation and Relapse Prevention,What programs and strategies are effective in helping pregnant women give up smoking for good?
  July 2004 ,Current Opinion in Psychiatry,Cannabis and Alcohol Use and Development of Mental Disorders,"This review examines what is known of the relationship between cannabis use, alcohol use and the development of various mental disorders."
  June 2004 ,American Public Health Association,Counseling Can Help Drinkers in College,"College students disciplined for alcohol abuse are heavier drinkers than their peers, but required counseling helps reduce their drinking and associated problems."
  May 2004 ,Current Opinion in Psychiatry,Controlled Drinking: More Than Just a Controversy,"The disease model of alcoholism and the folk wisdom promulgated by the Alcoholics Anonymous, or AA, fellowship continue to greatly influence the treatment of alcohol problems in the US."
  April 2004 ,Morbidity & Mortality Weekly Report,Effect of Ending an Antitobacco Youth Campaign on Adolescent,The majority of persons who become regular cigarette smokers begin smoking during adolescence.
  September 2005 ,Journal Watch,Predicting Alcohol Withdrawal in Medical Inpatients,"Prediction of withdrawal remains 50-50 proposition at best. But, alcohol screening should be done to rule out withdrawal risk and identify those who might be ready for treatment of alcohol dependence."
  September 2005 ,Journal Watch,Cognitive Therapy Prevents Future Suicide Attempts,"Treatment targeted at suicidal behavior, rather than the underlying condition, is a powerful strategy for reducing risk for subsequent attempts."
  September 2005 ,Current Medical Research and Opinion,Alcoholic hepatitis: from pathogenesis to treatment,Review the current state of diagnosis and management of alcoholic hepatitis and the latest advances in pathophysiology that may lead to new therapeutic strategies for this difficult clinical condition
  September 2005 ,Journal of the American Board of Family Medicine,"Diabetes Mellitus, Smoking, and Peripheral Arterial Disease",One more reason to quit smoking
  September 2005 ,International Journal of Clinical Practice,Smoking and Prognosis In Women With Breast Cancer,"Smoking has an anti-estrogenic effect, but is that protective against breast cancer?"
  August 2005 ,Pharmacotherapy,Adult Alcohol Withdrawal Syndrome Practice Guideline in IM,"Hospitalized patients at risk for AWS can be managed with a standardized, symptom-triggered approach."
  July 2005 ,CHEST,Lung Cancer Pathogenesis Associated With Wood Smoke Exposure,"Does wood smoke produce similar effects on p53, phospho-p53, and MDM2 protein expression as tobacco?"
  June 2005 ,American Journal of Public Health,Adult Tobacco Use Levels After Intensive Tobacco Control Measure,This study showed that concerted local effort can significantly reduce smoking prevalence.  Find out how this was done in New York City.
  May 2005 ,Journal Watch,Benefits of Screening for AAA,Ultrasound screening in older men can reduce long-term mortality from abdominal aortic aneurysms. United States Preventive Services Task Force reports that benefit is most evident in smokers.
  June 2005 ,CHEST,Reduced Lung Function and Cardiovascular Mortality,"Evidence suggests that FEV1 is a marker for cardiovascular mortality independent of age, gender, and smoking history."
  June 2005 ,Medscape General Medicine,A Review of Smoking Cessation Interventions,"An update on nicotine, bupropion, and the latest on the development of a nicotine-specific vaccine."
  May 2005 ,Southern Medical Journal,Isolated Intraperitoneal Bladder Rupture After Minor Trauma,A 41-year-old male presented to the emergency department with lower abdominal pain and difficulty passing urine.
  April 2005 ,Seminars in Respiratory and Critical Care Medicine,Pathogenesis of COPD,"This article looks at exposures other than cigarette smoke that can contribute to COPD, including inflammation of the lower respiratory tract that results from asthma or other chronic disorders."
  March 2005 ,Pediatric Nursing,Counseling Parents to Quit Smoking,"Most parents want to quit smoking, but they need assistance. Learn how to help."
  May 2005 ,Current Opinion in Psychiatry,Innovative Approaches to Intervention for Problem Drinking,"What telephone, correspondence-based, and computerized interventions now enhance or substitute for practitioner-delivered treatment? How effective are they?"
  April 2005 ,American Journal of Clinical Pathology,The Use of Protein Tyrosine Phosphatase 1B and Insulin Receptor,"Results correlated with clinical diagnoses in 70% and 88% of ASH and NASH cases, respectively."
  March 2005 ,Southern Medical Journal,Critical Care Aspects of Alcohol Abuse,Examine role of the different diagnostic studies and the management approaches to related illnesses.
  April 2005 ,CHEST,Maternal and Grandmaternal Smoking Patterns,Maternal and grandmaternal smoking during pregnancy may increase the risk of childhood asthma.
  March 2005 ,Southern Medical Journal,Substance Abuse: Medical And Slang Terminology,Experts review the current vernacular and the medical and street utility of the drugs.
  March 2005 ,American Journal of Public Health,College Binge Drinking and State Alcohol Control Policies,Previous studies of binge drinking among college students have focused on personal characteristics; this investigation assessed binge drinking in the context of the larger community.
  May 2006 ,Current Opinion in Psychiatry,Family Interventions for Drug and Alcohol Misuse,"Family interventions lead to positive outcomes for misusers and family members, but interventions supported by the most evidence are not used. What should you know to best help patients?"
  February 2006 ,Harm Reduction Journal,The War on Marijuana: Transforming the War on Drugs in the 90s,Policy discussion has shifted in some localities to one of decriminalization or de-prioritizing law enforcement resources dedicated to pursuing possession offenses. Where do we stand?
  February 2006 ,American Journal of Public Health,Breastfeeding Duration and Perinatal Cigarette Smoking,Understanding links between maternal smoking status around the time of pregnancy and duration of breastfeeding is crucial for both successful smoking cessation and the promotion of breastfeeding.
  March 2006 ,Pain Management Nursing,Obtaining Pain Relief - Hospitalized Substance Abusers,"Study participants described strategies used to get pain needs met and difficulties encountered, including lack of respect from staff and believing that their needs, fears, feelings, and pain went unacknowledged."
  February 2006 ,American Heart Journal,Alcohol Consumption and Coronary Artery Bypass Grafts,This retrospective analysis was designed to determine whether moderate alcohol intake was associated with prognosis or with progression of graft obstruction among patients with patent bypass grafts.
  January 2006 ,Arthritis & Rheumatism Research News Alerts,The Impact of Smoking and Genes on Rheumatoid Arthritis,Researchers Offer New Insight into Specific Autoimmune Triggers Among Smokers with Shared Epitope Genes
  December 2005 ,Journal Watch,Behavioral and Environmental Risk Factors for Cancer,"Smoking causes 21% of global cancer deaths. Despite study limits, modification of additional risk factors (like weight loss, physical activity, and fruits and vegetables) could prevent cancer deaths."
  December 2005 ,Pain Management Nursing,"On the Meaning of ""Drug Seeking""",Do you use this term when describing some patients? Learn about less-stigmatizing descriptions of patient behavior related to requesting opioids for pain relief.
  September 2005 ,Pediatric Nursing,Follow-up of Infants Prenatally Exposed to Cocaine,Don't miss this thorough approach to assessing the infant/young child prenatally exposed to cocaine.
  October 2005 ,Journal Watch,Decreased Smoking and Lung Cancer,"A longitudinal study of over 19,000 subjects followed for 31 years answers the question of whether cutting back on smoking can reduce risk of lung cancer."
  November 2005 ,Morbidity & Mortality Weekly Report,Percentage of Young Adults Aged 18-24 Years Who Never Smoked,"In 2004, approximately seven of every 10 young adults had never smoked cigarettes."
  November 2005 ,Morbidity & Mortality Weekly Report,"Cigarette Smoking Among Adults - United States, 2004",Effective comprehensive tobacco-control programs that address both initiation and cessation of smoking should be fully implemented in every state and territory.
  November 2005 ,Morbidity & Mortality Weekly Report,"Great American Smokeout - November 17, 2005","Approximately 20.9% of U.S. adults are current smokers, and an estimated 70% of smokers want to quit smoking."
  October 2005 ,American Journal of Public Health,Imprisonment Among the Homeless and Marginally Housed,"Prison time increased risk for homelessness and was associated with a higher risk of cocaine use, mental illness, HIV infection and having more than 100 sexual partners."
  November 2005 ,Nature Clinical Practice Gastroenterology & Hepatology,Nicotine - A Review of its Actions in the Context of GI Disease,"It has been difficult to identify the agents responsible for the effects of smoking on gastrointestinal disease, but work on the action of nicotine alone might help to explain some of the links."
  October 2005 ,Morbidity & Mortality Weekly Report,Exposure of Adolescents to State-Funded Anti-Tobacco Tobacco Ads,Evidence suggests that anti-tobacco mass media campaigns that include paid television advertising reduce youth smoking.
  September 2005 ,Pharmacotherapy,Effects of Decreased Visit Frequency on Adherence to Clozapine T,Looser government requirements for monitoring patients on clozapine may have an unintended effect if patients become less diligent about taking the antipsychotic drug.
  September 2005 ,Southern Medical Journal,Kaposi Sarcoma Secondary to Pulmonary Tuberculosis,"A 54-year-old male with a 20 pack-year smoking history presented with a 2-month history of fever, night sweats, poor appetite, weight loss, sputum, and cough."
  August 2006 ,Journal Watch,Overdiagnosis in Lung Cancer Screening,"Despite physicians' desire to find and treat early lung cancer successfully, screening does not save lives. Instead, indolent cases are identified, subjecting patients to unnecessary invasive tests."
  August 2006 ,Journal Watch,New Drug for Smoking Cessation,"Although varenicline appears promising compared with bupropion for smoking cessation, results must be interpreted with caution."
  June 2006 ,Journal of the American College of Cardiology,Alcohol Consumption and Associated Incident Heart Failure,Does alcohol consumption increase or decrease the risk of incident congestive heart failure among older adults?
  July 2006 ,Journal of the American Board of Family Medicine,A Handheld Computer Smoking Cessation Tool,An effective method for translating evidence-based guidelines on smoking cessation into clinical care.
  August 2006 ,American Journal of Public Health,"Cessation Among Smokers Who Used ""Light"" Cigarettes","The availability of low-tar/low-nicotine cigarettes, also known as ""light cigarettes"" or ""lights,"" may actually deter smokers from kicking the habit."
  June 2006 ,Southern Medical Journal,Saw Palmetto-induced Pancreatitis,"A 55-year-old reformed alcoholic, sober for greater than 15 years, presented with severe non-radiating epigastric pain associated with nausea and vomiting."
  June 2006 ,American Journal of Public Health,Cigarette Smoking and HIV Prognosis Among Women in the HAART Era,Some of the positive benefits provided by HAART are negated in women smokers.  Find out what these benefits are.
  March 2006 ,The Journal of Primary Prevention,Alcohol Use Prevention Among Urban Youth: 'Slick Tracy' Program,This randomized controlled trial design involved 60 public schools in the city of Chicago.
  June 2006 ,Environmental Health Perspectives,Trends in Exposure of Nonsmokers,"Although recent public health efforts to reduce exposures have had an important effect, children and non-Hispanic black nonsmokers show relatively higher levels of serum cotinine."
  April 2006 ,Journal Watch,Behavioral Intervention Can Lead to Sustained Lifestyle Changes,"Behavioral counseling superior to advice sessions for making and sustaining lifestyle changes. But, could there be a more efficient method to achieve changes that last?"
  March 2006 ,Journal of the American Geriatrics Society,"Alcohol Use, Comorbidity, and Mortality",A lower threshold of alcohol use should be recommended for older adults with specific comorbidities.
  May 2006 ,Journal of the American College of Cardiology,Rimonabant: A Cannabinoid CB1 Receptor Blocker to Manage CRF,"Rimonabant has a potential to be a useful adjunct to lifestyle and behavior modification in treatment of multiple cardiometabolic risk factors, including abdominal obesity and smoking. Read why."
  May 2006 ,American Journal of Public Health,Smokeless Tobacco Use Among Adults and Adolescents in the US,The anti-tobacco message seems to have hit home among American adolescents when it comes to smokeless tobacco.
  March 2006 ,Harm Reduction Journal,Initiation of Opiate Addiction in a Canadian Prison,A case study of an individual who initiated non-injection opiate use in a Canadian prison and developed an addiction to the drug.
  March 2006 ,Harm Reduction Journal,"A Qualitative Study of Injecting Drug Users in Tehran, Iran",A review of injecting-related HIV risk behaviors and suggested interventions to prevent HIV transmission among illegal drug users and their families/ sex partners.
  April 2006 ,CHEST,Tobacco Dependence Treatment: Time To Change the Paradigm,Nicotine dependence is not a character flaw. Providing effective treatment so that our patients have the proper tools to stop smoking is the only way to prevent the progression of COPD.
  April 2006 ,CHEST,"""Tobacco Free With FDNY"": FDNY WTC Tobacco Cessation Study",Post 911 tobacco dependency treatment using combination nicotine medications is safe. But did it work?
  March 2006 ,Annals of Family Medicine,Our Role in Recovery From Opioid Dependence,"Now armed with a potent drug, primary care physicians can treat addicted patients in their own practice."
  May 2006 ,Current Opinion in Psychiatry,Psychosis Among Substance Users,Epidemiological and biological studies suggest that cannabis is a component cause in the development of schizophrenia. Other substance use is also associated with the risk of psychosis. Find out more.
  January 2007 ,Journal of the American Geriatrics Society,Alcohol Consumption for Older People,Can older people have more than one drink a day without risk?
  February 2007 ,CHEST,Smoking Cessation Intervention Reduces Mortality in High-Risk Smokers,"Hospitalized smokers, especially those with cardiovascular disease, should undergo  a 3 month treatment with a structured intensive cessation intervention."
  November 2006 ,Cardiovascular Ultrasound,Carotid Ultrasound Phenotypes in Vulnerable Populations,"In this study, intima media thickness (IMT), total plaque volume (TPV) and total plaque area (TPA) in two separate populations, both vulnerable to carotid atherosclerosis, were compared."
  March 2007 ,Harm Reduction Journal,Expressive writing for high-risk drug dependent patients,This  article looks at the effectiveness and acceptability of writing intervention for high-risk drug dependent patients in a primary care clinic.
  February 2007 ,Harm Reduction Journal,Therapeutic challenge in hepatitis C-infected injection drug using patients,Hepatitis C Viral infection in the injection drug user population is a major medical concern. This article assesses some of the challenges in treating this patient population.
  December 2006 ,American Journal of Health-System Pharmacy,Tobacco Education: Emphasizing Impotence as a Consequence of Smoking,"Not many people know about the link between smoking and impotence, giving healthcare providers a new tool in the fight against tobacco."
  January 2007 ,Nature Clinical Practice Urology,"Smoking, Obesity, and Sedentary Lifestyle Linked to Erectile Dysfunction",This Practice Point discusses the impact of health-related lifestyle choices on the development of erectile dysfunction.
  November 2006 ,Journal of the American Geriatrics Society,Alcohol and Its Relationship with Older Men,The first study comparing alcohol intake with BMD levels and risk of falls and fractures in older men has provocative findings.
  January 2007 ,Current Opinion in Psychiatry,Treatment Outcomes and Clinical Implications,Find out about clinical guidelines and preliminary for Schema Focused Therapy and DBT to treat dually diagnosed patients.
  November 2006 ,British Journal of Cardiology,Recent Developments in Smoking Cessation,"This review discusses current and emerging treatment options for nicotine addiction, including the use of varenicline."
  October 2006 ,Pharmacotherapy,Illicit Use of Prescription Stimulants Among College Students,"Anecdotal reports have identified Adderall as the main drug used by students to help them study, but are the stories true?"
  December 2006 ,Journal Watch,CT Screening for Lung Cancer,"Early-stage lung cancers, many of which are curable, detected by CT screening. Absence of control, however, limits interpretation. Lead-time and overdiagnosis biases prevail."
  October 2006 ,Morbidity & Mortality Weekly Report,Cigarette Smoking and Secondhand Smoke Rules & Policies at Home and Work,"The patterns of current smoking among US adults might be beginning to mirror the current smoking patterns among middle and high school students, which have not changed substantially from 2002 to 2005."
  November 2006 ,Nature Clinical Practice Neurology,Ultrasound Measurement of Carotid Plaque—Patient Management,Learn how ultrasound measurement of carotid plaque area and volume is emerging as a powerful new tool for measuring atherosclerosis burden.
  July 2006 ,Pediatric Nursing,The Family Empowerment Network: Service Model for FASD,"Learn to recognize children at risk for FASD, identify appropriate diagnostic and intervention services, and develop additional resources."
  September 2006 ,Morbidity & Mortality Weekly Report,"Youth Exposure to Alcohol Advertising on Radio --- USA, June--August 2004","In the United States, more underage youth drink alcohol than smoke tobacco or use illicit drugs."
  June 2006 ,Journal of Community Health,Parents' Perceptions of the Role of Schools in Tobacco Use Prevention,"Parents were supportive of smoking prevention activities, but almost two-thirds believed their child's school should get parents' input."
  July 2006 ,Southern Medical Journal,Acute Myocardial Infarction After the Use of Intranasal Anesthetic Cocaine,"Although the modern medical use of cocaine has become obsolete, it is still widely used by otolaryngologists for topical anesthesia in head and neck surgeries."
  August 2006 ,Journal Watch,Progression to Dysplasia and Cancer Among BE Patients,"Study helps define BE-related risk for dysplasia and esophageal adenocarcinoma. But, protocols not standardized, and data on relevant factors (like hiatal hernia and PPI or NSAID use) not provided."
  July 2007 ,Society of Hospital Medicine,Nicotine Replacement Therapy in the ICU Associated With Higher Mortality,Does the nicotine patch endanger hospitalized smokers?
  June 2007 ,Journal of Public Health,A Research-Informed Professional Education and Advocacy Program on Smoking,A look at a program in the UK that aims to reduce the burden of eye disease attributable to smoking.
  May 2007 ,Journal of the American Board of Family Medicine,Barriers to Smoking Cessation Services Reported by Clinicians,"It's hard for any smoker to quit, but minority and low-income patients face additional barriers."
  May 2007 ,Morbidity & Mortality Weekly Report,Exposure to Secondhand Smoke Among Students Aged 13--15 Years,"Secondhand smoke causes heart disease and lung cancer in adults and increases risk of SIDS, ARIs, middle-ear disease, worsened asthma, respiratory symptoms, and slowed lung growth in children."
  April 2007 ,Journal of Community Health,Pediatricians' Use of Nicotine Replacement Therapy with Adolescent Smokers,This study examined pediatricians' use of nicotine replacement therapy (NRT) and the 5 A's counseling method with adolescent smokers.
  June 2007 ,Topics in Advanced Practice Nursing eJournal,Pain Management in Patients With Opioid Abuse,Learn about assessment and treatment that can make managing pain in opioid abusers more effective.
  May 2007 ,Journal of Pediatric Health Care,A Pack in 30 Minutes,What is hookah smoking?
