Date,Source,Headlines,Teaser
  February 2005 ,Medscape Medical News,"FDA Safety Labeling Changes: Robinul, Altace, Zyban","The FDA has approved revisions to the safety labeling for glycopyrrolate injection (Robinul), ramipril capsules (Altace), and bupropion HCl sustained-release tablets (Zyban)."
  February 2005 ,Medscape Medical News,"Globus Media Home Medical Tests Illegal, Untested, and May Be Inaccurate","Tests have not been evaluated for accuracy or approved by the FDA, and may produce false results."
  November 2004 ,Medscape Medical News,"Vigabatrin Appears Safe, Effective in Methamphetamine, Cocaine Addiction","Based on an open-label study, this drug may be appropriate for treatment of these addictions."
  November 2004 ,Medscape Medical News,"Counter-Marketing Campaigns, Clinician Efforts Needed to Reduce...","Despite the dismal funding climate for anti-tobacco and smoking-cessation activities, certain strategies are paying off, and clinicians' efforts can make a difference."
  November 2004 ,Medscape Medical News,"Smoking, High Salt Intake May Be Risk Factors for Acid Reflux","In a population-based study, alcohol, coffee, and tea intake did not increase risk; a high-fiber diet and exercise may lower the risk of gastroesophageal reflux disease."
  November 2004 ,Medscape Medical News,Combating Underage Drinking Requires Multifaceted Approach,Greater awareness and more stringent regulations are needed to address a serious and growing public health issue.
  November 2004 ,Medscape Medical News,Smoking May Trigger Early Onset of Familial Pancreatic Cancer,Smoking may increase the risk of early disease onset in those with a genetic predisposition for pancreatic adenocarcinoma.
  September 2004 ,Medscape Medical News,Brief Intervention Helpful for Alcohol Misuse,"In a randomized trial, a brief intervention reduced alcohol use in patients presenting to the emergency department with a history of alcohol misuse."
  June 2004 ,Medscape Medical News,Smoking Cessation Treatment Cost-Effective for Health Plans,Study researchers recommend health plans cover cessation programs; successful cessation can add an average of 7.1 years to the lives of enrollees.
  June 2004 ,Medscape Medical News,'Reduced Exposure' Tobacco Products Lower Carcinogen Levels,"However, medicinal nicotine reduces exposure further, and it is therefore a safer alternative than modified tobacco products."
  June 2004 ,Medscape Medical News,Pipe Smoking Confers Similar Risk to Cigar Smoking,"In a cohort trial, exclusive pipe smoking carried approximately the same risk of cancer and other tobacco-associated disease as cigar smoking, but less than the risks of cigarette smoking."
  May 2004 ,Medscape CRM News,Is Alcohol Consumption a Risk Factor For AF?,It might just depend on how much you drink and for how long.
  May 2004 ,Medscape Medical News,New and Reformulated Agents Help Eliminate Craving in Patients Treated for,"A variety of drugs have proved to be effective against alcohol cravings, but the disease is undertreated in the United States."
  April 2004 ,Medscape Medical News,"National Drug Policy: A Newsmaker Interview With David C. Lewis, MD",The nonpartisan Physicians and Lawyers for National Drug Policy (PLNDP) will advocate for a public health approach to federal and state substance abuse policies.
  April 2004 ,Medscape Medical News,Alcohol Use Disorders Often Undetected in Hospital Inpatients,A retrospective analysis showed that physicians are neither adequately diagnosing nor referring these patients for treatment.
  March 2004 ,Medscape Medical News,"Transdermal, Inhaled Nicotine Replacement Similarly Effective","In this randomized trial, subgroup analysis suggested that the inhaled formulation is better for highly dependent, obese, and minority patients."
  March 2004 ,Medscape Medical News,"Rimonabant Helps for Smoking Cessation, Weight Loss",The drug targets the endocannabinoid system and may be first to treat metabolic syndrome.
  February 2004 ,Medscape Medical News,"Novel Agent Effective for Weight Loss, Smoking Cessation",Three quarters of subjects receiving rimonabant lost 5% or more body weight compared with a quarter of those receiving placebo; more than one third of those receiving rimonabant quit smoking compared with about one fifth of those receiving placebo.
  February 2004 ,Medscape Medical News,Smoking Linked to Increased Risk of Subarachnoid Hemorrhage,But risk decreases quickly after smoking cessation.
  November 2003 ,Medscape Medical News,Positive Attitude Toward California's Smoking Ban Linked to Smoking...,The smoking cessation rate increased from 24% to 28% after the smoking ban was instituted.
  October 2006 ,Medscape Medical News,Statins Slow Lung Function Decline in Smokers,Statin use was also associated with a significant 35% reduction in emergency department visits and hospital admissions for respiratory-related problems.
  October 2006 ,Medscape Medical News,Emergency Physicians Should Look for Caffeine Overdose in Concert with...,"The abuse of caffeine is increasingly a factor in overdose situations among young people, and the consequences are often severe enough to land teens and college-age youth in the intensive care unit."
  October 2006 ,Heartwire from Medscape,MI risk and secondhand smoking,"Secondhand-smoke exposure over the course of a lifetime is not significantly associated with an increased risk of MI, according to the surprising results of a new study. However, with less exposure in the workplace and public places as well as at home, the declining exposure is likely the reason that secondhand smoke may not be as important a risk factor as previously believed."
  October 2006 ,Medscape Medical News,"International Approvals: Champix, Synvisc, Glivec","The EU has approved varenicline tartrate 0.5- and 1-mg tablets (Champix), an expanded indication for hylan G-F 20 injection (Synvisc), and new indications for imatinib mesylate tablets (Glivec)."
  September 2006 ,Medscape Medical News,"Medicaid Codes for Alcohol, Drug Screening and Brief Intervention","Experts hope that the new policy, effective January 2007, will help identify and treat people with substance use disorders, thereby improving public health."
  August 2006 ,Medscape Medical News,Genetic Variations Increase Stroke Risk in Young Women,"In one of the first studies to demonstrate a gene-environment interaction, researchers have found that smoking exacerbates a particular genetic variation  1 of 5 that appears to increase stroke risk."
  July 2006 ,Medscape Medical News,Animal Study Shows Potential in Future Treatment for Human Drug Addiction,A new study has established an equivocal link between reduced D2-receptor availability and cocaine abuse a finding that has promise for the treatment of drug addiction in humans.
  July 2006 ,Medscape Medical News,Highlights From MMWR: Depression-Related Hospitalization Rates Soar...,The CDC has reported on rates for depression-related hospitalization among children aged 5 to 19 years; trends in cigarette use among high-school students; and leading causes of violent death in the United States.
  May 2006 ,Medscape Medical News,Highlights From MMWR: Iowa Mumps Outbreak Spreads to 10 States and More,The CDC has reported on the spread of a mumps outbreak; the prevalence of tobacco use among students aged 13 to 15 years worldwide; and trends in antihypertensive medication use among adults.
  March 2006 ,Medscape Medical News,Highlights From MMWR: Increasing Racial Disparity in Syphilis Rates and...,"The CDC has reported on rates of primary and secondary syphilis in blacks and whites; methamphetamine use and high-risk sexual behaviors among heterosexual men; a case of naturally acquired inhalation anthrax; and the prevalence of cigarette smoking in adults who have a history of homelessness, living in shelters, or jail time."
  February 2006 ,Medscape Medical News,"First-Time Generic Approvals: Commit, Dynacirc, Norco",The FDA has approved first-time generic formulations for nicotine polacrilex 2- and 4-mg lozenges (Commit); isradipine 2.5- and 5-mg capsules (Dynacirc); and hydrocodone bitartrate plus acetaminophen 5-mg/300-mg tablets (Norco).
  November 2005 ,Medscape Medical News,Highlights From MMWR: Declining Prevalence of Smoking in U.S. Adults and...,The CDC has reported decreasing prevalence of current smokers and increasing rates of smoking cessation in the United States; low rates of compliance with preventive care recommendations among diabetic adults; and skin reactions associated with mesotherapy injections.
  November 2005 ,Medscape Medical News,"FDA Approvals: ParaGard, Sure-Screen, Collagen Bone Healing Protective...","The FDA has approved an expanded patient profile for a nonhormonal intrauterine device (ParaGard Copper T 380A), a drugs-of-abuse point-of-collection test (Sure-Screen), and a resorbable collagen product (Collagen Bone Healing Protective Sheet)."
  October 2005 ,Medscape Medical News,Denial of Care Due to Alcohol Use: A Newsmaker Interview,"A survey suggests that insurance claim denials related to the Uniform Accident and Sickness Policy Provision Law are widespread, preventing most trauma surgeons from implementing screening or intervention for alcohol-related problems."
  August 2005 ,Medscape Medical News,Anesthesia-Assisted Rapid Heroin Detoxification May Be No Better Than...,Data from a randomized trial do not support the use of general anesthesia for heroin detoxification and rapid opioid antagonist induction.
  August 2005 ,Medscape Medical News,Highlights From MMWR: 26 Cases of Clenbuterol Poisoning in Heroin Users...,The CDC reports on 26 cases of clenbuterol poisoning in heroin users; mercury exposures in Kentucky; a lower number of bed days due to illness or injury in younger adults; and a program to reduce the number of alcohol-related motor vehicle fatalities during Labor Day weekend.
  June 2005 ,Medscape Medical News,Use of Chewing Tobacco or Snuff May Increase Mortality From Heart...,Two prospective studies provide limited evidence that current use of chewing tobacco or snuff may increase mortality from heart disease and stroke.
  June 2005 ,Medscape Medical News,Monthly Injections of Naltrexone Show Continued Benefit in Treating...,"In the extension study, patients who continued receiving treatment had ongoing benefit, and those who switched from placebo had significant reductions in alcohol consumption."
  May 2005 ,Medscape Medical News,Smoking Linked to Acute Rejection of Kidney Transplant,"Smokers had a 24% greater risk of acute rejection than nonsmokers, according to researchers."
  May 2005 ,Medscape Medical News,FDA Warns Public of OTC Dextromethorphan Abuse,"Dextromethorphan abuse linked to five teenage deaths, according to the FDA."
  May 2007 ,Heartwire from Medscape,Cocaine CM Improves,"Italian doctors report the case of a man who has made a dramatic recovery from cocaine-associated cardiomyopathy. Originally a candidate for heart transplant, the patient is stable 18 months later with an NYHA class of 1-2 and virtually no symptoms."
  May 2007 ,Medscape Medical News,High Alcohol Consumption Linked to Reduced Brain Volume,New analysis of data from the Framingham Offspring Study shows that alcohol consumption is negatively associated with brain volume.
  April 2007 ,Medscape Medical News,"Mental-Health, Substance-Abuse Disorders Account for 1 in 4 Hospital Stays","In 2004, 24% of adults admitted to community hospitals in the United States had mental-health and substance-abuse disorders, , including dementia diagnoses, according to a recent report."
  April 2007 ,Medscape Medical News,Adolescent Mental Illness and Substance-Abuse Issues Need Greater Attention,"A concerted effort is needed to create youth-friendly health services worldwide, according to a series of articles on adolescent healthcare."
  March 2007 ,Heartwire from Medscape,Smoking in Pregnancy Increases CV Risk in Offspring,A new study has shown for the first time that young adults whose mothers smoked during pregnancy have a higher atherosclerosis burden as determined by increased carotid artery intima-media thickness and are thus at higher risk of MI and stroke.
  February 2007 ,Medscape Medical News,"International Approvals: Mirena, Champix, Elaprase","Japan has approved a long-acting intrauterine contraceptive system (Mirena), Canada has approved varenicline tartrate tablets (Champix), and the EU has approved idursulfase intravenous infusion (Elaprase)."
  February 2007 ,Heartwire from Medscape,Smokers Get a Kick From Varenicline--New Drug Helps With Nicotine Withdrawa,"Smokers who received varenicline had increased odds of successful long-term smoking cessation that were approximately threefold compared with smokers who did not get the drug, and more of the study participants quit with varenicline than with the antidepressant bupropion."
  December 2006 ,Medscape Medical News,Highlights From MMWR: Young Smokers More Likely to Use Unassisted Cessation,"The CDC has reported on smoking cessation methods among smokers aged 16 to 24 years, current influenza activity in the US, and trends in the leading causes for injury-related mortality."
  December 2006 ,Medscape Medical News,New Legislation Increases Patients Allowed for Treatment With Buprenorphine,Congress has passed legislation increasing the number of patients that certified physicians may treat with buprenorphine (Suboxone) for opioid dependence from 30 per practice to 100 per physician.
  December 2006 ,Medscape Medical News,Highlights From MMWR: Prescription Drug Use Linked to Fatal Crashes...,The CDC has reported on alcohol and drug use among victims of motor vehicle crashes; environmental barriers to healthcare among disabled individuals; and prostate-specific antigen levels in men aged 40 years and older.
  December 2006 ,Medscape Medical News,Highlights From MMWR: CDC Advises Routine Screening for HIV and More,"The CDC has reported on the rate of late testing for HIV, the prevalence of smoking among youths aged 12 to 17 years, and the onset of respiratory syncytial virus season in the United States."
  November 2006 ,Medscape Medical News,Methadone-Related Fatalities Underscore Need for Careful Dosing,Inadvertent systemic accumulation of methadone (Dolophine) can increase the risk for respiratory depression and cardiac arrhythmias.
  November 2006 ,Medscape Medical News,Highlights From MMWR: Role of Substance Abuse in Suicide and More,"The CDC has reported on substance abuse in suicide victims, improvements in lipid and glycated hemoglobin control among black patients with diabetes, and rates of HIV infection by ethnicity and education."
  November 2006 ,Heartwire from Medscape,Smoking and Congenital Heart Disease,"Women who smoke during the first trimester of pregnancy are 60% more likely to have a child with congenital heart disease than women who don't smoke, according to a new case-control study. "
  November 2006 ,Medscape Medical News,Cognition Impaired After Bypass Surgery in Smokers,A history of smoking more than doubled the risk for cognitive decline above normal baseline levels.
  November 2006 ,Medscape Medical News,SSRI Plus Cognitive Behavioral Therapy Effective for Pathological Gambling,"In gamblers who had no other comorbidities, a randomized trial showed a faster effect for the combination therapy."
  November 2006 ,Medscape Medical News,Teens Experience Cannabis Withdrawal Symptoms,"Symptoms are not just confined to adults quitting cannabis, according to a prospective study."
  November 2006 ,Medscape Medical News,"Former Drinkers at Increased Risk for Heart Disease, Diabetes","Former drinkers and lifetime abstainers are at increased risk for diabetes when compared with current drinkers, data from a new study reveal. The study also found that former drinkers and people who drank heavily in their 20s may be at increased risk for heart disease."
  November 2006 ,Medscape Medical News,"International Approvals: Suboxone, Replagal, Sonazoid",The EU has approved buprenorphine HCl plus naloxone HCl sublingual tablets (Suboxone) and an expanded indication for agalsidase alfa injection (Replagal); Japan has approved perflubutane injection (Sonazoid).
  October 2006 ,Medscape Medical News,Highlights From MMWR: Decline in Adult Smoking Stalls and More,"The CDC has reported on trends in the prevalence of adult smoking in the United States, smoking rates and exposure to second-hand smoke by state, a nationwide mumps outbreak, and trends in breast-feeding rates."
  November 2007 ,Medscape Medical News,Smoking Does Not Lead to More Aggressive Breast Cancers,"Cigarette smoking, which is linked to a variety of other cancers, might also affect response to treatment, but a new study shows smokers do not present with a more advanced stage or more aggressive breast cancer."
  November 2007 ,Heartwire from Medscape,Nicotine Vaccine,A phase 2 study of a nicotine vaccine has shown that the highest dose tested produced antibodies against nicotine and was associated with a higher rate of smoking cessation than placebo.
  November 2007 ,Medscape Medical News,Distinct Genetic Influences in Legal vs Illicit Drugs,A study of same-sex twin pairs finds that genetics and environment exert equivalent effects on women and men.
  November 2007 ,Medscape Medical News,Prenatal Marijuana and Nicotine Exposure Linked to Teen Neurologic Deficits,"In 2 studies of teens, prenatal marijuana exposure predicted behavior and cognitive deficits, and prenatal nicotine exposure was linked to attention deficits."
  October 2007 ,Medscape Medical News,Significant Associations Between Mental Illness and Physical Illnesses,"A new study from the Centers for Disease Control and Prevention shows significant relationships between depression and anxiety and chronic disease such as asthma, cardiovascular disease, and diabetes."
  October 2007 ,Medscape Medical News,Sudden Unexpected Death in Young Adults Often Due to Natural Causes,Autopsy study shows that drug abuse and heart disease are both major causes of sudden death in young adults.
  October 2007 ,Medscape Medical News,New Codes to Screen for Substance Abuse,"As of January 2008, doctors across the United States will be able to use new healthcare codes to screen for substance abuse in their patients and to provide a brief intervention for those they deem to have a problem."
  October 2007 ,Medscape Medical News,Problematic Gambling Prevalent in US Military Veterans,Pathological gambling is more prevalent among military veterans than in the US general population and may be associated with combat-related posttraumatic
  October 2007 ,Heartwire from Medscape,Statins and Lung Function,"A new study suggests the cholesterol-lowering agents might be beneficial in patients with COPD, as the drugs were shown to reduce the decline of lung function in older adults."
  October 2007 ,Medscape Medical News,Smoking Does Not Affect Progression in MS,Results of a new study suggest that smoking does not influence disease progression or the development of a progressive disease course in patients with multiple sclerosis.
  September 2007 ,Medscape Medical News,Cardiovascular Risks of Haloperidol Highlighted,"The FDA and Johnson & Johnson have informed healthcare professionals that prescribing information for haloperidol has been revised to include a new cardiovascular subsection following case reports of sudden death, QT prolongation, and torsades de pointes."
  September 2007 ,Heartwire from Medscape,Smoking Ban and ACS,"Investigators say the 11% reduction, which was evident in Ireland just one year after the ban was introduced, provides evidence that a ban on smoking in public spaces can have a significant effect on reducing the burden of ACS."
  July 2007 ,Medscape Medical News,Healthcare Providers Should Offer Smoking-Cessation Advice More Often,A Canadian survey in 2005 showed that only half of persons who visited healthcare providers in the preceding 12 months received smoking-cessation advice.
  July 2007 ,Medscape Medical News,Comprehensive Smoking Bans May Decrease Secondhand Smoke Exposure,"Since the 2003 New York state ban on smoking in indoor workplaces and public places, indoor smoking and saliva cotinine levels in nonsmoking New York Adult Tobacco Survey participants have decreased."
  July 2007 ,Medscape Medical News,Study of Treatment for Addiction to Prescription Opioids Begins Enrollment,The Prescription Opioid Addiction Treatment Study has enrolled and treated about 200 of 648 planned participants at the study's 11 sites.
  July 2007 ,Medscape Medical News,"Alcohol Disorders Common, Largely Untreated Among American Adults","A recent, large national survey of Americans found that almost one-third had alcohol-use disorders at some point in their lives, but few had sought treatment."
  June 2007 ,Medscape Medical News,Comprehensive Tobacco Control Programs May Reduce Smoking Prevalence,An MMWR report suggests that the immediate effects of two comprehensive antitobacco media campaigns confirm their importance in reducing smoking prevalence.
  June 2007 ,Medscape Medical News,Alcohol Metabolism Changes and Bariatric Surgery,Findings from a new study support what many patients have long suspected: that bariatric surgery changes their response to alcohol.
  June 2007 ,Medscape Medical News,Better Understanding of the Neurobiology of Addiction Should Help Patients,New research insights about the neurobiology of addictive disorders are suggesting ways to better help addicted patients.
  May 2007 ,Medscape Medical News,Smoke-Free Home Rules Increasing in United States,"Three MMWR reports cover secondhand smoke exposure in students aged 13 to 15 years worldwide, state-specific prevalence of smoke-free home rules, and assistance used by adults to quit smoking."
  February 2008 ,Medscape Medical News,Ledger Death Prompts AASM to Reiterate Guidelines on Sleep Meds,"Although the precise cause is still under investigation, speculation that sleep medications may have played some role in actor Heath Ledger's death has prompted the American Academy of Sleep Medicine to issue a statement pointing physicians and patients to the proper management of chronic insomnia."
  February 2008 ,Medscape Medical News,Varenicline May Be Linked to Risk for Serious Symptoms,"Patients given varenicline should be monitored for strange thoughts/behaviors, depressed mood, and suicidality."
  January 2008 ,Medscape Medical News,Cannabis Withdrawal Symptoms Comparable to Smoking Withdrawal,A new study comparing withdrawal between tobacco and cannabis smokers finds symptoms are comparable and argue that cannabis withdrawal warrants recognition as a clinical syndrome in the new DSM-V.
  January 2008 ,Medscape Medical News,"WSJ Reports Treating ""Hidden"" Head Injury May Help Social Ills","An article in the January 29 issue of the Wall Street Journal reports treatment of long-forgotten brain injuries may effectively help people with a variety of social problems, including alcoholism, homelessness, and learning disabilities."
  January 2008 ,Medscape Medical News,Gene Variations Affect Susceptibility to Secondhand Smoke in CF,Study identifies gene-environment interactions that amplify the harmful effects of secondhand smoke on lung function.
  December 2007 ,Medscape Medical News,Substance Abuse Down in Eighth Graders,"Results of the National Institute on Drug Abuse 2007 Monitoring the Future survey show an encouraging trend toward lower levels of alcohol, smoking, and illicit drug use in eighth graders, but prescription drug abuse remains high among older students."
  December 2007 ,Medscape Medical News,"New Treatment for Depressed, Anxious Teen Addicts Shows Promise",A new substance-abuse outpatient treatment program for adolescents with coexisting mood and/or anxiety problems shows promise in early evaluation.
  December 2007 ,Medscape Medical News,"Tapering Nicotine Cigarettes ""Feasible"" Regulatory Strategy",Results of a pilot study suggest it is possible to safely and successfully wean smokers using a series of cigarettes with progressively lower amounts of nicotine.
  December 2007 ,Medscape Medical News,Depression and Suicide Risk Identified in Methamphetamine Users,"A high depression inventory score and past suicide attempts predicted depression and suicide attempts among methamphetamine users, in a large trial."
  December 2007 ,Medscape Medical News,Buprenorphine-Naloxone Treatment Effective for Teen Opioid Abusers,"Teen opioid abusers on buprenorphine-naloxone for 12 weeks vs 2 weeks had better treatment outcomes, but relapse was high in both groups, in a recent trial."
  December 2007 ,Medscape Medical News,Trazodone in Recovering Alcoholics,"In a recent clinical trial, despite short-term benefit in sleep quality, trazodone impeded improvements in alcohol consumption in recovering insomniac alcoholics."
  December 2007 ,Medscape Medical News,Baclofen Aids in Alcohol Abstinence,Results of a randomized trial show alcohol-dependent patients with liver cirrhosis were able to attain alcohol abstinence at a higher rate with baclofen than with placebo. The researchers say the drug might play an important role in the management of these patients.
  December 2007 ,Medscape Medical News,Psychotherapy Appears Useful for Treating Methamphetamine Abuse,Promising psychotherapy and potential pharmacological therapies for treating methamphetamine abuse were discussed in a symposium at the AAAP meeting.
  December 2007 ,Medscape Medical News,A Cocaine Vaccine and Disulfiram Show Promise for Cocaine Dependence,"A cocaine vaccine and disulfiram show promise for treating cocaine dependence, according to a keynote address at the AAAP meeting."
  December 2007 ,Medscape Medical News,Nicotine Patch May Improve Cognition in Recovering Alcoholics Who Smoke,"Use of a high-dose nicotine patch may lessen deficits of short-term memory and attention in this population, a new study suggests."
  December 2007 ,Medscape Medical News,UK Launches Cancer Reform Strategy,"The new 5-year plan aims to improve cancer care in the United Kingdom to ""world class"" levels and promises treatment within 31 days for every cancer patient."
  December 2007 ,Medscape Medical News,"Perceived Rewards, Problems, Among Ketamine Users Identified","Ketamine is not just a ""club drug,"" and more frequent use is linked with communication and abdominal problems, according a survey of users in Toronto."
  November 2007 ,Medscape Medical News,First Hard Proof of Secondhand Smoke Damage to Lungs Revealed,New magnetic resonance imaging technique provides evidence that secondhand smoke damages the lungs.
  November 2007 ,Heartwire from Medscape,Smoking ban benefits nonsmokers,"A new study has shown a large drop in the MI rate of nonsmokers after a smoking ban was introduced, but no change in the MI rate of smokers."
  November 2007 ,Medscape Medical News,"Suicidal Thoughts, Aggressive Behavior With Varenicline","The FDA has informed healthcare professionals about reports of suicidal thoughts and aggressive or erratic behavior with varenicline (Chantix, Pfizer), a smoking-cessation aid."
  March 2008 ,Reuters Health Information,Smoking Ups Risk of Cerebral Aneurysm Recurrence,"Cigarette smoking more than quadruples the risk that a cerebral aneurysm will recur following treatment with endosaccular occlusion, US researchers report.  The elevated risk is most evident in women."
  March 2008 ,Medscape Medical News,What Your Patients Are Reading: Ask Younger MI Patients About Cocaine Use,"Younger MI/ACS patients should be asked about cocaine use, empiric antibiotic use for acute rhinosinusitis is unwarranted, Alzheimer's risk runs in the family, smokers told of their ""lung age"" may be shocked into quitting, and imatinib use in pregnancy may increase risk of minor or serious fetal abnormalities."
  March 2008 ,Medscape Medical News,Study of Older Veterans Sheds Light on Cocaine Use,A chart review of 117 veterans over age 50 years treated for crack cocaine use in a medical center in South Carolina determined their demographic and comorbid characteristics.
  March 2008 ,Medscape Medical News,Imaging Study Gives Clues to Relapse in Patients Receiving Methadone,"Functional MRI in patients in a methadone treatment program who were exposed to various visual cues confirm that these formerly heroin-dependent subjects still respond to drug-related visual stimuli, particularly just prior to methadone dosing."
  March 2008 ,Medscape Medical News,Paroxetine Decreases Social Anxiety Related Drinking,"In a trial of paroxetine in individuals with social anxiety and mild to moderate alcoholism, the drug reduced social anxiety and social anxiety related drinking."
  March 2008 ,Medscape Medical News,Internet Addiction: Fact or Fiction?,"Internet addiction, or problematic Internet use, affects close to 1% of the general population of the United States, according to a study from Stanford University."
  March 2008 ,Medscape Medical News,Smoking Accounts for 1 in 7 Strokes in China,"New research shows cigarette smoking is a major risk factor for stroke in China, accounting for 1 in 7 strokes."
  March 2008 ,Medscape Medical News,"Anxiety Linked With Increased Cell-Phone Dependence, Abuse","In a normative sample of 183 individuals, those with greater self-reported anxiety also had greater cell-phone dependence and abuse scores, in a recent study."
  March 2008 ,Medscape Medical News,"Mental Health Parity Bill Passes House, But Differs From Senate Bill","The US House of Representatives has passed a bill requiring group health plans to provide coverage for mental illnesses comparable to that for physical illnesses. The House bill, though, differs substantially from one passed previously by the Senate, which some worry may stall them both."
  March 2008 ,Medscape Medical News,"Distinct, Severe Parkinsonian Syndrome Linked to Illicit Drug Use","A distinct and persistent parkinsonian syndrome associated with illicit intravenous use of the psychostimulant methcathinone has been identified in individuals in Latvia.  However, rather than the drug itself, researchers believe it is the manganese-containing solution used to concoct the drug that is the culprit."
  March 2008 ,Medscape Medical News,Cannabis Smoking Associated With Impaired Cognition in MS,A case-control study suggests cannabis use is associated with impaired cognition and psychological disturbance in patients with multiple sclerosis.
  March 2008 ,Heartwire from Medscape,"Marijuana, MI, and Mortality","Marijuana use by acute MI survivors is associated with a three-fold higher risk of mortality after infarction, and  a nearly four-fold increase in death from noncardiovascular causes."
  February 2008 ,Medscape Medical News,New VA Programs Integrate Healthy Lifestyles Into Care,"One of the largest integrated healthcare systems in the United States, Veterans Affairs, is including healthy lifestyles, such as weight loss, smoking cessation, and improved diet, into its programs of care."
  February 2008 ,Medscape Medical News,Neuropathic Pain and Smoking,A new study finds that the incidence of smoking is twice as high in those diagnosed with neuropathic pain as in those diagnosed with nociceptive pain.
  February 2008 ,Medscape Medical News,What Your Patients Are Reading,"Men who live well may live longer; the risk for schizophrenia may be increased for children whose mothers endured extreme stress during pregnancy; nicotine withdrawal may cause smokers to lose sleep; heparin may be in short supply; and although the cost of treating neck and back pain has risen, no increase in relief has been seen."
  February 2008 ,Heartwire from Medscape,India Faces Smoking Catastrophe,"India is facing a devastating death toll from smoking-related diseases if its people and its government do not take the risks seriously, the authors of a new study warn. With mortality from smoking set to exceed one million people a year soon, the researchers hope that their findings will galvanize both individuals and the government into action."
  February 2008 ,Heartwire from Medscape,Smoking Ban Success,Another country has documented a drop in acute coronary events in the year following the introduction of a smoking ban in public places. The Italian researchers found an 11% drop in such events in Rome among those of working age.
  February 2008 ,WebMD Health News,1 Billion Tobacco Deaths This Century?,"A massive death toll from tobacco-related caused may be possible unless urgent action is taken, agency warns."
  February 2008 ,Medscape Medical News,Cannabis Use May Cause Gum Disease,"A new study shows that, similar to effects on gums from tobacco smoking, cannabis smoking can damage gums, with young heavy pot users apparently most at risk."
  February 2008 ,Medscape Medical News,Cigarette Smoking Causes Sleep Disturbances,"Smoking cigarettes impairs sleep quality, possibly due to nicotine withdrawal, a new study suggests."
  June 2008 ,Medscape Medical News,Gene Variants May Guide Selection of Smoking Cessation Treatment,"""Quit-success"" genes are specific to an individual's likelihood of success with bupropion or nicotine replacement therapy."
