Date,Source,Headlines,Teaser
  January 2008 ,Medscape Medical News,New Meningitis Vaccine May Offer Better Immunity in Infants,"In a randomized controlled trial, the new vaccine was better able to produce immunity in infants than the current meningococcal tetravalent glycoconjugate vaccine and was well tolerated."
  October 2007 ,Medscape Medical News,Full Pneumococcal Immunization Strongly Advised for Patients With Cochlear,Deaths resulting from pneumococcal meningitis may have been preventable with vaccination.
  February 2005 ,Medscape Medical News,Highlights From MMWR: CDC Reports on Imported Polio Case and More,"The CDC has reported on a case of imported vaccine-associated paralytic poliomyelitis, influenza vaccination rates in children aged 6 to 23 months, and the rate of midwife-attended births in the US."
  October 2005 ,Medscape Medical News,Menactra May be Linked to Cases of Guillain-Barre Syndrome,The FDA and CDC investigate 5 cases of GBS in recipients of a quadrivalent meningococcal vaccine.
  July 2005 ,Medscape Medical News,"Autism ""Epidemic?"": A Newsmaker Interview","Despite heightened media attention on the autism ""epidemic,"" a recent report offers three arguments against a true increase in autism prevalence."
  September 2009 ,WebMD Health News,Swine Flu Vaccine: Will It Catch On?,"Some health care workers and the public may refuse the new flu vaccine for fear of possible side effects, according to a study"
  September 2009 ,Medscape Medical News,CDC Reports H1N1 Cases Already Increasing; Urges Vaccination of Children,The number of H1N1 influenza cases reported continued throughout the summer and is already increasing; the CDC is urging vaccination of all school-aged children as soon as a vaccine becomes available.
  August 2009 ,Medscape Medical News,ACIP Issues Guidelines for Use of Influenza A (H1N1) Monovalent Vaccine,The Advisory Committee on Immunization Practices has provided recommendations regarding the use of vaccine against infection with novel influenza A (H1N1) virus.
  August 2009 ,Medscape Medical News,First H1N1 Flu Vaccine Trials Underway,"Trials to evaluate the safety of the H1N1 vaccine are underway. However, no concerns have been raised to date, says the Centers for Disease Control and Prevention. "
  August 2009 ,Medscape Medical News,Accelerated FDA Approval of New Hib Vaccine Boosts Nationwide Supply,The FDA has granted accelerated approval for a Haemophilus influenza type b vaccine as a booster dose for children aged 15 months through 4 years.
  August 2009 ,Medscape Medical News,"HPV Vaccine: Debate Over Benefits, Marketing, and New Adverse Event Data","The benefit of HPV vaccination to prevent cervical cancer is debated, the product's marketing criticized, and new details on postlicensure reports of adverse events revealed in a new issue of JAMA."
  August 2009 ,Medscape Medical News,ACIP Updates Recommendations for Routine Poliovirus Vaccination ,Updated ACIP recommendations for routine poliovirus vaccination eliminate potential confusion about using different vaccine products for routine and catch-up immunization.
  July 2009 ,Medscape Medical News,CDC Issues H1N1 Vaccination Recommendations,"In an ""urgently"" called advisory meeting, the CDC has recommended H1N1 vaccination of pregnant women, all individuals between 6 months and 24 years of age, and high-risk individuals."
  July 2009 ,Medscape Medical News,CDC Recommendation: All Children Should Receive Annual Seasonal Flu Vaccines,The CDC upgrades its recommendation from advisement to full recommendation for annual seasonal flu vaccine for all children aged 6 months to 18 years.
  July 2009 ,Medscape Medical News,H1N1 Flu Vaccine Trials Set to Launch , Clinical trials of 2 H1N1 influenza vaccines will begin shortly to assess vaccine safety and efficacy in anticipation of a fall outbreak.
  July 2009 ,Medscape Medical News,FDA Approves Influenza Vaccine for 2009-2010 Season,"Although the vaccine will not protect individuals against H1N1 influenza A infection, the FDA emphasizes the importance of continuing to receive prophylaxis against seasonal influenza strains."
  July 2009 ,WebMD Health News,H1N1 Flu Vaccine Fast-Tracked to September?,The National Biodefense Safety Board has recommended in a unanimous vote to skip all but the most preliminary clinical tests of vaccine safety and effectiveness.
  July 2009 ,Medscape Medical News,Reduced Doses of PCV-7 May Reduce Pneumococcal Carriage in Infants,Infants who received 2 or 3 primary doses of the 7-valent pneumococcal conjugate vaccine had a decreased rate of carrying pneumococcal microorganisms vs unvaccinated infants.
  July 2009 ,Medscape Medical News,US Preparing for Fall H1N1 Flu Season ,"Public health officials and delegations from 54 states, tribes, and territories at the H1N1 Influenza Preparedness Summit discussed a 4-pronged approach to preparation for the fall 2009 influenza season."
  July 2009 ,Medscape Medical News,HPV Vaccination Program Reduces the Incidence of Genital Warts in Both Sexes,A free HPV vaccine program was associated with a reduction in risk for genital warts within a few years.
  July 2009 ,Medscape Medical News,HPV Vaccination Is Not Cost-Effective in the Netherlands ,"Even under the most favorable assumptions, the HPV vaccine was not found to be cost effective, Dutch researchers report. "
  June 2009 ,Reuters Health Information,Pneumococcal Vaccines Prevent Invasive Disease in Infants: Meta-Analysis,"According to a meta-analysis, pneumococcal conjugate bacterial vaccines can prevent invasive disease caused by Streptococcus pneumoniae in healthy infants up to age 24 months."
  May 2009 ,Medscape Medical News,Minimum Interval DTaP Schedule May Increase Receipt of Other Vaccines,A minimum interval schedule of diphtheria and tetanus toxoids and acellular pertussis vaccine was positively linked with receipt of inactivated polio vaccine and pneumococcal conjugate vaccine.
  May 2009 ,WebMD Health News,Unvaccinated Kids Getting Whooping Cough,Children of parents who refuse vaccines are more likely to get whooping cough.
  May 2009 ,Medscape Medical News,Flu Vaccination in Children With Asthma,"Trivalent inactivated influenza vaccine was not an effective protection against hospitalization in pediatric populations, particularly in children with asthma; but experts agree that this is not a reason to stop vaccinating children with asthma, because the vaccine is still helpful in making protective antibodies."
  October 2009 ,Medscape Medical News,HPV Vaccination of Males Not Cost-Effective,"A new analysis finds that vaccinating boys in addition to girls is unlikely to be cost-effective, compared with vaccinating girls alone."
  October 2009 ,Medscape Medical News,"No Loss of Efficacy When H1N1, Seasonal Flu Vaccines Given Simultaneously","A report shows that simultaneously administering the H1N1 and seasonal flu vaccines does not lessen either vaccine's efficacy, and 1 dose of the H1N1 vaccine may elicit an adequate immune response."
  October 2009 ,Medscape Medical News,H1N1 Flu Deaths in Children Could Far Surpass Those for Seasonal Flu,Deaths among children related to H1N1 flu have already reached 76 at what is normally the beginning of the flu season; pediatric deaths from the past 3 flu seasons have ranged from 46 to 88.
  October 2009 ,Medscape Medical News,Seasonal Flu Vaccine May Help Protect Against H1N1,"A case-control study suggests partial protection of seasonal trivalent inactivated vaccine against novel pandemic influenza A (H1N1), but a specific vaccine against H1N1 flu is still needed."
  October 2009 ,Medscape Medical News,CDC Offers Reassurances on H1N1 Vaccine Safety,"On the second day of nationwide vaccination for the influenza A (H1N1) virus, the director of the U.S. Centers for Disease Control and Prevention reiterated today that the vaccine is safe in an effort to assuage public misgivings."
  October 2009 ,Medscape Medical News,"25 States, Cities to Receive H1N1 Vaccine by Tuesday","Twenty-five states and cities that placed orders for 600,000 doses of a live attenuated (intranasal) vaccine for the influenza A (H1N1) virus will receive their shipments by Tuesday, October 6."
  September 2009 ,Medscape Medical News,"Vaccines, Hygiene Key to Minimizing H1N1 Spread","The vaccine against H1N1 influenza will be available in abundant quantities, more people are getting immunized against influenza than in the past, and the virus's genetic make-up is not changing."
  September 2009 ,Medscape Medical News,Updated Recommendations for Use of Hib Booster Vaccine as Supplies Increase,The final dose of the Hib booster vaccination series is being given to those children between the age of 15 months and before their fifth birthday who have already received the primary series.
  September 2009 ,Medscape Medical News,Reports of Autoimmune Disorders After HPV Vaccine Raise Questions,"Investigators have not established a causal relationship between the HPV vaccine and autoimmune disorders, but they are asking clinicians to monitor patients for any emerging adverse effects."
  September 2009 ,Medscape Medical News,"New Guidelines Issued for Immunization of Infants, Children, Teens, Adults","An Expert Panel of the Infectious Diseases Society of America has prepared these updated, evidence-based guidelines, which replace the previous guidelines published in 2002."
  September 2009 ,Medscape Medical News,Drug-Resistant 19A Serotype and Pediatric Invasive Pneumococcal Disease,"In children aged 10 to 17 years, a single dose of a 2009 H1N1 influenza vaccine generates an immune response that is expected to be protective against the virus."
  September 2009 ,Medscape Medical News,New H1N1 Vaccine Works Like Seasonal Flu Vaccine in Children,The CDC says 3.4 million doses will be ready in early October.
  September 2009 ,WebMD Health News,First Doses of H1N1 Vaccine Coming Soon,"US healthcare workers are increasingly being required to undergo seasonal and H1N1 influenza vaccinations, but the reaction among professionals has not been entirely positive."
  September 2009 ,Medscape Medical News,"States, Institutions Requiring Flu Shots for Healthcare Workers on the Rise","The FDA has approved 4 vaccines against the 2009 influenza A (H1N1) virus, formerly known as ""swine flu."" The vaccine lots are expected to be available and distributed within the next 4 weeks."
  September 2009 ,Medscape Medical News,FDA Approves 4 Vaccines for 2009 H1N1 Influenza,Initial results corroborate and reinforce recent findings that a single dose of the influenza A (H1N1) vaccine is well-tolerated and produces a protective response in adults.
  September 2009 ,Medscape Medical News,New NIH Studies Support Effectiveness for Single-Dose H1N1 Vaccine,"Two studies suggest that the monovalent 2009 influenza A (H1N1) vaccine appears to be immunogenic in adults, with mild to moderate vaccine-associated reactions."
  September 2009 ,Medscape Medical News,Single-Dose Monovalent H1N1 Vaccine Appears to Be Immunogenic,Vaccination with recent seasonal nonadjuvanted influenza vaccines induced little or no cross-reactive antibody response to 2009 H1N1 in any age group. 
  September 2009 ,Medscape Medical News,Nonadjuvanted Influenza Vaccines May Not Protect Against 2009 H1N1 ,"Although the recommended drugs remain unchanged, the CDC's updated guidelines include a ""watchful waiting"" option for prophylaxis and emphasize the need for prompt treatment in high-risk patients."
  September 2009 ,Medscape Medical News,CDC Updates Guidelines on Management of 2009 H1N1 Influenza,The AAP has updated current recommendations for routine use of trivalent seasonal influenza vaccine and antiviral medications for the prevention and treatment of influenza in children.
  November 2009 ,Medscape Medical News,FDA Commissioner Addresses H1N1 Vaccine Safety Concerns,"The commissioner of the US Food and Drug Administration reassured healthcare professionals about vaccine safety and thanked them for their ""extraordinary efforts"" during the H1N1 influenza outbreak."
  November 2009 ,Medscape Medical News,Infant Rotavirus Vaccine Reduces Diarrhea-Related Illness,The pentavalent rotavirus vaccine is safe and effective and greatly reduces resource use and expenditures related to diarrheal illness in infants younger than 1 year of age.
  November 2009 ,Reuters Health Information,Dutch Pull Pfizer Vaccine Batch After Infants Die,"Dutch authorities say they have banned use of a batch of Pfizer Inc's (PFE.N) Prevenar, or Prevnar, after three infants died within two weeks of receiving the anti-infection vaccination."
  November 2009 ,Medscape Medical News,Vaccines Safe for Children With Inborn Errors of Metabolism,"A preliminary study found no evidence of serious adverse events, including autism, in children with inborn errors of metabolism who received recommended childhood immunizations."
  November 2009 ,Medscape Medical News,H1N1 Vaccine Supplies Catching Up,"H1N1 vaccine supplies are now ""on track"" to meet target levels, according to data reported today at a CDC press briefing."
  November 2009 ,Medscape Medical News,First Group B Streptococcal Vaccine Prevents Colonization ,"A phase 3 study shows, for the first time, the feasibility of immunization against Group B streptococcus infection; an investigational vaccine prevents vaginal colonization."
  November 2009 ,WebMD Health News,H1N1 Vaccine Protects Pregnant Women,"One dose of the H1N1 vaccine works for pregnant women, but children still need 2 doses."
  November 2009 ,Medscape Medical News,Clinical Support Tool Boosts Flu Vaccination Rates in Pediatric Inpatients,"Although a decision-making tool did not increase flu vaccination rates among children as a whole, it significantly increased vaccination rates among hospitalized children."
  October 2009 ,Medscape Medical News,"Shortages of H1N1 Vaccine, Liquid Oseltamivir Continue",H1N1 2009 vaccine still in short supply; spot shortages of liquid oseltamivir occurring in some areas.
  October 2009 ,Medscape Medical News,Seasonal Flu Vaccine for Pregnant Mothers Protects Infants,"Infants born to mothers who were immunized during pregnancy with the seasonal flu vaccine were less likely to be premature, low birthweight, or hospitalized for influenza."
  October 2009 ,WebMD Health News,Officials: Stay Calm on H1N1 Flu Vaccine,"The H1N1 vaccine gap is closing, say health and homeland secretaries."
  October 2009 ,Medscape Medical News,Do Yearly Flu Shots for Kids Affect Immunity Against Pandemic Strains?,A Lancet Infectious Diseases personal view and comment debate whether yearly vaccinations for children against seasonal flu might stop immunity developing against pandemic strains.
  October 2009 ,Medscape Medical News,Report of Motor Neuron Disease After HPV Vaccine,Investigators present a case of rapidly progressive disease leading to the death of a 14-year-old girl.
  October 2009 ,WebMD Health News,H1N1 Flu Vaccine Arriving -- Slowly,"Within 2 weeks, the H1N1 swine flu vaccine 'will seem' easier to get, says the CDC."
  October 2009 ,Medscape Medical News,Flu Vaccine Mandate for Healthcare Workers Halted in New York,Hundreds of thousands of healthcare workers in New York State are now no longer mandated to be vaccinated against seasonal and H1N1 influenza.Hundreds of thousands of healthcare workers in New York State are now no longer mandated to be vaccinated against seasonal and H1N1 influenza.
  October 2009 ,Medscape Medical News,"CDC Will Rely on ""Antiquated"" H1N1 Vaccine Production Despite Shortage","Although disappointed with lower-than-expected supplies of the H1N1 influenza vaccine, the CDC would not switch to newer manufacturing methods, given the relatively mild nature of the pandemic."
  October 2009 ,Medscape Medical News,Most Patients With Vaccine Allergy May Be Safely Vaccinated,A practice parameter also recommends that patients with suspected allergy to vaccines or vaccine components be evaluated by an allergist or immunologist.
  October 2009 ,Medscape Medical News,FDA Approves Fourth Influenza Shot for Kids,The FDA has approved pediatric use of a trivalent inactivated influenza vaccine in children aged 3 to 17 years. The action brings the total number of pediatric seasonal flu vaccines to 4.
  October 2009 ,Medscape Medical News,Prophylactic Acetaminophen Before Vaccination in Infants Reduces Vaccine Response,A new study shows that the antipyretic acetaminophen may interfere with the efficacy of vaccines and suggests that their use should not be routinely recommended.
  October 2009 ,Medscape Medical News,H1N1 Vaccine Trials in HIV-Positive Pregnant Women and Children to Begin,Safety and efficacy testing of the H1N1 vaccine in HIV-positive pregnant women and HIV-positive children will begin this week; trials of the vaccine in patients with asthma are set to launch shortly.
  January 2010 ,WebMD Health News,Holiday Uptick in Severe H1N1 Flu,"Over 60 million got the H1N1 vaccine, and over 75 million more doses are now available."
  January 2010 ,Medscape Medical News,Most Healthcare Workers Support Compulsory Influenza Vaccinations,Those favoring the mandate more likely to be immunized; some opponents may be swayed by education.
  January 2010 ,Medscape Medical News,Childhood and Adolescent Immunization Schedules Approved for 2010,"The American Academy of Pediatrics, Advisory Committee on Immunization Practices, and the American Academy of Family Physicians approved new schedules for childhood and adolescent immunization."
  December 2009 ,Reuters Health Information,Another Drugmaker Recalls Swine Flu Vaccine in U.S.,The U.S. Food and Drug Administration said on Tuesday that AstraZeneca's MedImmune unit is voluntarily recalling some of its H1N1 swine flu vaccine because it was not as potent as it should be.
  December 2009 ,Medscape Medical News,H1N1 Influenza May Increase Maternal Deaths,Pregnant women are particularly vulnerable to H1N1 influenza and are at increased risk for severe illness and even death. They should be counseled about the importance of vaccination.
  December 2009 ,Medscape Medical News,One 15-microgram Dose of H1N1 Vaccine May Suffice in Infants and Children,"In a randomized trial, one 15-microgram dose of vaccine against 2009 influenza A (H1N1) was safe and immunogenic in infants and children 6 months of age or older. "
  December 2009 ,Medscape Medical News,H1N1 Vaccine to Be Distributed Soon to Countries That Need It,"The World Health Organization has identified countries that would have little or no access to the H1N1 influenza vaccine; Azerbaijan, Afghanistan, and Mongolia will soon receive donated vaccine."
  December 2009 ,Medscape Medical News,"Single Dose of H1N1 Vaccine Needed for Adults, 2 for Children","Three randomized controlled trials suggest that a single dose of H1N1 influenza vaccine should be protective in adults, but that 2 doses are likely needed for children."
  December 2009 ,Medscape Medical News,"Sanofi Pasteur Recalls 800,000 Doses of Pediatric H1N1 Vaccine","H1N1 influenza vaccine prefilled syringes for children aged 6 to 35 months were recalled because of deficient antigen levels; no revaccination is required, but a second dose may be required."
  December 2009 ,Medscape Medical News,Maternal Immunization During Pregnancy Can Reduce IgE Response in Offspring,A new Norwegian study using a mouse model supports the idea that prenatal allergen exposure can reduce the development of childhood allergies.
  December 2009 ,WebMD Health News,CDC: Few Serious Reactions After Swine Flu Vaccine,"Chances of neurological disorder seen in 1976 ""vanishingly remote."""
  December 2009 ,Medscape Medical News,Persistent AOM and Immune Responses to Pneumococcal and HiB Vaccines,Children with recurrent ear infections have a poor immunogenic response to pneumococcal-7 and Hemophilus influenza B vaccines; only 13% appear to be fully immunized against Streptococcal pneumonia.
  December 2009 ,Medscape Medical News,Phase 2 Clinical Trial of Pediatric Dengue Vaccine Shows Promise,Investigational tetravalent vaccine against dengue fever showed immunogenicity and was well tolerated in Filipino children.
  November 2009 ,Medscape Medical News,CDC Warns of Increasing Pneumococcal Disease Associated With H1N1 Flu,"The CDC is reporting an increase in invasive pneumococcal disease associated with H1N1 influenza, as well as increasing vaccine supplies and no new safety concerns."
  November 2009 ,WebMD Health News,Seasonal Flu Vaccine May Cut Swine Flu Risk,Researchers say seasonal flu provides some cross-immunity against H1N1 swine flu.
  November 2009 ,Medscape Medical News,FDA Expert Panel Declines to Endorse New Influenza Vaccine,"An advisory committee said more efficacy and safety data are needed before it can back FluBlock, which is made using a new technology."
  November 2009 ,Medscape Medical News,No Adverse Events Reported So Far With H1N1 Influenza Vaccine ,"US officials are keeping a close watch for adverse events from H1N1 influenza vaccinations; nothing has been reported yet, but it's early, and the data are insufficient to assess the safety just yet."
  November 2009 ,Medscape Medical News,"H1N1 Vaccine as Safe as Seasonal Vaccine, WHO Says","The WHO emphasizes that the pandemic H1N1 influenza vaccine appears to be as safe as the seasonal influenza vaccine, with few reports of adverse events."
  November 2009 ,Medscape Medical News,FDA Panel Recommends Prevnar 13 Vaccine for Approval,An advisory committee voted 10 to 1 (with 1 abstention) to approve Pfizer's request for licensure of Prevnar 13 to immunize infants and children against invasive pneumococcal disease.
  November 2009 ,Medscape Medical News,FDA Approves Pediatric Use of H1N1 Flu Vaccine,"CSL Limited has received approval for an expanded indication for its 2009 H1N1 influenza vaccine, allowing the vaccine's use in children 6 months and older in addition to adults."
  March 2010 ,WebMD Health News,"Refusing to Vaccinate Affects Other Kids, Too","Vaccine refusal fueled san diego's measles outbreak, according to a study."
  March 2010 ,Medscape Medical News,FDA Temporarily Suspends Use of Rotarix Vaccine,Clinicians should stop using the rotavirus vaccine while the agency learns more about components of an extraneous virus detected in the vaccine.
  March 2010 ,Medscape Medical News,CDC Concerned About Spike in Mumps Cases in NY/NJ Hasidic Community,An ongoing outbreak of mumps in the Hasidic (Jewish) community in New York and New Jersey prompted the Centers for Disease Control and Prevention to issue a Health Advisory this week.
  March 2010 ,Medscape Medical News,Complete HPV Immunization Rates Low in the United States,"Only 11% of adolescents aged 13 to 17 years receive all 3 doses of the human papillomavirus (HPV) vaccine, according to a new CDC investigation."
  March 2010 ,Medscape Medical News,Immunizing Children and Teenagers May Protect Entire Community From Influenza,"Study opens up possibility of new strategy in ""herd immunity."" "
  March 2010 ,WebMD Health News,Survey Shows Parents Worry About Vaccines,"Most parents vaccinate their kids, but many still worry about the side effects of vaccines."
  February 2010 ,Medscape Medical News,CDC Advisory Panel Recommends Use of Newly Approved Pneumococcal Vaccine,"The Advisory Committee on Immunization Practices voted to replace Prevnar with Prevnar 13, which provides broader protection for young children against pneumococcal diseases."
  February 2010 ,Medscape Medical News,CDC Advisory Committee Recommends Universal Influenza Vaccination,"All people aged 6 months and older should receive an annual influenza vaccine beginning next flu season (2010-2011), a federal panel of immunization experts says."
  February 2010 ,Medscape Medical News,FDA Advisory Panel Recommends Including H1N1 in Next Seasonal Flu Vaccine,"If the FDA follows the panel's recommendation, it would eliminate the cumbersome 2-vaccine regimen now in place."
  February 2010 ,Medscape Medical News,"Pandemic H1N1 Virus Should Be Added to 2010-2011 Seasonal Flu Vaccine, Says WHO",National public health authorities will decide whether pandemic virus should be included in the traditional trivalent vaccine or given separately.
  February 2010 ,Medscape Medical News,Longer Needle May Be Preferred for HBV Vaccination of Obese Teens,"In a randomized study, use of a longer needle resulted in significantly higher titers in response to hepatitis B virus vaccine among obese adolescents."
  February 2010 ,WebMD Health News,Study Linking Autism to Vaccine Retracted,"The retraction follows the finding of 'dishonest, irresponsible' study methods."
  February 2010 ,WebMD Health News,"Study Linking Vaccine to Autism Broke Research Rules, U.K. Regulators Say","The MMR/autism doctor acted ""dishonestly and irresponsibly,"" a U.K. regulatory panel has ruled."
  January 2010 ,Medscape Medical News,Pentavalent Rotavirus Vaccine May Be Highly Effective Against Severe Disease,A case-control study also shows that even partial immunization against severe rotavirus disease confers substantial health benefits.
  January 2010 ,Medscape Medical News,H1N1 2009 Monovalent Vaccination Recommended for Overall Population,"Now that an ample supply of influenza A (H1N1) vaccine is available, the CDC has expanded the recommendation for vaccination to the rest of the population."
  January 2010 ,Medscape Medical News,"""Cough Trick"" May Reduce Pain of Routine Pediatric Immunizations","On the basis of the results of a randomized controlled trial, a simple ""cough trick"" may be an effective strategy to reduce pain for some children undergoing routine immunizations."
  January 2010 ,Medscape Medical News,Pneumococcal Vaccine Linked to Increase in Serious Lung Complication,"But children should still be vaccinated against bacterial pneumonia, the researchers say."
  January 2010 ,Medscape Medical News,Healthcare Costs Slashed When Allergic Children Receive Immunotherapy,The cost of prescriptions was also reduced by 16% after immunotherapy initiation in children with allergic rhinitis.
  January 2010 ,Medscape Medical News,Parental Varicella Vaccination Refusal Increases Risk for Unvaccinated Children,"Unvaccinated children had 9 times the risk for varicella, including medically attended infection, and immunization refusal may decrease herd immunity."
  January 2010 ,Medscape Medical News,IOM Recommends National Strategy for Hepatitis B and C,"The Institute of Medicine has issued a report recommending a national strategy for the prevention and control of hepatitis B and C viruses, which result in significant mortality."
  June 2010 ,Medscape Medical News,Split-Virus H1N1 Vaccine Offers Children More Immunity Than Whole-Virus Version,"Higher incidence of reactions including pain, soreness, and headache after split-virus vaccine is not alarming."
  May 2010 ,Medscape Medical News,Delaying or Forgoing Childhood Vaccines Offers No Neuropsychological Benefit Down the Road,"A new study should quell fears of parents that infants have ""immune overload"" from early vaccinations."
  May 2010 ,Medscape Medical News,Breast-Feeding Linked to Lower Incidence of Fever After Immunizations,An Italian prospective cohort study shows that breast-feeding is associated with a decreased incidence of fever after immunizations.
  May 2010 ,Medscape Medical News,Oral Sweet Solutions May Reduce Pain of Infant Immunization,A systematic review suggests that infants given sweet solutions before being immunized experience less pain and are more comfortable.
  May 2010 ,Medscape Medical News,"Rotarix or RotaTeq Vaccination May Be Effective, Safe in Childhood",A Cochrane review shows that Rotarix or RotaTeq significantly protects against severe rotavirus diarrhea and hospitalizations without increased serious adverse events.
  May 2010 ,Medscape Medical News,"Coadministration of Gardasil With Menactra, Adacel May Be Safe, Immunogenic","A study shows that coadministration of these vaccines recommended by the ACIP for routine vaccination of adolescents does not reduce safety, tolerability, and immunogenicity."
  May 2010 ,Medscape Medical News,FDA Says Use of Rotarix Should Resume,"Based on a review of available data, the FDA has reversed its recommendation to temporarily suspend use of Rotarix."
  May 2010 ,Medscape Medical News,Rotavirus Vaccine Reduced Gastroenteritis Hospitalizations Among US Children,Introduction of the rotavirus vaccine in 2006 is associated with a substantial decline in US hospitalizations for acute gastroenteritis in infants and young children.
  May 2010 ,Medscape Medical News,ACIP Issues New Guidelines for Use of Combination MMRV Vaccine,A MMWR report offers new recommendations for use of the MMRV vaccine adopted in June 2009 by the Centers for Disease Control and Prevention Advisory Committee on Immunization Practices.
  May 2010 ,Medscape Medical News,"Benefits of Contaminated Rotavirus Vaccine Outweigh Risks, Says FDA Panel","However, committee members recommend further studies on possible long-term risks. "
  May 2010 ,Medscape Medical News,Pertussis Vaccination Triggers Dravet Syndrome in Predisposed Children ,"Pertussis vaccination may trigger earlier onset of Dravet syndrome in some children predisposed to develop the disease, but this does not affect their clinical outcome."
  May 2010 ,Medscape Medical News,Pandemic Flu and Vaccine Development,A presentation at NAPNAP's annual meeting described the most current information related to the flu pandemic and development processes for the H1N1 vaccines.
  April 2010 ,Medscape Medical News,Neonatal Vitamin A Supplementation and Response to Pediatric Vaccination,"Vitamin A supplementation in children between 6 months and 5 years was associated with excess female mortality, particularly when diphtheria-tetanus-pertussis vaccine was the most recent vaccine."
  April 2010 ,Medscape Medical News,Exposure to Children Linked to Lower Risk for Bacteremic Pneumococcal Disease ,A study suggests that new serotypes are replacing the serotypes covered in the conjugate vaccine and that the dominant modes of transmission in the community are changing.
  April 2010 ,Medscape Medical News,Reports of Guillain-Barré Syndrome Low After 2009 H1N1 Vaccination ,"New numbers from the CDC/FDA Vaccine Adverse Event Reporting System suggest that cases of GBS are low, but investigators stress that passive surveillance generally underestimates the risk.  "
  April 2010 ,Medscape Medical News,Flu Shot Without Skin Testing May Be Safe for Egg-Allergic Patients,"A study suggests that patients without anaphylaxis to egg may safely receive the influenza vaccine in a 2-dose, graded fashion without a vaccine skin test."
  April 2010 ,Reuters Health Information,"Early-Life Infections, Immunizations Alter Childhood Asthma Risk","Combined diphtheria and tetanus immunization in the first year may be a risk factor for asthma, but the need for immunization may also be a marker of increased risk for asthma in later childhood."
  April 2010 ,Medscape Medical News,Rates of US Pandemic Influenza Vaccination Are Lowest in the South,Hard-hit Georgia is at the bottom of the list for immunizing children and fifth from the bottom for all individuals.
  April 2010 ,Medscape Medical News,Healthcare Workers Less Often Vaccinated Against H1N1 Than Seasonal Flu,Only two thirds of healthcare workers view the pandemic influenza vaccine as safe.
