Date,Source,Headlines,Teaser
  December 2003 ,Wounds,Pain in Pressure Ulcers,"Pressure ulcers are the most frequent types of chronic lesions and continue to represent a great challenge to healthcare workers in Brazil in terms of their prevalence, incidence, prevention, and treatment."
  December 2003 ,Pediatric Nursing,Pediatric Management Problems,"Karlos is a 6 year-old African American boy with right-sided leg pain, which has been present for several days. What is your assessment?"
  November 2003 ,Nature Medicine,Breaking the Pain Barrier,"Some of the worst types of pain comes from no defined source, and can flare up in response to normally innocuous stimuli such as brushing of the skin or contact with clothing."
  November 2003 ,Pain Management Nursing,Accuracy of Emergency Nurses in Assessment of Patients' Pain,Is there a significant difference between patients' and nurses' ratings of pain intensity?
  September 2003 ,Spine,Muscle Relaxants for Nonspecific Low Back Pain,Muscle relaxants are one of the many treatments currently employed in the management of nonspecific low back pain (LBP).
  September 2003 ,Pain Management Nursing,Prevalence of Sleep Disturbance in Adults,Learn how pain and sleep are related and how to assess sleep in the clinical setting.
  September 2003 ,Pain Management Nursing,Evaluation of Web Sites on Management of Pain in Children,Learn about the best web sites for parents of children with pain.
  August 2003 ,Pharmacotherapy,Acetaminophen Intoxication and Length of Treatment,Acetaminophen is one of the most commonly administered analgesic and antipyretic drugs among children and adults worldwide.
  August 2003 ,Nature Medicine,Attacking Pain at Its Source: New Perspectives on Opioids,"The first step in pain treatment is usually pharmacologic, along with cognitive and behavioral approaches in more chronic stages."
  November 2004 ,Journal of Midwifery & Women's Health,Pain at Midlife,"This article examines pain syndromes, including headache, back pain, osteoarthritis, pelvic pain, vulvo-vaginal pain, and burning mouth syndrome."
  October 2004 ,Spine,MR Aortography and Serum Cholesterol Levels in Back Pain,"In this study, the investigators evaluated whether occlusion of feeding arteries of the lumbar spine or high serum cholesterol levels were associated with back pain or disc degeneration."
  October 2004 ,The Journal of Neuroscience Nursing,Pain in Children With Cerebral Palsy: A Review,The study of pain in children with developmental or physical disabilities such as CP is lacking. Learn more about effective assessment and management of pain in these children.
  September 2004 ,Spine,Quality of Primary Care Guidelines for Acute Low Back Pain,This study suggests the quality and transparency of the development process and the consistency in the reporting of primary care guidelines for low back pain needs to be improved.
  September 2004 ,Pain Management Nursing,Guided Imagery With PMR to Reduce Chronic Osteoarthritis Pain,"Consider an easy-to-teach, easy-to-use self-management intervention for the pain and mobility difficulties associated with osteoarthritis."
  September 2004 ,Pain Management Nursing,Home Treatment of Pain - Children & Adolescents With SCD,"Learn to help families prevent SCD pain at home whenever possible. When pain occurs, implement strategies to reduce pain intensity and duration."
  September 2004 ,Online Journal of Issues in Nursing,Pain Assessment and Management in Aging,Read this comprehensive review of pharmacologic and nonpharmacologic therapies to manage pain in the elderly.
  July 2004 ,Journal Watch,NSAIDs Better Than Opioids For Acute Renal Colic,"NSAIDs achieve slightly better pain relief, reduce need for rescue analgesia, and produce less vomiting than opioids. They should be considered first-line analgesics in acute renal colic patients."
  July 2004 ,American Journal of Critical Care,Timing Chest Tube Removal With Peak Analgesic Effect,"For effective pain reduction, there is benefit to timing chest tube removal with peak analgesic effect."
  June 2004 ,Spine,High Fear-Avoiders of Physical Activity,It is widely recommended that patients with back pain need be encouraged to resume normal activities as soon as possible.
  June 2004 ,Pain Management Nursing,The Cognitive Effects of Opioids,The cognitive effects of opioids have a direct impact on the success of therapy. This comprehensive review describes the latest research and the clinical implications of opioid therapy.
  June 2004 ,Pain Management Nursing,Range Orders in the Management of Acute Pain,"Flexibility in dosing and clinical decision-making leads to individualized, safe, and effective pain management."
  June 2004 ,Journal of the American Geriatrics Society,Nursing Home Residents With Persistent Pain,"Pain in nursing home residents is often under treated and overlooked. One-third of residents experience moderate, daily pain."
  June 2004 ,Pharmacotherapy,Meperidine is Alive and Well in the New Millennium,"A classic case of normeperidine toxicity, and to present institution-specific data on meperidine usage patterns and the frequency of adverse drug reactions."
  June 2004 ,Current Medical Research and Opinion,Oxymorphone ER and Oxycodone CR in Patients With Cancer Pain,Adult patients with cancer who were taking oxycodone CR were readily converted to oxymorphone ER and required half the milligram dose to stabilize their pain.
  May 2004 ,Current Medical Research and Opinion,Utilization of Zonisamide in Patients With Chronic Pain,Nearly 1.4 million people in the United States have epilepsy - the prevalence being approximately 5 persons per 1000 in the population.
  May 2004 ,Annals of Family Medicine,Patient Pain in Primary Care,"Pain is a complex clinical phenomenon which in most cases is a symptom when it occurs acutely, but a disease when it becomes chronic."
  April 2004 ,Pharmacotherapy,Pharmacokinetics and Dose-Proportionality of Oxymorphone,The undertreatment of patients with chronic malignant and nonmalignant pain remains an important clinical issue.
  April 2004 ,Journal of Hospice and Palliative Nursing,The Rule of Double Effect and Its Role in Facilitating Good,"What are the practical implications, when we titrate morphine to manage dying patients? symptoms of pain or suffering? Is there ethical justification, when this action also hastens death?"
  June 2005 ,Pain Management Nursing,Changes in the Meaning of Pain with the Use of Guided Imagery,"One major finding of this study is that, for some participants using the guided imagery technique, pain became changeable."
  June 2005 ,Pain Management Nursing,Brief Multidisciplinary Treatment Program for Fibromyalgia,Can a brief intervention help patients with fibromyalgia?
  May 2005 ,Spine,Analgesic Usage for Low Back Pain: Impact on Health Care Costs,More than half of patients with a primary diagnosis of mechanical low back pain had an insurance claim for analgesics....
  May 2005 ,Spine,Long-Term Effect of a Combined Exercise and Motivational Program,"A randomized controlled trial showed that 5 years after the supervised combined exercise and motivational program, patients with chronic low back pain had significant improvements...."
  May 2005 ,Pediatric Nursing,Preterm Pain Responses to Repeated Heelsticks,What variables affect pain in preterm infants?
  April 2005 ,Spine,An Epidemiologic Study of MRI and Low Back Pain in 13-Year-Olds,"In an epidemiological study of 439, 13-year-old children, lumbar magnetic resonance imaging findings were rather frequent...."
  March 2005 ,Spine,Early Patterns of Care for Occupational Back Pain,A small but significant number of injured workers do not seek care for their back pain....
  March 2005 ,Pharmacotherapy,Osteoporosis Screening and Education in Community Pharmacies,"In this prospective, cross-sectional study, osteoporosis screening using heel quantitative ultrasound and education in a community pharmacy were effective in detecting undiagnosed disease."
  March 2005 ,Nature Clinical Practice Oncology,Do We Need to Improve Pain Management in the Radiation Oncology,"Pain management in radiation oncology practice is often poor, despite the availability of effective treatment."
  March 2005 ,Wounds,Holistic Approach to Wound Pain in Patients With Chronic Wounds,"Within wound care management, clinicials must be careful to ensure that the patient is the focal point of care, with all aspects of pain management considered."
  March 2005 ,Annals of Family Medicine,The Practice of Acupuncture,This article with its useful references provides an excellent resource for understanding this widespread practice.
  March 2005 ,Pain Management Nursing,The Alternate Forms Reliability of the Oucher Pain Scale,Does a smaller format for this pain scale for children work as well?
  March 2005 ,Pain Management Nursing,Nurses Strategies for Managing Postoperative Pain,What really happens in the clinical setting when patients are in pain?
  December 2004 ,Pain Management Nursing,Pain Management Among Older People Needing Help With ADLs,The elderly need careful evaluations regarding the cause of their pain and the effectiveness of the treatment plan.
  December 2004 ,Pain Management Nursing,Survey of Interventions for Needle Procedures,Learn to integrate topical anesthetics as just one of a number of strategies to minimize the pain and distress associated with needle procedures in children.
  December 2004 ,Cancer Nursing,Pain Measurement  in Older Adults With Cancer & Comm. Impairment,Learn how various pain assessment tools fared when used with adults who had difficulties communicating.
  November 2004 ,Spine,Early Intervention for the Management of Acute Low Back Pain,"The timing of intervention affects the development of psychosocial features. If treatment is provided later, the same psychosocial benefits are not achieved."
  November 2004 ,Journal of Midwifery & Women's Health,Pain in Women's Health,"This article takes an evolutionary approach to understanding physiologic, psychological, developmental, and sociocultural aspects of pain as they affect women."
  November 2004 ,Journal of Midwifery & Women's Health,Nonpharmacologic Approaches to Relieve Labor Pain,A literature review is performed to the assess effectiveness of the most widely used nonpharmacologic techniques.
  February 2006 ,BMC Musculoskeletal Disorders,The Transition of Reported Pain in Different Body Regions - a On,The aim of this investigation was to study the one-year transition of reported pain in different body locations.
  January 2006 ,Arthritis Research & Therapy,MRI Changes of Sacroiliac Joints in Patients With Back Pain,The aim of this study was to evaluate the reliability of MRI to assess inflammation and structural damage of sacroiliac joints in patients with short-term inflammatory back pain.
  January 2006 ,Arthritis Research & Therapy,Analgesic effect of Cox-2 Inhibitor In Knee Osteoarthritis,This study compared the analgesic efficacy and tolerability of  the novel cyclo-oxygenase-2 selective inhibitor (lumiracoxib) versus placebo and celecoxib in patients with knee osteoarthritis.
  December 2005 ,Pain Management Nursing,Herbal Therapies to Relieve Pain: Efficacy and Adverse Effects,"Although use has increased, evidence of the efficacy of herbal therapies to moderate pain is still limited. Review 24 herbal therapies, including uses, dosages, administration, and side effects."
  December 2005 ,Arthritis & Rheumatism Research News Alerts,Pain and Its Impact on the Treatment of Rheumatic Disease,New Insights into Pain Mechanisms; Practical Advice on Pain Management
  December 2005 ,Arthritis & Rheumatism Research News Alerts,The Role of Type II Collagen in Rheumatoid Arthritis,"Study Sheds New Light on This Critical Protein's Involvement in Autoimmunity and Chronic, Corrosive Joint Inflammation"
  November 2005 ,Spine,Intradiscal Electrothermal Therapy,Intradiscal electrothermal therapy (IDET) was compared with a sham treatment where the intradiscal catheter was appropriately positioned in the target disc....
  October 2005 ,Cancer Nursing,Experiences With Patients' Pain on an Inpatient Oncology Unit,These staff members shared difficulties of working with patients in pain and expressed interest in learning about pain identification and course of illness.
  October 2005 ,Nature Clinical Practice Urology,Short- or Long-Course Radiotherapy for Bone Metastases?,The optimal radiotherapy schedule for the palliation of painful bone metastases is a matter of debate. Mary Gospodarowicz discusses a phase III trial that compared short- and long-course radiotherapy.
  September 2005 ,Arthritis & Rheumatism Research News Alerts,Is Rheumatoid Arthritis Becoming Milder?,"Study affirms improving trend in the course of disease activity over the last decade, coinciding with more aggressive treatment strategies"
  September 2005 ,Pain Management Nursing,Ethical Perspectives on Pain and Suffering,"Betty Ferrell describes how the field of Feminist Ethics can be applied to pain management, focusing on the relationship, compassion, and respect."
  September 2005 ,Pain Management Nursing,Hypnosis for Pain Management in the Older Adult,Learn how hypnosis can be integrated safely with conventional medicine as an effective treatment for a variety of conditions in the older adult.
  September 2005 ,Arthritis & Rheumatism Research News Alerts,Chronic Arthritis Pain and u-Opioid Therapy,Experimental Study Indicates Ineffectiveness of Activating Natural Painkillers in Joint Tissue for Managing Long-Term Arthritis Pain
  August 2005 ,Pharmacotherapy,Ziconotide for the Treatment of Chronic Pain,"A novel drug recently approved by the FDA shows promise for certain patients with severe pain, but it has serious limitations, too."
  July 2005 ,Journal Watch,Opioid Analgesia Does Not Affect Presence of Sonographic Murphy,"Selection bias and poor sample size render study inconclusive, but withholding opioid analgesia in undiagnosed abdominal pain considered antiquated."
  July 2005 ,Spine,Three-Year Incidence of Low Back Pain in Asymptomatic Patients,"Depression is an important predictor of new LBP, with MRI findings likely less important."
  July 2005 ,Arthritis & Rheumatism Research News Alerts,Knee Pain Often Linked to Pain Elsewhere in the Body,Study examines occurrence of knee pain with pain at other joints and its effect on physical function and mental health
  July 2005 ,Arthritis & Rheumatism Research News Alerts,Parkinson's Disease useful for Fibromyalgia,New study finds improvement of fibromyalgia symptoms with few side effects
  June 2005 ,American Journal of Health-System Pharmacy,Patient-Controlled Transdermal Delivery System for Fentanyl,"A self-contained, needle-free, credit-card-sized delivery system that is worn on the patient's arm or chest."
  June 2005 ,Spine,Individual Active Treatment Combined With Group Exercise,The results of this landmark study indicate that the costs of this active back program are more than reimbursed as a consequence of earlier return to work.
  June 2006 ,Spine,Comorbid Subjective Health Complaints in Low Back Pain,"Compared with the normal reference population, patients with low back pain have significantly more low back pain, neck pain, upper back pain, pain in the feet during exercise, and other pain issues."
  June 2006 ,Spine,Hormonal and Reproductive Factors Associated With  Low Back Pain,"Factors related to increased estrogen levels like (past) pregnancy, young maternal age at first birth, duration of oral contraceptive use, and use of estrogens during menopause may trigger back pain."
  June 2006 ,Geriatrics & Aging,Postoperative Pain Management for the Aging Patient,Older adults may require a customized approach to pain management after surgery.
  June 2006 ,Geriatrics & Aging,Assessing Pain Intensity in Older Adults,Pain assessment can be performed in a reliable fashion in older individuals using a number of validated clinical tools.
  May 2006 ,Journal Watch,Dont Delay Surgery After Hip Fracture,"Reasons for surgical delay following hip fracture included older age, female sex, low socioeconomic status and comorbidity. Delay beyond 24 hours associated with in-hospital death."
  May 2006 ,Journal Watch,"What a Pain! Back, Neck, and Shoulder Problems in Teens","This study serves as a reminder that teens with pain, regardless of location, should be screened for depression and stress."
  May 2006 ,Spine,Race Differences in Diagnosis and Surgery for Back Pain,This population-based study of workers' compensation claimants with low back injuries in Missouri found that African Americans were less likely than whites to receive a herniated disc diagnosis.
  April 2006 ,Spine,A 5-Year Follow-Up Evaluation,A cognitive-behavioral group intervention produces long-term health and economic benefits. Usual medical care might be improved considerably by implementing these psychologic methods.
  April 2006 ,Spine,Emotional Health Predicts Pain and Function After Fusion,Presurgical emotional status is one significant predictor of pain and function outcomes up to 2 years after fusion.
  April 2006 ,Geriatrics & Aging,Treatment of Pain in the Older Adult,A concise review on a challenging problem.
  April 2006 ,Dermatology Nursing,"Neuropathic Ulcers: Diabetes and Wounds, Part II","Learn about the diagnosis and treatment of neuropathic ulcers, in part 2 of this series."
  March 2006 ,Spine,Length of Disability Prognosis in Acute Occupational Low Back Pa,"Nurse case manager input, using a standardized protocol, and administrative data were collected for occupational low back pain disability cases."
  March 2006 ,Pain Management Nursing,Survey of Pain Among Veterans in Western New York,These results have implications for the role of the nurse in pain-management services given to Veterans.
  March 2006 ,Pain Management Nursing,Obtaining Pain Relief - Hospitalized Substance Abusers,"Study participants described strategies used to get pain needs met and difficulties encountered, including lack of respect from staff and believing that their needs, fears, feelings, and pain went unacknowledged."
  March 2006 ,Journal of Pediatric Health Care,Avoiding Admission for Afebrile Pediatric Sickle Cell Pain,"Sickle cell pain is an acute, recurrent, unpredictable, and chronic problem that requires a variety of pain relief measures to alleviate and prevent suffering."
  March 2006 ,Pharmacotherapy,Ziconotide Infusion for Severe Chronic Pain,A review of 3 patients who achieved considerable pain relief after ziconotide intrathecal infusion sheds some light on those patients who respond to this new therapy.
  February 2006 ,BMC Musculoskeletal Disorders,The Transition of Reported Pain in Different Body Regions,The aim of this investigation was to study the one-year transition of reported pain in different body locations.
  February 2006 ,Spine,The Course of Low Back Pain From Adolescence to Adulthood,High prevalence rates of low back pain among children and adolescents have been demonstrated in several studies....
  February 2006 ,Spine,Multidisciplinary Group Rehabilitation Versus Individual,The objective of this paper was to evaluate the effectiveness of a semi-intensive multidisciplinary rehabilitation for patients with chronic low back pain in an outpatient setting.
  February 2006 ,BMC Musculoskeletal Disorders,The Chronic Pain Coping Inventory: Confirmatory Factor Analysis,Coping strategies are among the psychosocial factors hypothesized to contribute to the development of chronic musculoskeletal disability.
  November 2006 ,Southern Medical Journal,Opioids for Chronic Nonterminal Pain,"This article presents current evidence on the benefits and risks of long-term opioid therapy, suggests a structured approach to chronic opioid management for pain, and discusses some of the issues surrounding opioid treatment of chronic pain."
  October 2006 ,Neurosurgical Focus,Back and Neck Pain in Triathletes,"Learn about this epidemiological study designed to establish the lifetime incidence of neck and back pain, gauge the prevalence of discogenic pain, and identify risk factors among triathletes."
  October 2006 ,Neurosurgical Focus,Natural Antiinflammatory Agents for Pain Relief in Athletes,"The authors of this article discuss the biochemical pathways of nonsteroidal drugs,their potentially serious side effects, and the use of natural supplements."
  September 2006 ,Pain Management Nursing,"Revised Faces Pain Scale, Verbal Descriptor Scale, Numeric Rating Scale",Learn which pain assessment scales work best with varying groups.
  September 2006 ,Pain Management Nursing,Patient-Controlled Oral Analgesia: A Low-Tech Solution in a High-Tech World,A primary concern of surgical patients is pain. Here is a method that has worked well in the hospital setting.
  September 2006 ,International Journal of Health Geographics,Using GIS in a First National Mapping of Functional Disability,"While GIS is mainly used to understand infectious disease and environmental threats, this study examined patterns of disability as an impact of chronic disease in American Indians and Alaska natives."
  September 2006 ,Pediatric Nursing,Interrater Reliability of the COMFORT Scale,How can you best assess pain in critically ill and sedated children?
  September 2006 ,Journal of Pediatric Health Care,Appropriate Use of Nonprescription Analgesics in Pediatric Patients,"DonÂt miss this very practical article, with tips for professionals and guidance when providing family education."
  July 2006 ,Nature Clinical Practice Rheumatology,FibromyalgiaA Different Type of Pain,"This Review describes a multimodal approach to treating this central pain syndrome, using neuroactive drugs that modulate sensory processing."
  July 2006 ,Spine,Cost-Effectiveness of Two Self-Care Interventions to Reduce Disability,An incremental cost-effectiveness analysis of 2 self-care interventions designed to reduce disability and activity limitations associated with back pain in primary care patients....
  July 2006 ,Spine,Work Retention and Nonspecific Low Back Pain,A cohort study of patients with nonspecific low back pain (LBP) participated in a rehabilitation program to identify factors that predict work retention 24 months after treatment.
  July 2006 ,American Journal of Critical Care,Validation of the Critical-Care Pain Observation Tool in Adult Patients,New data suggests that the Critical-Care Pain Observation Tool may be used to assess the effect of various measures for the management of pain.
  July 2006 ,The Annals of Pharmacotherapy,Oral Modified-Release Opioid Products for Chronic Pain Management,"This review compares available opioid products in terms of half-life, cost, and formulation, all factors in appropriate pain management."
  July 2006 ,Arthritis Care Research News Alerts,Understanding What People With Arthritis Believe About,"Study of Perceived Exercise Barriers, Enablers, and Benefits Suggests Ways to Increase the Rates of Regular Exercise Among Arthritis Patients"
  July 2006 ,Arthritis & Rheumatism Research News Alerts,Reduced Levels of Antiinflammatory Cytokines and Chronic  Pain,Lower levels of anti-inflammatory proteins may contribute to chronic widespread pain
  July 2006 ,Annals of Family Medicine,Managing Pain in Primary Care Patients,Make a phone call and help your patient manage pain.
  June 2006 ,Clinical Drug Investigation™,Lornoxicam Quick-Release Compared With Diclofenac Potassium,"Quick-release lornoxicam, a potent NSAID, offers faster pain relief and is more effective on most measures than an equivalent formulation of diclofenac potassium."
  June 2006 ,Pain Management Nursing,Pain Assessment in Nonverbal Patients: Clinical Recommendations,"Can you effectively manage pain in the elderly with advanced dementia, infants and preverbal toddlers, and intubated and/or unconscious patients? Learn more here."
  June 2006 ,Pain Management Nursing,Nurses' Reflections on Pain Management in a Nursing Home Setting,"Incomplete knowledge, outdated attitudes, myths, and misconceptions about pain and its treatment among staff and residents contribute to unsafe, inadequate, and inappropriate pain management in the nursing home setting."
  March 2007 ,Nature Clinical Practice Rheumatology,A Case of Axial Undifferentiated Spondyloarthritis Diagnosis and Management,"This Case Study describes the diagnosis of axial undifferentiated spondyloarthritis in a young man with inflammatory back pain, and his subsequent management."
  March 2007 ,Current Opinion in Rheumatology,Fibromyalgia Treatment Update,Fibromyalgia is a common but complex chronic pain disorder with few consistently effective treatments. Treatment options based on published literature  is presented in this review.
  March 2007 ,Nature Clinical Practice Oncology,Cancer Pain,"Legal barriers, restricted resources, lack of physician training, and concern about potential opioid addiction can be barriers to effective and rational pain management in patients with cancer pain."
  March 2007 ,Annals of Family Medicine,Treating Opioid Addiction With Buprenorphine-Naloxone,Should greater numbers of patients have access to buprenorphine treatment in nonspecialized settings?
  March 2007 ,Pain Management Nursing,"Managing Pain, Managing Ethics",Doing the best you can do -- sometimes managing pain is especially difficult in the home hospice situation.
  March 2007 ,Journal for Nurse Practitioners,Acetaminophen Toxicity,Taking too much acetaminophen can cause big problems. This drug should not be used casually.
  February 2007 ,Harm Reduction Journal,Evaluation of herbal cannabis characteristics by medical users,"Cannabis sativa (marijuana, weed, pot) is being used by patients with chronic debilitating diseases  and chronic non-cancer pain. This article explores  if there is a preferred cannabis preparation?"
  February 2007 ,Applied Radiology,Creutzfeldt-Jakob disease (CJD),"A 50-year-old female executive presented with a 6-week history of several neurological symptoms, including right facial pain and numbness."
  February 2007 ,Evidence-based Complementary and Alternative Medicine: eCAM,"Effectiveness of Massage Therapy for Chronic, Non-malignant Pain: A Review","This article provides a broad overview of the effectiveness of massage therapy for a variety of chronic, non-malignant pain complaints to identify gaps in the research."
  January 2007 ,Clinical Drug Investigation™,Tramadol in the Treatment of Neuropathic Cancer Pain,"Tramadol offers the benefits of both opioids and tricyclic antidepressants, making it a reasonable therapeutic option."
  January 2007 ,Cancer Nursing,Pain Management in Caregivers of Cancer Patients Receiving Homecare,Education about pain and the use of analgesics is imperative for caregivers of cancer patients.
  December 2006 ,Nature Clinical Practice Rheumatology,Opioid Therapy for Refractory Pain in Children with Juvenile RA,"In this Viewpoint, Dr Connelly and Dr Schanberg discuss the limited knowledge regarding the widespread occurrence of pain and research into treatment with opioids in children with arthritis."
  December 2006 ,The Annals of Pharmacotherapy,Fentanyl HCl Patient-Controlled Iontophoretic Transdermal System for Pain,IONSYS is successful in controlling acute postoperative pain that circumvents the limitations of intravenous patient-controlled analgesia.
  December 2006 ,Annals of Surgery,Acute Nonspecific Abdominal Pain,Acute nonspecific abdominal pain is a common cause of emergency surgical hospitalization.  Should early laparoscopy be performed?
  December 2006 ,Pain Management Nursing,Patient Controlled Analgesia (PCA),Review the position statement by the American Society of Pain Management Nursing on authorized and unauthorized dosing of analgesic infusion pumps.
  December 2006 ,Cancer Nursing,White Cancer Patients' Perception of Gender and Ethnic Differences in Pain,"Healthcare clinicians need to respect cancer patients' own experiences, attitudes, and meanings related to cancer pain."
  December 2006 ,Neurosurgical Focus,Motor Cortex Stimulation for Intractable Pain,"Learn about the history, technique, and outcome of motor cortex stimulation for patients with refractory deafferentation pain syndromes."
  November 2006 ,Spine,The Treatment of Disc Herniation-Induced Sciatica With Infliximab,This is the first report of long-term findings from a randomized controlled trial evaluating the efficacy of an anti-TNF-alpha treatment in disc herniation-induced sciatica.
  November 2006 ,Nature Clinical Practice Neurology,Prescribing Opioids for Chronic Pain,The use of opioids for nonmalignant chronic pain remains controversial. The authors of this Viewpoint discuss the complexities of opioid therapy and present a balanced approach to prescribing opioids.
  November 2006 ,Arthritis & Rheumatism Research News Alerts,Osteoarthritis Patients Treated With Acupuncture Show Improvement,A new study show a promise in acupuncture for managing pain associated with osteoarthritis
  June 2007 ,Topics in Advanced Practice Nursing eJournal,Pain Management in Patients With Opioid Abuse,Learn about assessment and treatment that can make managing pain in opioid abusers more effective.
  June 2007 ,American Journal of Health-System Pharmacy,Eradicating Analgesic Use of Meperidine in a Hospital,"Some physicians, especially surgeons, continue to use meperidine as a first-line agent for pain management, despite its documented dangers."
