Date,Source,Headlines,Teaser
  February 2009 ,Heartwire from Medscape,Exenatide in Clinic for Reperfusion Injury,"A drug derived from lizard spit, exenatide, has shown promise in a study of reperfusion injury in pigs and is now in clinical trials for the same indication."
  January 2009 ,Medscape Medical News,Experimental Drug Use in Terminally Ill Patients,"Terminally ill patients are often willing to try experimental therapies but are ineligible for clinical trials. A new framework offers strategies for access to experimental compounds, and attempts to balance the interests of patients, manufacturers, and society."
  April 2010 ,Medscape Medical News,Game Show Addresses Poor Enrollment in Cancer Clinical Trials,Cancer clinical trials are misunderstood and poorly enrolled. How about a game show to improve community understanding of them?
  April 2010 ,Medscape Medical News,"BATTLE in Lung Cancer Continues, ""Good Tissue"" Needed","A new trial in advanced lung cancer employs ""adaptive randomization"" and tests multiple drugs at once."
  April 2010 ,Heartwire from Medscape,Sensationalizing Research,"A new editorial addresses the current challenges of clinical research, particularly the need to avoid public, media, and clinical sensationalism regarding new drugs and devices."
  April 2010 ,Medscape Medical News,NCI Cooperative Group Program in Need of an Overhaul,"The Institute of Medicine reports that the NCI Clinical Trials Cooperative Group needs an overhaul of its organization, management, and funding. "
  April 2010 ,Medscape Medical News,Kids Enrolled in Oncology Trials Clueless About Their Role in Research,"The majority of children with cancer who are enrolled in therapeutic clinical research trials lack an understanding of their role as research subjects, despite physicians' explanations."
  March 2010 ,Medscape Medical News,Unique Collaboration Launches I-SPY 2 Trial in Breast Cancer,"A new approach to drug development is being explored in this unusual trial, which pulls together pharmaceutical companies, cancers centers, and the US Food and Drug Administration."
  March 2010 ,Medscape Medical News,Early Termination of Clinical Trials May Overestimate Treatment Effects ,"In a meta-analysis, truncated randomized controlled trials were associated with greater effect sizes than trials not stopped early, especially in smaller studies. "
  March 2010 ,Medscape Medical News,Sonothrombolysis Effective in Clot Evacuation in Intracerebral Hemorrhage,Adding ultrasonography to thrombolytic therapy to dissolve blood clots in patients with intracerebral hemorrhage appears to be effective and safe. 
  February 2010 ,Medscape Medical News,NIH and FDA Collaborate to Speed Therapies From Microscope to Marketplace,NIH and FDA Collaborate to Speed Therapies from Microscope to Marketplace
  February 2010 ,Medscape Medical News,Researchers With Financial Interests Show Bias Toward Favorable Conclusions,New study findings support the need for full disclosure by researchers and indicate a strong bias toward positive findings among those with a vested interest.
  February 2010 ,Heartwire from Medscape,Research Essential for Overlooked CV Diseases in Africa,"Two doctors from Mozambique are calling for concerted efforts to foster multidisciplinary research into neglected cardiovascular diseases that predominantly occur in Africa. These include newly emerging cardiac manifestations of infectious diseases, say the authors. "
  February 2010 ,WebMD Health News,Study Linking Autism to Vaccine Retracted,"The retraction follows the finding of 'dishonest, irresponsible' study methods."
  January 2010 ,Medscape Medical News,New Paradigm Needed in Cancer-Drug Development,"Molecular targeting is unlikely to produce drugs that have a big impact on the most common cancers, and so a new approach to drug development is needed."
  December 2009 ,Heartwire from Medscape,FDA Review,Two separate studies of cardiovascular devices approved by the FDA raise new questions about the quality of clinical data supporting cardiovascular device PMAs.
  December 2009 ,Medscape Medical News,What's Hot at ASH 2009,Two cochairs of the scientific program provide a glimpse of what to look for at the forthcoming annual meeting of the American Society of Hematology.
  December 2009 ,Medscape Medical News,New Guidelines on Reporting Industry-Supported Clinical Trial Results,New guidance on standards required for communicating industry-supported medical research leads 2 experts to debate whether the conflict of interest is acceptable.
  November 2009 ,Medscape Medical News,Major Advances in Clinical Cancer Research in 2009: A Report From ASCO ,Leading oncologists identified what they consider to be major and notable advances in clinical cancer research in the past year.
  November 2009 ,Medscape Medical News,"Landmark Partial Breast Irradiation Trial Needs ""Unsuitable"" Patients","The description of certain breast cancer patients as ""unsuitable"" for partial irradiation in a recent consensus statement might be hampering enrollment to a landmark trial."
  November 2009 ,Medscape Medical News,Debate Continues Over Patient Access to Investigational Drugs,The debate over patient access to investigational drugs is not expected to be resolved anytime soon; many issues still need to be resolved.
  October 2009 ,Medscape Medical News,Safety Results of RCTs May Be Inconsistently Reported,A review showed significant heterogeneity and variability in the reporting of harm-related results in published reports of randomized controlled trials.
  September 2010 ,Medscape Medical News,Researchers Urge New Immunotherapy End Points,Scientists who developed ipilimumab for metastatic melanoma say we need a new approach to cancer immunotherapy trials.
  August 2010 ,Reuters Health Information,U.S. FDA Gets Tougher With Certain Drug Trials,"The U.S. Food and Drug Administration is cracking down on use of certain clinical trials that show a new drug is no worse than another already on the market, according to a government report released August 27th."
  September 2010 ,Medscape Medical News,Catherine DeAngelis to Step Down as JAMA Editor in 2011,"Symptomatic improvement over baseline was similar in the placebo groups in a meta-analysis of placebo-controlled trials, regardless of whether or not the active drug proved effective."
  September 2010 ,Medscape Medical News,Predictors of Placebo Responses in Bipolar Treatment Trials Identified,The National Institutes of Health wants to get more organized about this research. 
  August 2010 ,Medscape Medical News,New US Research Committee on Breast Cancer and the Environment,"Clinical trials continue to test lithium in amyotrophic lateral sclerosis, but these latest findings raise serious doubts about the drug's safety."
  August 2010 ,Medscape Medical News,Results of Failed Lithium Trial for ALS Cast Shadow on Ongoing Trials,The National Institutes of Health (NIH) has launched the first clinical trial of a dengue virus vaccine at Johns Hopkins University.
  August 2010 ,Medscape Medical News,NIH Launches Phase 1 Dengue Vaccine Trial,"ASCO will honor Nancy E. Davidson, MD, with the 2010 Gianni Bonadonna Breast Cancer Award later this year, in recognition of her original contributions to breast cancer research."
  July 2010 ,Medscape Medical News,Nancy Davidson Honored for Breast Cancer Research,A new interactive tool for clinicians and patients that aims to boost the number of participants in Alzheimer's studies by rapidly matching prospective subjects to clinical trials has been launched. 
  July 2010 ,Medscape Medical News,"Interactive Tool to Boost Participation in Alzheimer's Studies, Speed Advances",Pegylated liposomal doxorubicin is used as a control group in clinical trials at a dose associated with greater toxicity but not greater efficacy than a lower dose.
  July 2010 ,Medscape Medical News,"""Serious Ethical Dilemma"" in Ovarian Cancer Chemotherapy Trials",Statins lowered the risk for biochemical recurrence in some men who used the drugs at surgery or radiotherapy for prostate cancer. Is it time to study this prospectively? 
  June 2010 ,Medscape Medical News,"Statins and Prostate Cancer Recurrence: RCT Now Needed, Say Experts","Two investigational drugs showed promising results in phase 2 studies, whereas 2 others appeared to offer no benefit to lung cancer patients."
  June 2010 ,Medscape Medical News,Ups and Downs in Development of New Drugs for Lung Cancer,Scott Reuben published articles touting the use of celecoxib and rofecoxib to help manage postoperative pain. 
  June 2010 ,Medscape Medical News,Anesthesiologist Sentenced to 6 Months for Faked Research,"The resource, developed jointly by the FDA and ASCO, aims to help physicians and patients understand how to access investigational unapproved drugs."
  June 2010 ,Medscape Medical News,New Online Resource Helps With Access to Investigational Drugs ,"Reiterating findings from the IOM report, experts point out that the National Cancer Institute (NCI) clinical trials network is essential to cancer research but in need of a major overhaul. "
  June 2010 ,Medscape Medical News,NCI's Clinical Trials Program in Need of Improvement,"The ATHENA story is a good example of what critics say is wrong with medical research, according to a report in the Milwaukee Journal Sentinel. By allowing the drug company to control the raw data, there is concern that data can be manipulated or suppressed, making bad drugs look good or good drugs look great."
  June 2010 ,Heartwire from Medscape,ATHENA in the Media,"In patients with nonsmall-cell lung cancer (NSCLS) with a rearrangement of the ALK gene, the investigational ALK inhibitor showed a 90% response rate. "
  June 2010 ,Medscape Medical News,"Crizotinib in ALK-NSCLC; Response Rate ""Unprecedented"" ",An exclusive interview with the outgoing president of the American Society of Clinical Oncology provides a glimpse of some of the exciting research due to be presented at this year's annual meeting.
  June 2010 ,Medscape Medical News,What's Hot at ASCO® 2010,"The investigational agent CCX282-B, an inhibitor of leukocyte trafficking, maintained remission in Crohn's disease over a 36-week period."
  May 2010 ,Medscape Medical News,Chemokine Receptor 9 Antagonist in Crohn's Disease Shows Durable Efficacy,"A review concludes that nearly 20% of completed trials of drug treatment for acute stroke are not ultimately published, but experts debate the relevance of this finding. "
  November 2010 ,Medscape Medical News,Ibuprofen/Famotidine Reduces Gastric Ulcer Incidence,"HZT-501, an ibuprofen-famotidine combination, is associated with a reduction in upper gastrointestinal ulcer incidence and in increased compliance relative to ibuprofen alone."
  November 2010 ,Medscape Medical News,More Details Released on Landmark Lung Cancer Screening Trial,Screening for lung cancer with computed tomography has shown a mortality benefit.
  November 2010 ,Medscape Medical News,"Lung Cancer Deaths Reduced by CT Scanning, National Trial Halted ",Screening with computed tomography (CT) was significantly better than screening with chest x-rays at reducing death from lung cancer among heavy smokers.
  October 2010 ,Medscape Medical News,Injection Lipolysis of Abdominal Subcutaneous Fat Is on Horizon,A phase 2 clinical trial of LIPO-102 showed that it is well tolerated and that it produced quantifiable fat reduction.
  October 2010 ,Medscape Medical News,Crizotinib for ALK-Positive Tumors -- A New Champion in the Cancer Wars?,The drug produced striking responses in a small proportion of lung cancer patients who harbor an ALK mutation in a phase 2 clinical trial. 
  October 2010 ,Medscape Medical News,"MS Drugs in Development: Firategrast, Ocrelizumab, and Ofatumumab",A look at the latest in MS phase 2 clinical trials.
  October 2010 ,Medscape Medical News,Glioma Vaccine Improves Survival and Heads Toward Phase 3,A glioblastoma peptide vaccine doubled progression-free survival and increased overall survival by 9 months in phase 2 studies.
  October 2010 ,Medscape Medical News,The Meaning of Disclosure: New Terms Clarify Financial Relationships,Too many free-form disclosure terms obscure potential conflicts of interest. Researchers propose a standard nomenclature and explore other ways to make disclosure more meaningful.
  October 2010 ,Medscape Medical News,The Whole Truth? Meta-Analysis of Reboxetine Trials Calls Into Question Veracity of All Industry-Sponsored Research,A meta-analysis of the antidepressant reboxetine is raising questions about the veracity of safety and efficacy data from all industry-sponsored trials.
  October 2010 ,Medscape Medical News,FDA Device Panel Considers Design of Clinical Trials for Treatment of Depression,A panel considers various trial design issues regarding devices used to treat depression but delivers no definitive conclusions.
  October 2010 ,Heartwire from Medscape,JUPITER Criticism Addressed in Full,"A paper addressing the criticisms recently leveled at the JUPITER trial has now been published, but in a different journal."
  September 2010 ,Medscape Medical News,Pasireotide Shows Promise for Cushing's Disease,"The drug normalized urinary free cortisol levels in 26% of patients in a phase 3 trial; results will form the basis for regulatory filing later this year, according to the drug developer."
  September 2010 ,Medscape Medical News,"Zibotentan, Sunitinib Fail in Prostate Cancer Phase 3 Trials ",Two phase 3 clinical trials in prostate cancer have been stopped because of lack of benefit; a third trial has been unblinded because of benefit. 
  September 2010 ,Medscape Medical News,"Republicans, Democrats Agree on Law Improving Access to Clinical Trials","Bipartisan legislation will not count up to $2000 in clinical trial compensation as income under Medicaid, Supplement Security Income."
  September 2010 ,Medscape Medical News,Dr. Edward Chu Appointed Chief of Hem/Onc at University of Pittsburgh,"Edward Chu, MD, moves to the University of Pittsburgh School of Medicine to become chief of the Division of Hematology/Oncology and deputy director of the University of Pittsburgh Cancer Institute."
  September 2010 ,Medscape Medical News,Investigational Agent Improves Lung Function and Asthma Symptoms,A phase 2 trial of an immunomodulatory toll-like receptor-9 drug with a novel mechanism of action maintains control of asthma symptoms without the need for inhaled corticosteroids.
  September 2010 ,Medscape Medical News,"Thyroid Cancer Treatment Has ""Highest Response Rate Yet""","In patients with a rare form of thyroid cancer, a targeted therapy outshines past experimental therapies with an unusually high response rate."
  September 2010 ,Medscape Medical News,"""Major Advance"" Declared in Metastatic Melanoma -- And It's Only Phase 1",The buzz about an investigational agent for metastatic melanoma increases as early data are published.
  September 2010 ,Medscape Medical News,Pioglitazone Safe but Not Effective for Alzheimer's Disease,"A small pilot study shows that, although relatively well tolerated, the diabetes medication pioglitazone is not effective in treating patients with mild to moderate Alzheimer's disease."
  September 2010 ,Medscape Medical News,"Investigational Melanoma Therapy Needs ""Broad Target Blockade""",PLX4032 has received a lot of early accolades. Now more of the science behind the agent is published.
  February 2011 ,Medscape Medical News,Study Investigates Whos and Wheres of Cancer Trial Referrals,"Medical oncologists refer most, but only a minority of patients is referred at all."
  February 2011 ,Medscape Medical News,'Unrealistic Optimism' Plagues Early-Phase Oncology Trials,Phase 3 results suggest an overall survival benefit with RG7204 for patients with advanced melanoma who harbor BRAF mutations.
  February 2011 ,Medscape Medical News,Enrollment Stopped in Phase 3 Lung Cancer Trial of Necitumumab,"Quality of life (QOL) measures are increasingly used in breast cancer clinical trials, but are they as accurate as symptoms for assessing treatments?"
  January 2011 ,Medscape Medical News,Experimental Melanoma Agent Shows Survival Benefit in Phase 3 Trial,"If you have been to the San Antonio Breast Cancer Symposium (SABCS), then you know his voice. Now meet the man."
  January 2011 ,Medscape Medical News,Measure Symptoms or QOL in Breast Cancer Trials?,"Eli Lilly has suspended its phase 3 trial evaluating the investigational agent tasisulam as a treatment for advanced melanoma, citing safety concerns. "
  January 2011 ,Medscape Medical News,"Star at SABCS . . . But Who Is 'Vogl, New York'?",Patients who have failed on all previous therapy showed dramatic responses to this experimental antibody-drug conjugate.
  December 2010 ,Medscape Medical News,Lilly Suspends Study of Tasisulam for Metastatic Melanoma,It's December and that means the SABCS and time for important research in breast cancer to be presented.
  December 2010 ,Medscape Medical News,"Brentuximab Shows ""Amazing"" Responses in Refractory Lymphoma","The results are preliminary, but ponatinib has shown clinical evidence of antileukemic activity in patients with resistant/refractory chronic myeloid leukemia (CML). "
  December 2010 ,Medscape Medical News,What's Hot at the 2010 San Antonio Breast Cancer Symposium,An electric field treatment showed survival benefit and less toxicity than chemotherapy.
  December 2010 ,Medscape Medical News,Novel Agent Ponatinib Shows Promise in Resistant CML,The Rock Stars of Science are back!
  December 2010 ,Medscape Medical News,Electrical Device for Cancer Treatment Polarizes Audiences,"Bevacizumab added to chemotherapy delayed disease progression and extended survival, compared with historic controls, but the study has been criticized."
  December 2010 ,Medscape Medical News,2010 Rock Stars of Science Features 6 Cancer Docs,"Eminent researchers in the field of Alzheimer's disease and autism rub shoulders with Bret Michaels and other celebrity rock stars in GQ Magazine's ""Rock Stars of Science"" pictorial spread."
  December 2010 ,Medscape Medical News,Bevacizumab Beneficial in Newly Diagnosed Glioblastoma?,Icatibant quickly resolves acute laryngeal hereditary angioedema attacks.
  December 2010 ,Medscape Medical News,New Drugs and Research to Be Discussed at ASH 2010 ,"The high response rates to the experimental BRAF inhibitor PLX4032 have been confirmed in a large clinical trial, but it also revealed resistance."
  November 2010 ,Medscape Medical News,"Renowned Alzheimer's Researchers Featured in GQ's ""Rock Stars of Science""",Advances in clinical cancer research considered to be either major or notable are listed by the American Society of Clinical Oncology in its annual report.
  November 2010 ,Medscape Medical News,Icatibant Rapidly Resolves Laryngeal Hereditary Angioedema,Programs and resources at the National Institutes of Health (NIH) accelerate the translation of basic scientific research into clinical benefits.
  November 2010 ,Medscape Medical News,"Response Rates Confirmed, But Resistance Is Emerging to Melanoma Drug","A malaria vaccine candidate, RTS,S/AS01E, the furthest along in clinical development, demonstrated safety and efficacy in a phase 2 trial of infants."
  June 2011 ,Medscape Medical News,'Data Gone Wrong': Unreproducible Cancer Genomics Studies ,"The saga of Dr. Potti has brought attention to the increasing complexity of ""omics"" research and the need for validation and reproducibility."
  June 2011 ,Medscape Medical News,Trial of Gabapentin May Have Been a Marketing Ploy,"The stated aim of the phase 4 STEPS trial was to study efficacy and safety of gabapentin; Instead, it may have been a ""seeding trial"" to promote the drug's use, researchers suggest."
  June 2011 ,Medscape Medical News,Blinatumomab Produced Complete Remission in ALL,A novel antibody resulted in complete remission and negative status for minimal residual disease in 75% of patients with aggressive (acute lymphoblastic leukemia) ALL in small study.
  June 2011 ,Medscape Medical News,Faster Response Rates in CML with Bosutinib,"In patients newly diagnosed with chronic myeloid leukemia (CML), bosutinib treatment resulted in better rates of major molecular response than imatinib. "
  June 2011 ,Medscape Medical News,Dr. Lee J. Helman Honored by ASCO,"Lee J. Helman, MD, will receive the 2011 Pediatric Oncology Award and Lecture from the American Society of Clinical Oncology (ASCO) at its annual meeting."
  June 2011 ,Medscape Medical News,Personalized Therapy Trials Up Response and Survival,"Phase 1 trials in cancer patients normally see a response in only 5% of patients, but an attempt to personalize with targeted therapy raised this to 27%."
  June 2011 ,Medscape Medical News,What's Happening at ASCO This Year,Some of the cancer news highlights that will be hitting the headlines are described.
  June 2011 ,Medscape Medical News,New Tool Aims to Boost Diversity in Clinical Trials ,"A new Web-based ""Clinical Trials Atlas"" could help close the gap for minority enrollment in clinical trials."
  May 2011 ,Medscape Medical News,Elderly Can Be Included in Colorectal Cancer Chemo Trials,A British Medical Research Council trial has adjusted its design so that benefits for chemotherapy in colorectal cancer can be better evaluated in frail and elderly patients.
  May 2011 ,Reuters Health Information,US Doctors Face Sanctions for Spine Study Payments,New Jersey's physician regulatory board has disciplined three orthopedic surgeons for failing to disclose financial interests in an artificial spinal disc made by Swiss medical device maker Synthes Inc.
  April 2011 ,Medscape Medical News,"Scientific Literature on Brain Volume Abnormalities Overblown, Expert Says ","Too many studies of brain volume abnormalities linked to mental health disorders report statistically significant results, a pattern that strongly suggests scientific bias, a researcher concludes. "
  April 2011 ,Medscape Medical News,'Model Translational Researcher' Wins Karnofsky Award,World-renowned multiple myeloma expert is the recipient of ASCO's 2011 award and lecture.
  April 2011 ,Medscape Medical News,Fast Track for Cancer Drugs: Shut It Down or Speed It Up?,FDA officials discuss the how the current system for accelerated approval is not working well; new changes being proposed include the idea of approval straight after phase 1. 
  April 2011 ,Medscape Medical News,Targeting 2 Pathways May Enhance Antitumor Activity,Combining therapies that target MEK and PI3K pathways has the potential to be more effective than either agent used alone.
  April 2011 ,Medscape Medical News,Novel Agent Prevents Lesions in Basal Cell Nevus Syndrome,A new hedgehog pathway inhibitor inhibited new lesion development and reduced tumor size in patients with basal cell nevus syndrome. 
  March 2011 ,Medscape Medical News,"NanoKnife, Liposomal Doxorubicin Show Efficacy Against Liver Cancer",Irreversible electroporation and thermally sensitive liposomal doxorubicin might enhance the clinical benefits of tumor ablation -- in combination with radiofrequency ablation or alone.
  March 2011 ,Heartwire from Medscape,Quinidine Fades; Pharma Asked to Put Patients Before Profits,The situation has gotten so bad that one physician recently couriered a few boxes of quinidine to a colleague halfway around the world who couldn't access it in his own country.
  March 2011 ,Heartwire from Medscape,Stenting Cost-Effective in High-Risk Surgical Patients,"The initial procedural costs were significantly higher for carotid stenting, at more than $4000 per patient, but with a shorter length of hospital stay, this reduced the initial hospital costs to just $559 more per patient undergoing stenting compared with those who underwent surgery."
  March 2011 ,Medscape Medical News,Four Cancer Genomics Papers Retracted From Top Journals,"Dr. Anil Potti and colleagues have retracted papers from the New England Journal of Medicine, Lancet Oncology, Nature Medicine, and Journal of Clinical Oncology. "
  February 2011 ,Medscape Medical News,AACR Honoree Warns of Crisis in Cancer Research,"Susan Horwitz, PhD, the AACR Lifetime Achievement Award winner, warns that new investigators face a funding crisis."
  October 2011 ,Medscape Medical News,Novel Drug Shows Promise for Mixed-Lineage Leukemia,The small molecule inhibitor offers a new therapeutic mechanism for targeting mixed-lineage leukemia.
  October 2011 ,Medscape Medical News,Trial Drug Slows Slow Progression of Pulmonary Fibrosis,An investigational agent shows a trend toward stabilizing lung function by significantly reducing the decline in forced vital capacity in patients with pulmonary fibrosis. 
  September 2011 ,Medscape Medical News,Insider Knowledge of Trial Results May Influence Stock Price,"Traditional large-scale trials, which recruit large numbers of patients and take years to complete, might not be the best approach for newer targeted cancer therapies. "
  September 2011 ,Medscape Medical News,New Trial Approach Needed for Targeted Cancer Therapies,Slow uptake of the investigational opioid NKTR-181 in the central nervous system reduces the euphoria and sedation that attracts opioid abusers.
  September 2011 ,Medscape Medical News,Novel Opioid May Deter Abuse Through Slow-Acting Analgesia,"Practicing-changing data, personalized medicine, and the integration of translational science into clinical practice."
  September 2011 ,Medscape Medical News,Congress Urged To Renew Commitment to Cancer Research,Companies that make the gene-sequencing devices used in scientific research face a tough few years as potential cuts to the U.S. federal budget squeeze funding to its main academic and research customers.
  September 2011 ,Medscape Medical News,What's Hot at ECCO/ESMO 2011,"In yet another chapter of the Anil Potti saga, several patients have filed a lawsuit against the beleaguered researcher and Duke University. "
  September 2011 ,Reuters Health Information,Gene Sequencers Face Govt Budget Squeeze,"MG01C1, an extended-release formula of nonstimulant metadoxine, demonstrates safety and efficacy in a phase 2 randomized trial in adults with ADHD."
  September 2011 ,Medscape Medical News,Dr. Potti and Duke University Sued Over Faulty Research,"A recent study, which found that children using cell phones do not have a higher risk for brain cancer, is flawed and the findings are biased, say some scientists. "
  September 2011 ,Medscape Medical News,Extended-Release Metadoxine Safe and Effective for ADHD,A fifth paper authored by former Duke University physician and cancer researcher Anil Potti has been retracted. Is he setting a record?
  August 2011 ,Medscape Medical News,"Cell Phone Study Was Flawed, Say Some Experts",A group of neuro-oncologists insist that the time has come to include patients with brain tumors in phase 1 trials in oncology.
  August 2011 ,Medscape Medical News,Yet Another Retraction for Potti Cancer Gene Research,"The company hopes to answer criticism that side effects of their Infuse Bone Graft in spinal fusion surgery went unreported in published studies. Yale proposes a ""new model"" for collaboration between industry and academia."
  August 2011 ,Medscape Medical News,Include Patients With Brain Tumors in Phase 1 Trials,"The American Society of Clinical Oncology continues to recommend against the use of chemotherapy sensitivity and resistance assays, except in the setting of a clinical trial."
  August 2011 ,Medscape Medical News,Yale to Provide Review of Medtronic’s Infuse DataYale to Provide Review of Medtronic's Infuse Data,"Dr. Jim Cassidy, who was until recently professor of oncology at the University of Glasgow, is the now head of translational research at Roche US."
  August 2011 ,Medscape Medical News,Use of Chemo Assays Outside Clinical Trials Still a No No,"The watchdog group says the predictable risks of using the immunosuppressant, which emerged in trials for gouty arthritis, appear to outweigh the potential benefits."
  August 2011 ,Medscape Medical News,Top Cancer Professor Leaves Academia for US Pharma,"Minority participation in clinical trials remains lower than in the general population, accounting for only 10% of participants in multicenter clinical trials."
  July 2011 ,Medscape Medical News,Public Citizen Wants 'Unethical' Canakinumab Trials Halted,About a quarter of the phase 3 trials presented at ASCO annual meetings are either unpublished or publication has been greatly delayed.
  July 2011 ,Medscape Medical News,"NIH, NMA Renew Push for Minorities in Clinical Trials","Lung cancer experts praise the ""enormous achievement"" of a randomized trial showing a reduction in mortality from early detection with computed tomography screening."
  December 2011 ,Medscape Medical News,What's Hot at ASH 2011?,"A glimpse at the hot news coming out of the annual meeting of the American Society of Hematology (ASH), being held this year in San Diego, California."
  November 2011 ,Heartwire from Medscape,Erasmus MC Fires Poldermans; ESC Reviews His Work,"Erasmus Medical Center has fired Dr Don Poldermans, a well-known researcher in cardiovascular medicine, for academic misconduct."
  November 2011 ,Medscape Medical News,Two New Drugs Poised to Replace Interferon in HCV Treatment,The combination of an investigational polymerase inhibitor plus a novel protease inhibitor shows promise in the treatment of chronic HCV infection without the use of interferon.
  November 2011 ,Medscape Medical News,Novel Nasal Spray Bests Current First-Line Therapies for SAR,"A combination nasal spray is effective, well-tolerated, and provides a significant reduction in total nasal symptom score, compared with 2 first-line therapies for seasonal allergic rhinitis (SAR)."
  November 2011 ,Medscape Medical News,New Once-daily HCV Drug Overcomes Poor Interferon Response,"PSI-7977, a pill taken once daily in combination with ribavirin and pegylated interferon, achieved 100% cure rate in hard-to-treat interleukin 28B T/T genotype HCV patients."
  November 2011 ,Medscape Medical News,New HCV Drug Achieves 100% Cure Rate Without Interferon,"A new oral polymerase inhibitor targeting the hepatitis C virus (HCV) achieved a 100% cure rate when used in combination with ribavirin, with or without the addition of interferon."
  November 2011 ,Medscape Medical News,ASCO Unveils New Vision for Transforming Cancer Research,The American Society of Clinical Oncology (ASCO) has issued a detailed prescription to transform clinical cancer research in the United States and speed the development of new therapies.
  November 2011 ,Reuters Health Information,Dutch Psychologist Admits He Made up Research Data,A Dutch psychologist has admitted making up data and faking research over many years in studies which were then published in peer-reviewed scientific journals.
  November 2011 ,Medscape Medical News,Prostate Cancer Trial Stopped as MDV3100 Improves Survival,It is likely that an experimental agent will eventually join the ranks of treatment for men with advanced disease.
  October 2011 ,Reuters Health Information,Drugmakers See Pressure Points in Emerging Markets,"GlaxoSmithKline Chief Executive Andrew Witty says he is an ""extreme bull"" on emerging markets, echoing the view of Big Pharma peers that the world's fast-growing economies will drive drug sales as Western markets flag."
  October 2011 ,Medscape Medical News,Highlights of the Upcoming ACR 2011 Annual Meeting,"Attendees can expect information on pain, osteoarthritis, targets for rheumatoid arthritis, and new technology for imaging gout."
  October 2011 ,Medscape Medical News,Promising Results for Daclizumab High-Yield in MS ,Results of the phase 2b SELECT trial suggest this daclizumab formulation may be a useful option in MS. 
  October 2011 ,Medscape Medical News,ACG Meeting Spotlights Hot Gastroenterology Topics for 2011,One featured lecture will look at how food components can trigger or induce certain functional gut disorders.
  October 2011 ,Medscape Medical News,Improved Survival in CRC; Regorafenib Study Halted,A pivotal phase 3 trial was stopped when an interim analysis revealed that patients on the investigational drug had significantly longer overall survival.
  October 2011 ,Medscape Medical News,New Antibiotics in the Pipeline But Situation Still Dire,"Despite some progress in the clinical development of new antimicrobial agents against resistant Gram-negative bacteria (GNB), none has been identified that is active against panresistant GNB."
  October 2011 ,Medscape Medical News,"Cell Phones and Brain Tumors: No Link, But Is Study Flawed?","The largest study to date has found no overall association between cell phone use and brain tumors, but experts say the study is flawed."
  October 2011 ,Medscape Medical News,Intense Obesity Interventions Don't Increase Attrition,Diet and behavioral treatments had the largest effect on obesity-trial dropout rates; high-intensity interventions did not have an effect.
  October 2011 ,Reuters Health Information,U.S. Authorities Perplexed by Drug Shortage Spike,"Two years into an escalating shortage of life-saving cancer drugs, regulators and lawmakers are still unable to identify why it is happening, let alone how to solve the problem."
  October 2011 ,Medscape Medical News,Many Trials Indicate Benefit of HIV Preexposure Prophylaxis,Several trials of oral or topical antiretroviral compounds designed to prevent the transmission of HIV by sexual intercourse have produced proof of concept for preexposure prophylaxis.
