Date,Source,Headlines,Teaser
  November 2005 ,Medscape Infectious Diseases,Highlights of the IDSA 43rd Annual Meeting,"Dr. John G. Bartlett reviews the hottest topics from this year's IDSA meeting -- avian influenza, a new epidemic strain of C difficile, community-acquired MRSA, and new antibiotics."
  October 2005 ,Medscape Pharmacists,Vancomycin Duration of Treatment,How long should a patient receive vancomycin therapy? A number of patient factors must be considered.
  September 2005 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: September 30, 2005","Dr. Bartlett reviews the latest on new antimicrobials and vaccines, MRSA, pneumonia, traveler's diarrhea, meningococcal disease, malaria, vCJD, rabies, HBV, pertussis, endocarditis, and more."
  August 2005 ,Medscape Infectious Diseases,Highlights of the 16th ISSTDR Meeting,"Dr. Myron Cohen reviews the most critical clinical, epidemiologic, and basic scientific data from this key biennial meeting on sexually transmitted diseases."
  July 2005 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: July 15, 2005","John Bartlett, MD, reviews the latest on C difficile colitis & diarrhea, avian influenza, treatment of CAP, risk of respiratory syncytial virus infection in high-risk populations, and more."
  June 2005 ,Medscape Infectious Diseases,5th Intl Symposium on Antimicrobial Agents & Resistance,"ISAAR 2005: In this report based on his plenary lecture, Robert Daum, MD, describes recent data concerning community-acquired methicillin-resistant Staphylococcus aureus."
  June 2005 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: May 31, 2005","Dr. Bartlett reviews pertussis prev/tx, purpura fulminans due to S aureus, tx for Legionnaires disease, impact of vancomycin resistance on enterococcal bacteremia, entecavir for HBV, and much more."
  May 2005 ,Medscape HIV/AIDS,"Bartlett Infectious Diseases Review: May 15, 2005","Dr. Bartlett reviews the latest on flu vaccination efficacy in various age groups, new pneumonia treatment guidelines from ATS/IDSA, antifungal treatment, E coli outbreaks, and more."
  April 2005 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: April 15, 2005","Dr. Bartlett reviews the latest data on the 2004-2005 US flu season, impact of pneumococcal vaccination on macrolide resistance, heptavalent cholera vaccine, and more."
  February 2005 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: January 31, 2005","Dr. Bartlett reviews the latest on SARS, influenza, hep B, infective endocarditis, daptomycin against MDR-GPC, acute bronchitis, MRSA, polio & pneumococcal vaccination, relapse of TB, and more."
  January 2005 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: December 31, 2004","Dr. Bartlett reviews the latest on influenza, gemifloxacin, drug resistance, poliomyelitis vaccination/epidemiology, S aureus & C difficile in pseudomembranous intestinal diseases, & more."
  January 2005 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: November 30, 2004","Dr. Bartlett reviews the latest on community-acquired MRSA, Hep B, influenza, pneumonia, diabetic foot infections, surgical infections, TB, pneumococcal bacteremia, SARS, anthrax, polio, & more."
  October 2004 ,Medscape Infectious Diseases,"Infectious Diseases: October 30, 2004","Dr. Bartlett reviews the latest on influenza, antibiotic tx guidelines, MRSA, hepatitis B, West Nile virus, smallpox vaccination, Crohn's disease, C difficile, prions, rhinovirus, & more."
  October 2004 ,Medscape Infectious Diseases,"Bartlett HIV/AIDS Review, October 15, 2004","Dr. Bartlett reviews the latest data on drug resistance, rabies in transplant recipients, bacterial sinusitis, control of antimicrobial-resistant pathogens, vulvovaginal candidiasis, and more."
  September 2004 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: September 15, 2004","Dr. Bartlett reviews the latest data on Crohn's disease, syphilis, ventilator-associated pneumonia, inhalational anthrax, nosocomial bloodstream infections, and variant Creutzfeldt-Jakob disease."
  August 2004 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases Review: August 31, 2004","Dr. Bartlett reviews the recent data on conjunctivitis, COPD, MRSA epidemiology, pneumococcal pneumonia, osteomyelitis, Asian influenza, and more."
  August 2004 ,Medscape Infectious Diseases,"Bartlett Infectious Diseases: August 15, 2004","Dr. Bartlett reviews the latest data on antimicrobial prophy for surgery, daptomycin for complicated skin infections, rabies in transplant recipients, antibiotic resistance/anaerobic bacteria, & more."
  June 2007 ,Medscape Pulmonary Medicine,The Emergence and Impact of Extensively Drug-Resistant Tuberculosis,The CDC issued its first federal quarantine order since 1963 for a patient with XDR-TB. Where did this disease come from and how can we treat it?
  April 2007 ,Medscape Infectious Diseases,C difficile Literature: Commentary by Dr. John G. Bartlett  -- April 2007,In this review and commentary: a retrospective analysis of risk factors for death in people with fulminant C difficile-associated colitis and antibiotic management of second-relapse CDAD.
  April 2007 ,Medscape Pediatrics,Nonvaccine Serotypes Have Become the Most Common Pneumococcal Isolates in U,"Since the introduction of the 7-valent pneumococcal conjugate vaccine in the United States, overall resistance of nonvaccine serotypes has increased."
  April 2007 ,Medscape Infectious Diseases,MRSA Literature: Commentary by Dr. John G. Bartlett -- April 2007,"Strains of community-acquired methicillin-resistant Staphylococcus aureus from a wide variety of settings across the United States were remarkably similar, with still-evolving resistance."
  March 2007 ,Medscape Infectious Diseases,GI Bacterial Infections: Commentary by Dr. John G. Bartlett   March 2007,"Dr. Bartlett reviews treatment for Clostridium difficile diarrhea and colitis, Klebsiella oxytoca as a possible causative organism of antibiotic-associated hemorrhagic colitis, and more."
  March 2006 ,Medscape Family Medicine,Don't Prescribe Antibiotics -- Just Treat the Pain,Commentary on a study published December 2006 in Annals of Family Medicine
  October 2006 ,Medscape Pharmacists,Wait-and-See Approach for Otitis Media Means Fewer Prescriptions Filled,Asking parents to wait 2 days to fill antibiotic prescriptions for their children with otitis media could help reduce antibiotic overuse and resistance.
  October 2006 ,Medscape Pediatrics,Intrapartum Antibiotic Use Linked to E coli Infection?,A study published in the July issue of Pediatrics looks at the use of intrapartum prophylactic antibiotics in mothers at high risk for GBS.
  August 2006 ,Medscape Pediatrics,Acute Pharyngitis in Children: Properly Managed?,A study published in Pediatrics examines how physicians diagnose and treat pharyngitis.
  July 2006 ,Medscape Infectious Diseases,Bacterial Infections: July 2006,Dr. John G. Bartlett reviews the recent literature: an overview of community-acquired bacterial meningitis in adults and a rare case of bacteremia due to a metronidazole-resistant Prevotella strain.
  July 2006 ,Medscape Infectious Diseases,Tuberculosis: July 2006,Dr. John G. Bartlett reviews recent tuberculosis literature: new information on interferon-gamma assay for diagnosis and new data on causes of drug resistance patterns.
  June 2006 ,Medscape Infectious Diseases,Antimicrobials: June 2006,"Dr. John G. Bartlett reviews the literature on the antibiotic and antifungal pipeline, new data on telithromycin, and a comparative antibiotic trial in febrile neutropenic patients with cancer."
  May 2006 ,Medscape HIV/AIDS,Community-Associated MRSA Infections: May 2006,"Dr. John G. Bartlett reviews literature on the treatment and epidemiology of methicillin-resistant Staphylococcus aureus (MRSA), including community-associated strains as nosocomial pathogens."
  March 2006 ,Medscape Infectious Diseases,Bacterial Infections: March 2006,"Dr. Bartlett reviews bacterial infections in selected patient populations and selected sites: foot infections in patients with diabetes, neutropenic cancer patients, tsunami survivors, and more."
  March 2006 ,Medscape Infectious Diseases,Antibiotic Resistance: March 2006,"Dr. Bartlett reviews recent trends in antibiotic resistance, including increased resistance to certain antibiotics over time, risk factors for MRSA bacteremia, and nasal carriage of MRSA."
  March 2006 ,Medscape Infectious Diseases,Clostridium difficile: March 2006,"Dr. John G. Bartlett reviews the recent literature on the toxin-variant, fluoroquinolone-resistant epidemic strain of Clostridium difficile."
  February 2006 ,Medscape Infectious Diseases,Bacterial Infections: February 2006,"Dr. John G. Bartlett reviews the role of PVL-producing MRSA in necrotizing pneumonia, antibiotic chemoprophylaxis, a clinical trial of a new levofloxacin delivery system for CAP, and more."
  January 2006 ,Medscape Infectious Diseases,Highlights of American Society of Tropical Medicine and Hygiene,"Dr. Kevin Kain reviews key data from the meeting: blood-borne parasites and blood safety; toxoplasmosis; neurocysticercosis; prevention, diagnosis, and treatment of malaria; and more."
  January 2006 ,Medscape Infectious Diseases,Antibacterial Drug Resistance: December 2005,Dr. Bartlett reviews the literature and comments on the latest data on the epidemiology of drug-resistant bacterial infections and antibiotic selection for patients with cystic fibrosis.
  January 2009 ,Medscape Family Medicine,Efforts to Reduce Unnecessary Antibiotic Prescribing: Are They Worth It?,This Best Evidence Review weighs in on a study from the journal Medical Care on interventions to reduce unnecessary antibiotic prescribing.
  November 2008 ,Medscape Infectious Diseases,CA-MRSA Outbreaks,"Health Commissioner Emeritus of the Virginia Department of Health answers the question: ""How should we respond to outbreaks of CA-MRSA?"""
  October 2008 ,Medscape Nurses,How Should I Treat Acute Bacterial Rhinosinusitis?,"Bacterial rhinosinusitis brings many patients into the office, but how many really need antibiotics?"
  September 2008 ,Medscape Infectious Diseases,Pip/Taz Psuedomonas,"Paul Auwaerter, MD, reviews the past and present of piperacillin/tazobactam for the treatment of Pseudomonas aeruginosa in this videoblog."
  August 2008 ,Medscape Pediatrics,Escherichia coli Sepsis and Ampicillin Resistance in Neonates,A study published in the April 2008 issue of Pediatrics looks at changes in rates of antibiotic resistance at one US hospital over 17 years.
  July 2008 ,Medscape Pulmonary Medicine,Current Perspectives on Pneumonia in Clinical Practice,"In this expert interview, Michael Niederman, MD, considers clinical management trends to prevent and treat pneumonia caused by ever-evolving pathogens in at-risk patient populations."
  May 2008 ,Medscape Infectious Diseases,Neisseria,"It was the best of times, it was the worst of times. In the face of antimicrobial treatment resistance, what are the recommended changes in prescribing related to N. gonorrhoeae and N. meningitidis?"
  May 2008 ,Medscape Pediatrics,Antimicrobial Treatment for Acute Sinusitis,"A study in the December 5, 2007, issue of JAMA looks at whether antibiotics and nasal steroids are effective in the treatment of acute sinusitis."
  May 2008 ,The Medscape Journal of Medicine,"How to Treat Skin Infections, Including MRSA, in 2008","Erik Schraga, MD, with Stanford-Kaiser Santa Clara Emergency Medicine in California, explains the correct way to treat skin abscesses in 2008."
  February 2008 ,The Medscape Journal of Medicine,Spread of MRSA: Past Time for Action,"Thomas Ward, MD, Chief, Infectious Diseases, Portland Oregon VA Medical Center, teaches us how to prevent MRSA."
  January 2008 ,Medscape Pediatrics,Increased Prevalence of Multiresistant Serotype 19A Pneumococcal Strain,"A study published in the October 17, 2007, issue of JAMA looks at whether nonvaccine strains are becoming more clinically prevalent."
  January 2008 ,Medscape Infectious Diseases,"Literature Commentary by Dr. John G. Bartlett: STIs, January 2008","In this review and commentary: latest prevalence data for STIs, including screening for Chlamydia and treatment options for fluoroquinolone-resistant gonorrhea."
  January 2008 ,Medscape Infectious Diseases,"Literature Commentary by Dr. John G. Bartlett: MRSA, Jan '08",In this review and commentary: CDC investigators characterize invasive methicillin-resistant Staphylococcus aureus infections acquired in healthcare or community settings.
  January 2008 ,Medscape Infectious Diseases,"Literature Commentary by Dr. John G. Bartlett: C difficile, Jan '08","In this review and commentary: characteristics of a regional epidemic of nosocomial Clostridium difficile, including antibiotic sensitivity, virulence factors, and outcome."
  December 2007 ,Medscape HIV/AIDS,"Literature Commentary by Dr. John G. Bartlett: MRSA, Dec 2007",In this review and commentary: New data on treatment of CA MRSA; revised vancomycin mean inhibitory concentration breakpoints for S aureus; and multidrug-resistant Acinetobacter.
  November 2007 ,Medscape Pediatrics,Prophylactic Antimicrobials Linked to Recurrent UTIs in Children?,"A study published July, 2007 in JAMA looks at  5 years of data from a 3-state primary care research network in the Northeast."
  August 2007 ,Medscape Infectious Diseases,"Literature Commentary by Dr. John G. Bartlett: MRSA, August 2007","In this review and commentary: The CDC reports high mortality in influenza patients with CAP due to MRSA, and investigators explore methods to eradicate MRSA carriage in nares."
  July 2007 ,Medscape HIV/AIDS,"Literature Commentary by Dr. John G. Bartlett:  C difficile, July 2007","In this review and commentary: a treatment approach for recurrent CDAD, and interim CDAD surveillance definitions from a CDC ad hoc working group."
  July 2007 ,Medscape HIV/AIDS,"Literature Commentary by Dr. John G. Bartlett: Antibiotic Resistance, July","In this review and commentary: In this randomized, double-blind, placebo-controlled study, use of macrolides was found to drive macrolide resistance in healthy adults."
  September 2010 ,Medscape Infectious Diseases,New Antibiotic Resistance Gene NDM-1: A Worrisome Peek Into the Future?,"Paul G. Auwaerter, MD, highlights new concerns about the treatment of resistant infections and reports on a recently discovered NDM-1 gene, a unique mechanism for resistance. The news is not good."
  August 2010 ,Medscape Nurses,Chlorhexidine in Healthcare: Your Questions Answered,"Infectious disease experts answer questions about chlorhexidine, including effectiveness, appropriate use, and toxicity."
  June 2010 ,Medscape Infectious Diseases,Vancomycin Dosing: Guidance for Clinicians,Don't miss this advice from the ID specialist about the most recent vancomycin dosing guidelines.
  June 2010 ,Medscape HIV/AIDS,ID and HIV Articles of the Month,John Bartlett selects and reviews the top infectious disease articles each month.
  June 2010 ,Medscape Family Medicine,Antibiotic Uses and Challenges -- A Comprehensive Review From NRCWF,This important in-depth review from National Research Center for Women & Families is intended to help physicians prescribe appropriate antibiotics for patients with specific conditions.
  April 2010 ,Medscape Critical Care,Procalcitonin-Guided Antibiotic Therapy,Is procalcitonin-guided antibiotic therapy ready for prime time?
  April 2010 ,Medscape Infectious Diseases,Bad Bugs Need Drugs: The 10 x '20 Initiative,"Paul G. Auwaerter, MD, describes IDSA's concerns about the lack of new antibiotics to fight drug-resistant infections. What needs to happen now?"
  April 2010 ,Medscape Pediatrics,Watch or Treat Low-Risk Infants With Fever?,This meta-analysis provides much-needed data to help providers decide whether babies at low risk for bacterial infection should be treated or just observed.
  March 2010 ,CDC Expert Commentary,Antimicrobial Stewardship Is Vital to Avoid a Return to the Preantibiotic Era,"In this video commentary, Neil O. Fishman, MD, from SHEA, explains why antimicrobial resistance is one of the greatest challenges that healthcare providers will confront during the coming decade."
  March 2010 ,Medscape Infectious Diseases,MRSA in the NICU: Avoiding Colonization and Infection,"Three recent reports examine MRSA in the NICU setting, with a focus on universal screening, isolation, and hand hygiene. Video commentary is offered by William R. Jarvis, MD."
  March 2010 ,Medscape Infectious Diseases,Top 10 Infectious Disease Publications in 2009,Review these not-to-be-missed infectious disease articles from 2009.
  February 2010 ,CDC Expert Commentary,CDC Commentary: Preventing Carbapenem-Resistant Enterobacteriaceae,"Recent guidelines focus on limiting the emergence of carbapenemase-producing Enterobacteriaceae in acute care settings. Arjun Srinivasan, MD, provides guidance to clinicians in this video commentary."
  February 2010 ,Medscape Infectious Diseases,Emerging Antibiotics: Will We Have What We Need?,Patients are already dying of untreatable bacterial infections. We must take action now to avert a more serious healthcare crisis.
  January 2010 ,Medscape Pediatrics,Antibiotic Prophylaxis to Prevent Recurrent Urinary Tract Infection in Children,The largest study to date to examine the efficacy of prophylaxis antibiotics in preventing recurrent pediatric UTI.
  November 2009 ,Medscape Infectious Diseases,A Successful Campaign Against Antibiotic Overuse,"Antibiotic overuse was addressed by a multiyear national program that was successful in reducing use. Commentary offered by John G. Bartlett, MD."
  September 2009 ,Medscape Pediatrics,Purulent Skin and Soft-Tissue Infections: Which Antibiotics to Use?,"A study published in the May-June, 2009, issue of Academic Pediatrics looks at decision analysis for treatment of skin and soft-tissue infections."
  July 2009 ,Medscape Infectious Diseases,Carbapenemase-Producing Bacteria on the Rise?,"Learn the latest on highly resistant Klebsiella pneumoniae carbapenemase (KPC). In this video blog, Paul G. Auwaerter, MD, MBA, offers advice on testing, antibiotic therapy, and infection control."
  February 2009 ,Medscape Infectious Diseases,Klebsiella pneumoniae Carbapenemase: Extended-Spectrum beta-Lactamase,The emergence of KPC resistance is a major threat to global health. Review the latest information here.
  February 2009 ,Medscape Pharmacists,What Antibiotic Covers MSSA Infection?,"Is piperacillin/tazobactam adequate, or should you add a penicillinase-resistant penicillin?"
  January 2009 ,Medscape Infectious Diseases,Risk Factors for Antibiotic-Resistant Healthcare-Associated Pneumonia,Which resistant pathogens are most likely to cause HCAP? What characteristics point to the likelihood of this diagnosis?
  April 2011 ,Medscape Infectious Diseases,Resistant UTIs: Running Out of Options,"What are the treatment options for resistant UTIs? What antibiotics may work? Paul G. Auwaerter, MD, offers an ID consult."
  April 2011 ,Medscape Dental & Oral Health,MRSA in the Dental Office,How big a threat are MRSA and other multidrug-resistant bacteria in dental care settings?
  January 2011 ,Medscape Pharmacists,Clostridium difficile Treatment -- To Be Continued?,How should initial and recurrent C difficile infection be treated?
  January 2011 ,Medscape HIV/AIDS,Top 10 Infectious Diseases Hot Topics: 2010-2011,Dr. John Bartlett summarizes where we stand and what the future holds in the fast-moving world of infectious disease.
  December 2010 ,Medscape Pharmacists,Top 10 for Pharmacists: Medscape Favorites in 2010,Which Medscape articles were read by the most pharmacists?
  December 2010 ,Medscape Pathology,Top 10 Most-Read Pathology and Laboratory Medicine Articles,Which articles did pathologists and laboratory medicine specialists find most interesting on Medscape in 2010?
  December 2010 ,Medscape Plastic Surgery,Reducing Infections in Plastic Surgery,The risk for surgical-site infections in plastic surgery and the need for more guidelines are discussed.
  December 2010 ,Medscape Nurses,What Did Nurses Read on Medscape in 2010?,Don't miss our top 10 most-read articles by nurses this year. Is your personal favorite on the list?
  December 2010 ,Medscape Infectious Diseases,What Did Infectious Disease Physicians Read on Medscape in 2010?,Don't miss our top 10 most-read articles by ID specialists this year.
  December 2010 ,Medscape Public Health,Top 10 Most Read Articles by Public Health Professionals,What articles did public health & prevention professionals find most interesting on Medscape in 2010?
  December 2010 ,CDC Expert Commentary,Carbapenem Resistance in the United States: What Should Clinicians Do?,Two experts from CDC discuss the steps that every clinician and hospital should take to prevent the spread of these highly resistant pathogens.
  December 2010 ,Medscape HIV/AIDS,HIV and ID Articles of the Month,John Bartlett reviews and comments on the top infectious disease and HIV articles of the month.
  November 2010 ,Medscape Infectious Diseases,Conquering Antibiotic Overuse,Don't miss these tips and resources to help healthcare professionals get a handle on antibiotic overuse.
  November 2010 ,Medscape Infectious Diseases,The Increasing Threat of Multidrug-Resistant Gram-Negative Infections,Multidrug-resistant gram-negative infections are not going away. Clinicians need to stay up-to-date on emerging organisms and the best treatments.
  November 2010 ,Medscape Infectious Diseases,Under the Hood: Can We Get More Horsepower Out of Our Existing Antibiotics?,Dr. Paul G. Auwaerter describes some interesting sessions at IDSA and discusses ways that we might use existing antibiotics more wisely as an approach to better management of resistant infections.
  November 2010 ,CDC Expert Commentary,Three Steps to Antibiotic Stewardship,"In this video commentary from the CDC, Dr. Srinivasan offers 3 easy ways for busy clinicians to practice antimicrobial stewardship."
  November 2010 ,CDC Expert Commentary,CDC Commentary: Don't Give In and Give Those Antibiotics!,"In this video commentary from the CDC, Dr. Lauri Hicks provides hints for busy practitioners on how to avoid overprescribing antibiotics."
  November 2010 ,Medscape Infectious Diseases,A Man With Recurrent MRSA,A not terribly unusual case demonstrates the quandary of having only poor therapeutic choices.
  September 2010 ,Medscape Nurses,Antimicrobial Resistance: A Primer ,Almost every day brings a report of a new superbug with dire warnings about a future with untreatable infectious diseases.
  September 2010 ,Medscape Internal Medicine,NDM-1 -- Making Resistant Bugs in New Ways,"Medscape asks Alex Kallen, MD, and Brandi Limbago, PhD, about the New Delhi metallo-beta-lactamase 1, which has produced antibiotic-resistant gram-negative Enterobacteriaceae."
  May 2012 ,Society for Healthcare Epidemiology of America (SHEA),Antibiotic Stewardship in the Emergency Department,How can we get ED physicians to take up the mantle of antibiotic stewardship?
  May 2012 ,Society for Healthcare Epidemiology of America (SHEA),Antimicrobial Stewardship in Long-term Care,"It's about time that antimicrobial stewardship programs were extended to long-term care, a move that will benefit patients in all settings."
  March 2012 ,Medscape Infectious Diseases,The Bacteriophage Comes of Age,"With little help on the new antibiotic horizon, clinicians and researchers are resurrecting an old idea -- the use of bacteriophages -- to treat modern infectious diseases."
  March 2012 ,Medscape Infectious Diseases,What Increases the Risk for Persistent MRSA After Decolonization?,"A new study looks at the relationship between combined low-level mupirocin and genotypic chlorhexidine resistance and persistent MRSA. William R. Jarvis, MD, comments."
  February 2012 ,Medscape Nurses,Can Hospitals Force Patients to Remain in Isolation?,Do hospitals have any recourse when patients with multidrug-resistant organisms leave their isolation rooms?
  December 2011 ,Medscape Infectious Diseases,Ventilator-Associated Tracheitis and Antibiotic Duration ,Antibiotics may be misused in patients on mechanical ventilation. Learn about new research on the appropriate duration of antibiotic therapy in the NICU and PICU.
  December 2011 ,Medscape Infectious Diseases,What Did ID Clinicians Read on Medscape in 2011?,What content did your ID colleagues find most compelling on Medscape in 2011? Learn here!
  November 2011 ,Medscape Infectious Diseases,Preserving the Power and Lifespan of Antibiotics,"Like the invention of the steam engine in 1775, the invention of antibiotics gave us awesome power. We are in danger of losing this power if these steps outlined by Dr. Brad Spellberg aren't taken."
  October 2011 ,Medscape Infectious Diseases,John Bartlett's Game Changers in Infectious Disease: 2011,"If you read only 1 article this year about infectious diseases, it should be this summary with practice implications by Dr. John Bartlett."
  October 2011 ,Medscape Infectious Diseases,Preview: Hot Topics of Clinical Interest at IDSA 2011,"Paul G. Auwaerter, MD, reviews what he considers the hot topics at this year’s IDSA meeting: HPV, HCV/HIV coinfection, and the continuing big story of antimicrobial resistance."
  July 2011 ,Medscape Pulmonary Medicine,An Antibiotic May Reduce Acute Exacerbations of COPD,"In contrast to previous beliefs, it appears that antibiotics have benefit in the prevention of acute exacerbations in COPD."
  July 2011 ,Medscape Pharmacists,Can Polymyxins Be Used for Multidrug-Resistant Organisms?,How are colistin and polymyxin B dosed for MDRO infection?
  July 2011 ,Medscape Pulmonary Medicine,Can an ICU Intervention Reduce MRSA and VRE Transmission?,Dr. Andy Shorr comments on a study that explored the effectiveness of an ICU intervention in reducing the transmission of MRSA and vancomycin-resistant enterococcus.
  June 2011 ,Medscape Critical Care,Interventions Against MRSA and VRE Colonization or Infection,Are barrier precautions and surveillance enough to reduce transmission of methicillin-resistant Staphylococcus aureus and vancomycin-resistant enterococcus?
  June 2011 ,Medscape Infectious Diseases,Predicting Which Patients May Have CRE on Hospital Admission,"Learn more about the 3 factors that may predict carbapenem-resistant Enterobacteriaceae (CRE) colonization or infection in newly admitted hospital patients. William R. Jarvis, MD, comments."
  June 2011 ,Medscape Infectious Diseases,Bumps in the Night: When Bed Bugs Bite,"Bedbugs are certainly a creepy nuisance, but can their bites transmit disease? Paul G. Auwaerter, MD, offers his thoughts."
  May 2011 ,Medscape Pediatrics,Orbital Cellulitis in Children,An emerging pathogen in pediatric orbital infections is identified. How does this change our approach to treatment?
  May 2011 ,Medscape Infectious Diseases,Multidrug Resistance in Healthcare: Your Questions Answered,An infectious diseases specialist answers questions from Medscape readers.
  April 2011 ,Medscape HIV/AIDS,Treating MRSA Skin and Soft Tissue Infections -- New Guidelines,Dr. Bartlett offers a practical step-by-step guide for MRSA treatment according to the most recent IDSA recommendations.
  November 2012 ,Medscape Infectious Diseases,Resistant Bacterial Infections: Ceftaroline and Tigecycline,"Fungal meningitis was big news but not the only news at ID Week 2012. Paul G. Auwaerter, MD, reviews the highlights on antibiotics for resistant infections."
  November 2012 ,Medscape Infectious Diseases,Getting Strep Pharyngitis Right,"Stanford Shulman, lead author of the recently released guideline from IDSA on the management of strep pharyngitis, discusses key recommendations."
  November 2012 ,Medscape Nurses,Is Chlorhexidine Bathing Really Better Than Soap and Water?,Bath-basin cultures reveal the answer.
  November 2012 ,Medscape Genomic Medicine,Genetic Tracking of an Infection Outbreak: The Future Is Now,Dr. Christopher Woods looks at the use of whole genome sequencing to track an infection outbreak in a research hospital and considers when this technology might be available in clinical practice.
  October 2012 ,CDC Expert Commentary,Preview: What Not to Miss at IDWeek 2012,This inaugural meeting promises to be groundbreaking for researchers and practitioners alike.
  October 2012 ,Medscape Infectious Diseases,Tigecycline: 'A Choice of Last Resort',"Medscape interviewed Robert A. Bonomo, MD, for clinical guidance on using the antibiotic tigecycline."
